排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
161,6182,合晶,56.3,-2.3,-3.92,05/12,+0.32,-0.65,-0.56,+1.39,+3.44,+6.26,+5.42,+6.97,+2.02,+1.9,+4.11,+6.48
162,5269,祥碩,1525,+135,+9.71,05/12,+0.32,+0.27,+0.28,+0.37,+1.62,+0.51,-2.57,-6.02,-12.2,-13.7,-1.19,-6.58
163,6226,光鼎,12.55,+0.35,+2.87,05/12,+0.32,+0.3,+0.24,-0.1,-0.62,+0.08,+0.37,+0.28,+0.53,-0.22,+2.65,+0.45
164,00996A,主動兆豐台灣豐收,14.23,+0.06,+0.42,05/12,+0.32,+1.18,+0.71,+0.7,+1.11,+1.3,,,,,,
165,5234,達興材料,433,+18.5,+4.46,05/12,+0.32,+0.23,+0.26,-0.23,-0.45,+1.09,+3.57,+4.95,+5.01,+2.99,+8.39,+3.14
166,6166,凌華,101.5,+8.8,+9.49,05/12,+0.31,+0.42,+0.42,+1.21,+1.2,+3.43,+3.78,+5.02,+1.64,+7.08,-2.49,+3.54
167,6462,神盾,131,+1.5,+1.16,05/12,+0.31,+0.76,+0.98,+0.87,+0.35,-0.73,+1.08,-1.14,-7.71,-3.23,-29.8,+0.41
168,009815,大華美國MAG7+,11.21,-0.04,-0.36,05/12,+0.31,+0.18,+0.21,+0.11,+0.12,+6.65,+6.53,,,,,
169,00738U,期元大道瓊白銀,69.45,+4.5,+6.93,05/12,+0.3,+1.94,+2.5,+3.17,+2.83,+2.88,+2.52,-3.59,-3.24,-0.98,,-2.66
170,6227,茂綸,103,0,0,05/12,+0.29,+0.43,+0.58,+0.84,+1.71,+2.08,+2.41,+2.74,-4.24,-0.04,+1.31,+2.59
171,2483,百容,24.6,+0.9,+3.8,05/12,+0.29,+0.25,+0.31,+0.33,+0.53,+1.05,+0.93,+0.96,+0.95,+0.06,+1.05,+1.07
172,6125,廣運,60.7,+1,+1.68,05/12,+0.28,+0.26,-0.16,-0.27,+0.23,+0.31,0,-1.36,-2.18,-1.43,-0.57,-0.02
173,00875,國泰網路資安,42.8,-0.15,-0.35,05/12,+0.28,+0.28,+0.57,+0.11,+2.09,+1.64,+8.1,+12,+42,+169,,+11.4
174,2303,聯電,104.5,+9.5,+10,05/12,+0.28,+0.47,+0.38,+0.56,+1.15,+2.29,+3.33,+12.3,+15.2,+1.69,-8.42,+7.5
175,00661,元大日經225,81,+0.2,+0.25,05/12,+0.28,+0.38,+0.37,+0.43,+0.61,+0.65,+0.51,+0.91,+3.62,+11.4,,+0.7
176,8374,羅昇,91.2,+1.7,+1.9,05/12,+0.28,+0.31,+0.31,+0.55,+0.57,+0.39,+0.55,+0.48,-1.2,-1.17,-0.36,+0.52
177,6176,瑞儀,104,0,0,05/12,+0.28,+0.19,+0.24,-0.23,-1.31,-4.55,-6.05,-1.2,-3.23,-12.2,-16.6,-3.26
178,3592,瑞鼎,261,-2.5,-0.95,05/12,+0.27,-0.93,-0.67,-0.59,-1.61,-2.13,-3.14,+5.6,+1.87,-0.06,,-1.9
179,3028,增你強,74.8,-0.7,-0.93,05/12,+0.27,-1.48,-1.42,-1.66,-2.42,-1.3,+1.51,+1,+3.74,+6.7,+6.42,+2.6
180,6573,虹揚-KY,13.5,+1.2,+9.76,05/12,+0.27,+0.2,+0.22,+0.25,+0.25,+0.03,+0.77,+0.55,+0.61,+0.72,,+0.3
181,00946,群益科技高息成長,13.09,-0.02,-0.15,05/12,+0.27,+0.1,-0.01,+1.7,+2.01,+5.78,+7.83,+10.3,+20.8,,,+11
182,00898,國泰基因免疫革命,8.07,+0.01,+0.12,05/12,+0.27,+0.3,+0.27,+0.92,+1.14,+4.85,+10.1,+21.3,+31.2,+94.6,,+15
183,3312,弘憶股,45.6,+1.1,+2.47,05/12,+0.27,+0.83,+0.71,+0.74,+1.38,+2.53,+3.2,+2.02,+1.66,-2.18,-16,+1.27
184,3511,矽瑪,20.9,-0.6,-2.79,05/12,+0.26,+0.24,+0.42,+0.37,+0.48,+0.12,+0.4,+0.62,-4.79,+0.05,+0.34,+0.61
185,3349,寶德,20,-1.15,-5.44,05/12,+0.26,+0.18,+0.57,+0.58,+0.35,+0.53,+0.02,+0.75,+0.97,+0.96,,+0.39
186,00717,富邦美國特別股,15.15,0,0,05/12,+0.26,+0.67,+1.09,+1.66,+2.6,+4.17,+7.17,+11.3,+14.8,+51,,+8.85
187,1402,遠東新,26.65,+0.3,+1.14,05/12,+0.26,+0.34,+0.28,+0.27,-0.01,-0.84,-2.51,-0.93,-2.2,+0.22,-0.65,-1.66
188,3526,凡甲,391.5,+3.5,+0.9,05/12,+0.26,-0.18,+0.75,+1.82,+0.46,+0.69,+3.35,+5.02,-2.95,+12.9,+16.3,+5.07
189,5243,乙盛-KY,103.5,-3.5,-3.27,05/12,+0.26,-0.16,-0.46,+0.16,-4.3,-5.47,-0.27,-1,+4.6,+3.76,-9.74,+0.1
190,3444,利機,94.5,+5.3,+5.94,05/12,+0.25,+0.3,+0.31,-0.69,-1.33,+0.95,-0.17,+0.56,-0.86,+0.95,+1.6,+1.31
191,3528,安馳,79,-3.5,-4.24,05/12,+0.25,-0.75,-0.61,-0.31,+0.7,+1.98,+1.24,+1.39,+2.04,+0.07,+1.51,+2.68
192,2431,聯昌,10.7,+0.15,+1.42,05/12,+0.24,-0.01,+0.02,+0.14,+0.52,+1.1,+2.17,+2.57,-3.12,+0.53,+0.74,+2.13
193,5289,宜鼎,1795,+35,+1.99,05/12,+0.24,+0.63,+0.72,-0.08,-0.33,-2.69,-9.41,-8.52,-1.24,-10.2,+10.7,-8.72
194,3416,融程電,170.5,-1,-0.58,05/12,+0.24,+0.09,+0.01,+0.11,-0.26,-0.49,+0.14,-1.88,-3.23,-4.45,-0.03,-0.88
195,2417,圓剛,50.4,-0.6,-1.18,05/12,+0.24,+0.39,-0.05,-0.41,+0.07,+1.98,+3.27,+2.3,+2.47,+3.56,+0.56,+2.98
196,3490,單井,31.05,+0.3,+0.98,05/12,+0.24,-0.13,-0.37,+0.78,+1.47,+1.03,+1.71,+3.2,+0.94,+0.86,-7.65,+2.07
197,6799,來頡,94.4,+3.6,+3.96,05/12,+0.24,+0.36,+0.47,+0.53,+1.01,+1.21,-0.09,+3.48,+2.35,-3.68,,+1.47
198,6609,瀧澤科,41.65,-1.65,-3.81,05/12,+0.24,+0.45,+0.4,+0.58,+0.86,+0.76,+0.61,+1.03,-3.54,-3.74,-0.09,-0.11
199,3357,臺慶科,194,+7.5,+4.02,05/12,+0.24,-0.08,+0.79,+0.3,-0.65,+2.74,+1.49,+0.21,+0.06,+1.37,,+1.95
200,6219,富旺,12.4,-0.5,-3.88,05/12,+0.23,+0.22,+0.24,+0.4,+0.48,+0.88,-0.13,-0.09,-0.93,-1.66,-0.13,-0.17
201,4934,太極,18.4,+0.1,+0.55,05/12,+0.23,+0.15,+0.11,-0.01,+0.2,+0.37,+0.97,+0.73,+0.15,+1.33,+0.57,+0.85
202,3047,訊舟,14.55,-0.1,-0.68,05/12,+0.23,+0.41,+0.24,+0.23,+0.6,+0.49,+0.6,+2.9,-5.11,-2.06,-6.53,+1.97
203,3167,大量,760,+32,+4.4,05/12,+0.23,+0.71,+0.51,+0.62,-0.67,+0.58,-3.6,+13.9,+9.95,+11,+11.6,+3.28
204,6133,金橋,22.1,+0.2,+0.91,05/12,+0.23,+0.19,+0.1,+0.07,+0.33,-0.35,-3.97,-0.75,-2.51,+0.91,-5.18,-1.91
205,2009,第一銅,40.9,+1.3,+3.28,05/12,+0.23,+0.52,+0.21,+0.38,+0.23,-0.48,+0.83,+1.85,+1.69,+2.89,-5.4,+1.4
206,2317,鴻海,250,-2,-0.79,05/12,+0.23,+0.29,+0.51,+1.39,+2.29,+3.2,+1.86,-0.2,+6.37,-0.54,-10.8,+1.23
207,4766,南寶,373.5,-5.5,-1.45,05/12,+0.23,-0.15,-0.69,-0.92,-1.54,-1.63,-1.7,-2.76,-4.96,-1.19,,-2.54
208,00968B,元大優息投等債,9.24,0,0,05/12,+0.23,+0.56,+0.6,+0.54,+0.74,+2.55,+2.72,+5.7,+59.2,,,+3
209,6756,威鋒電子,105,+9.4,+9.83,05/12,+0.22,+0.11,-0.28,-0.08,-0.09,-0.06,-0.13,-0.36,-1.61,-0.6,,+0.02
210,3537,堡達,48.45,+0.3,+0.62,05/12,+0.22,+0.37,+0.68,+0.62,+0.82,+0.96,+1.68,+2.17,+0.59,-0.13,+0.59,+2.55
211,3466,德晉,39.05,-0.7,-1.76,05/12,+0.22,-0.19,-0.79,-0.57,-0.77,-1,+0.27,+1.38,+1.37,-1.7,-2.58,-2.37
212,3691,碩禾,155,+14,+9.93,05/12,+0.22,-0.07,+0.02,+0.56,+1.37,+1.79,+1.31,+4.56,+6.13,+0.97,-0.17,+4.39
213,3026,禾伸堂,330,+0.5,+0.15,05/12,+0.22,+0.58,+1.04,+1.81,-4.85,-6.98,-1.18,-3.07,+1.45,+3.23,+5.4,+0.52
214,6419,京晨科,150.5,+13.5,+9.85,05/12,+0.22,+0.36,-0.71,-1.33,-3.04,-2.22,+0.27,+0.38,+0.11,-1.72,-3.45,+0.59
215,00970B,新光BBB投等債20+,9.34,-0.01,-0.11,05/12,+0.22,+0.91,+1.35,+1.54,+2.03,+3.86,+6.17,+20.4,+57.9,,,+12.7
216,6192,巨路,132,+4,+3.12,05/12,+0.22,+0.59,+0.97,+1.06,+1.34,+0.93,+1.25,+5.17,+5.17,+6.13,+10.2,+3.74
217,00918,大華優利高填息30,25.49,+0.11,+0.43,05/12,+0.22,+0.35,+0.63,+2.05,+2.59,+5.09,+4.62,+7.01,+7.84,+1.99,,+7.71
218,5371,中光電,69.9,-0.6,-0.85,05/12,+0.22,-0.08,-0.07,-0.39,-0.3,-1.27,-0.68,-2.16,-7.73,-16.7,-43,-0.74
219,00945B,凱基美國非投等債,14.42,+0.01,+0.07,05/12,+0.22,+0.41,+0.31,-0.03,+0.62,+0.63,+6.84,+14,+30.3,,,+7.37
220,00985B,群益ESG投等債0-5,10.14,+0.01,+0.1,05/12,+0.22,+0.38,+0.32,-0.85,-0.44,-1.86,+0.73,+5.85,,,,+1.33
221,2340,台亞,38.05,+0.7,+1.87,05/12,+0.21,+0.34,+0.19,+0.2,-1.96,-0.66,+1.27,+1.69,-1.38,-3.88,-5.62,+0.6
222,6411,晶焱,84.5,+2.1,+2.55,05/12,+0.21,+0.29,+0.25,+0.43,+0.79,+1.36,+1.46,+2.57,+1.11,+1.99,+3.97,+1.84
223,2070,精湛,68,-1.5,-2.16,05/12,+0.21,-0.01,-0.49,-1.68,-1.82,-1.46,-0.84,-0.21,-3.07,+0.25,,-0.58
224,3031,佰鴻,29.85,-0.15,-0.5,05/12,+0.21,+0.66,+0.7,+0.99,+0.58,-2.14,-1.51,-1.26,-1.14,-0.73,-5.1,-0.75
225,6271,同欣電,183,-2.5,-1.35,05/12,+0.21,+0.6,+0.04,+0.81,+0.65,-1.96,+1.32,+2.38,+9.84,+6.17,+1.58,+3.78
226,009805,新光美國電力基建,17.11,+0.5,+3.01,05/12,+0.2,+0.24,+0.23,+0.19,+1.22,+0.46,+2.4,+2.25,+2.78,,,+2.52
227,2103,台橡,21.3,+0.2,+0.95,05/12,+0.2,+0.41,+0.84,+0.77,+0.68,+0.85,-1.33,-1.44,-3.97,-5.94,-8.01,+0.5
228,00650L,復華香港正2,18.2,+0.24,+1.34,05/12,+0.2,+0.26,-0.3,+0.93,-0.65,-1.91,-2.94,-0.03,+10.2,+30.2,+39,-2.21
229,3665,貿聯-KY,2775,-130,-4.48,05/12,+0.2,+0.33,+0.61,+1.82,+2.58,+2.99,+4.83,+7.83,+10.6,+5.13,-12.8,+8.89
230,6245,立端,82.8,+1.5,+1.85,05/12,+0.2,+0.44,+0.28,-0.18,+0.28,+2.94,+3.98,+2.59,-5.04,-8,+1.51,+3.31
231,8111,立碁,66.8,+0.6,+0.91,05/12,+0.2,-0.07,-0.52,-1.19,-1.75,+1.76,+3.08,+2.87,+2.59,+0.01,+0.03,+4.34
232,5306,桂盟,83,+2.2,+2.72,05/12,+0.2,+0.19,+0.19,+0.23,+0.19,+0.23,+0.13,-0.05,-2.34,-4.61,-4.35,+0.14
233,3669,圓展,38.9,-1.5,-3.71,05/12,+0.2,+0.26,+0.3,+0.25,+0.03,+0.35,+0.37,+0.19,-0.04,+1.64,+1.09,+0.35
234,8234,新漢,70.8,-0.4,-0.56,05/12,+0.2,+0.21,+0.17,-0.96,-0.27,-0.61,+0.31,-0.34,-4.92,-5.55,-2.81,-0.18
235,8114,振樺電,239.5,+21.5,+9.86,05/12,+0.2,+0.17,+0.65,+0.69,+0.06,-0.15,-3.2,-12.6,-16.2,+6.62,-15.4,-9.49
236,8064,東捷,118.5,+5,+4.41,05/12,+0.2,+0.18,-0.29,-2.82,+1.27,-4.21,+0.74,+8.52,+8.46,+1.51,+5.56,+7.06
237,2359,所羅門,128,+5.5,+4.49,05/12,+0.19,+0.28,+0.34,+0.39,+0.58,+0.67,+1.5,+1.94,-0.35,-0.68,-0.61,+1.96
238,3219,倚強科,83,+7.5,+9.93,05/12,+0.19,+0.29,+0.36,+0.21,+0.29,+0.16,+0.6,-2.16,+1.05,-0.65,-1.49,+0.2
239,6967,汎瑋材料,75,-1,-1.32,05/12,+0.19,+0.17,+0.18,+0.02,+0.57,+1.17,+1.08,+2.3,+2.34,,,+1.98
240,3152,璟德,175.5,0,0,05/12,+0.19,+0.47,+0.65,+0.82,+1.1,+1.33,+2.92,+0.33,-1.51,-3.37,-6,+1.45
241,1256,鮮活果汁-KY,186.5,+9.5,+5.37,05/12,+0.19,+0.13,+0.15,+0.25,+0.32,+0.71,+0.6,+0.64,+1.07,+1.14,+0.29,+0.57
242,1309,台達化,16.65,-0.25,-1.48,05/12,+0.19,+0.08,-0.15,-0.5,-0.27,+0.12,+0.15,+0.46,+0.17,+0.66,-0.57,+0.29
243,8255,朋程,148.5,-0.5,-0.34,05/12,+0.19,+0.42,+0.59,+0.78,+1.28,+2.12,+2.46,+2.46,-2.17,-1.53,-3.44,+2.96
244,1735,日勝化,27.9,+0.6,+2.2,05/12,+0.19,+0.3,+0.41,+0.23,-0.03,+0.24,-0.01,-0.21,-0.28,-0.1,+0.36,-0.17
245,3227,原相,228.5,-3,-1.3,05/12,+0.19,+0.65,+1.98,+2.29,+2.58,+4.34,+4.62,+1.58,-10.4,+2.25,+6.28,+0.82
246,6282,康舒,56,+0.6,+1.08,05/12,+0.18,+3.44,+4.71,+4.87,+5.16,+5.19,+4.33,+6.12,+9.39,+9.93,+4.3,+9.95
247,00919,群益台灣精選高息,25.73,-0.02,-0.08,05/12,+0.18,+0.23,+0.39,+1.27,+1.66,+2.53,+1.96,+6.28,+5.99,-5.93,,+5.17
248,8935,邦泰,18.8,+0.7,+3.87,05/12,+0.18,+0.14,+0.1,+0.18,+0.49,+0.64,+0.82,-0.09,+0.72,+0.35,+0.24,+0.33
249,6658,聯策,194,+17.5,+9.92,05/12,+0.18,+0.35,+0.25,+0.34,+1.49,+3.48,+5.76,+4.91,+3.97,,,+6.67
250,5474,聰泰,163.5,-1,-0.61,05/12,+0.18,+0.34,+0.32,-0.16,-0.02,-0.19,+0.2,-0.83,-3.09,-4.42,-1.91,-0.3
251,2352,佳世達,25.95,+0.25,+0.97,05/12,+0.18,+0.43,+0.45,+0.41,+0.54,+1.23,+1.32,-1.63,-0.21,-6.36,-0.69,+0.05
252,6120,達運,13.05,+0.25,+1.95,05/12,+0.18,+0.01,-0.17,+0.1,-0.16,+0.37,+2.2,+1.38,+0.82,+0.45,-5.99,+1.4
253,3543,州巧,38.25,-0.35,-0.91,05/12,+0.18,-0.21,-0.4,-0.63,-1.56,-3.88,-4.48,-3.25,+2.37,+2.62,,-2.13
254,5225,東科-KY,71.6,-1.8,-2.45,05/12,+0.18,+0.34,+0.14,+0.26,+0.18,+0.06,-1.98,-2.45,-1.01,-15.6,-17.1,-2.69
255,4510,高鋒,48.3,+1.15,+2.44,05/12,+0.18,-0.05,-0.12,-0.82,+0.53,+0.04,+1.38,+1.35,-0.13,-3.28,-4.51,+2.08
256,7709,榮田,82,-0.8,-0.97,05/12,+0.18,-0.38,-0.83,-0.26,-0.24,+0.44,+0.86,+0.77,+0.53,,,+0.78
257,3051,力特,26,-0.35,-1.33,05/12,+0.18,+0.11,+0.21,+0.12,-1.27,-1.83,-1.03,-2.9,-2.66,+0.56,+0.27,-3.35
258,2486,一詮,270.5,-11,-3.91,05/12,+0.17,+0.25,+0.27,+0.51,-2.54,-2.24,-0.38,+16.5,+12.7,+14.5,+9.85,+13.8
259,2887,台新新光金,23,-0.45,-1.92,05/12,+0.17,+0.23,+0.37,+0.75,+1.16,+1.53,+0.21,-0.35,-1.06,-6.24,-6.43,+1.41
260,3008,大立光,2795,+250,+9.82,05/12,+0.17,+0.17,+0.13,+0.31,+0.33,+2.51,+3.68,+0.23,-2.25,-4.23,-20.5,+1.8
261,00728,第一金工業30,59.7,+1.45,+2.49,05/12,+0.17,+0.25,+0.25,+0.22,+0.46,+0.27,+0.05,+1.29,+2.32,+14.1,,+1.25
262,9933,中鼎,37.1,+0.65,+1.78,05/12,+0.17,+0.07,-0.02,+0.27,+0.27,+0.72,+5.92,+8.58,+1.18,+2.1,-19.5,+8.07
263,6153,嘉聯益,18.45,+0.4,+2.22,05/12,+0.17,-0.03,-0.14,-0.19,-0.24,-0.07,+2.19,+2.96,+2.79,-0.24,+1.22,+1.68
264,3615,安可,32.85,-0.65,-1.94,05/12,+0.17,+0.08,+0.89,+0.35,+0.46,+0.33,+0.05,-2.13,-1.75,-0.94,-3.25,-2.52
265,3563,牧德,815,+8,+0.99,05/12,+0.17,+0.41,-0.01,+0.8,+0.48,-0.95,+2.34,-2.38,-7.01,-4.34,+1.25,-0.03
266,3024,憶聲,14.85,+0.3,+2.06,05/12,+0.16,+0.57,+0.27,0,-0.75,-0.35,-0.64,-0.46,-1.19,-3.21,-0.57,-0.7
267,6188,廣明,85.6,+0.8,+0.94,05/12,+0.16,+0.46,+0.38,+0.13,+0.52,+0.6,+1.53,-5.72,-4.58,-9.76,-1.29,-1.7
268,00655L,國泰中國A50正2,37.8,+0.8,+2.16,05/12,+0.16,+0.34,+0.02,+0.63,+0.63,+2.6,+8.34,+10.7,+22.5,+39.1,+94.7,+9.36
269,3163,波若威,1065,+25,+2.4,05/12,+0.16,+0.1,+0.18,+1.79,-0.05,-4.51,-4.88,+15.4,+13,+12.4,+9.92,-1.01
270,3483,力致,91.7,+0.8,+0.88,05/12,+0.16,+0.23,+0.29,+0.25,+0.08,-1.49,-1.13,-1.43,-2.67,-1.74,-1.01,-1.26
271,00896,中信綠能及電動車,27.11,-0.03,-0.11,05/12,+0.16,+0.19,+0.14,+0.07,+0.56,+2.43,+4.27,+10.2,+11.4,+12.3,,+9.19
272,3360,尚立,16,+1.45,+9.97,05/12,+0.16,-0.18,-0.57,-0.76,-0.81,-1.41,+0.66,+0.05,-0.08,-0.03,-8.49,+0.15
273,3467,台灣精材,71,-0.4,-0.56,05/12,+0.16,+0.02,-0.02,+0.09,+0.2,+0.16,+0.29,+0.18,+0.16,,,+0.37
274,00937B,群益ESG投等債20+,14.78,0,0,05/12,+0.16,+0.36,+0.28,+0.6,+0.7,+1.23,+2.97,+6.97,+9.8,,,+5.2
275,3138,耀登,160.5,+2.5,+1.58,05/12,+0.16,+0.38,+0.33,-0.11,-1.21,-1.48,-2.9,-2.52,-2.76,-2.77,,-2.55
276,4562,穎漢,36.95,-0.25,-0.67,05/12,+0.16,+0.1,+0.05,-0.57,-0.26,-0.96,+0.22,-2.68,-2.07,-2.15,,-1.29
277,3413,京鼎,308.5,0,0,05/12,+0.16,-0.49,-0.17,-1.9,-2.09,-2.14,+0.63,-8.29,-14.4,-8.55,+1.02,-3.2
278,2401,凌陽,25.95,+0.3,+1.17,05/12,+0.16,+0.7,+0.73,+1.22,+2.12,+3.98,+4.46,+5.59,-0.9,+1.81,+7.49,+5.09
279,6190,萬泰科,80.6,-0.3,-0.37,05/12,+0.16,-0.62,+0.51,+0.39,+0.89,+3.6,+4.13,+4.05,+0.96,+7.73,+5.14,+5.02
280,5484,慧友,39,+0.8,+2.09,05/12,+0.15,+0.2,+0.11,0,+0.68,+0.02,+0.74,+0.51,-0.09,+0.52,+0.93,+0.67
281,00949,復華日本龍頭,19.73,+0.08,+0.41,05/12,+0.15,+0.21,+0.22,+0.49,+0.38,+0.34,+0.42,+2.14,+16,,,+1.29
282,2493,揚博,127.5,-2,-1.54,05/12,+0.15,+0.1,-0.26,-1.48,-2,-2.63,-2.34,-2.22,-3.14,-6.26,-6.11,-0.74
283,6909,創控,57.2,+0.9,+1.6,05/12,+0.15,+0.32,-0.05,-0.07,-1.01,-0.22,-2.68,-3.64,,,,-2.86
284,009813,貝萊德標普卓越50,11.12,-0.02,-0.18,05/12,+0.15,+0.14,+0.17,+0.53,+1.03,+6.61,+10,+11.7,,,,+11.5
285,3609,三一東林,23.05,+0.25,+1.1,05/12,+0.15,+0.17,+0.2,+0.11,+0.24,-0.15,+0.85,+0.76,-0.09,+2.78,+3.5,+0.34
286,3702,大聯大,114,0,0,05/12,+0.15,-0.21,-0.36,-0.17,+0.88,+3.89,+11.5,+10.1,+9.9,+10.1,+6.88,+12.5
287,5490,同亨,28.35,-0.2,-0.7,05/12,+0.15,+0.18,+0.24,+0.54,+1,+0.63,-1,-2.96,+1.19,+1.23,-7.07,-2.34
288,8085,福華,12.2,+0.05,+0.41,05/12,+0.15,0,+0.05,+0.24,+0.4,+1.2,+0.81,+0.97,-0.6,+1.06,+3.18,+1.21
289,3591,艾笛森,24.55,+1.25,+5.36,05/12,+0.15,+0.1,-0.04,-0.21,-0.27,+2.3,+1.48,+1.24,+0.97,-1.66,-1.83,+0.86
290,6243,迅杰,34.35,-0.1,-0.29,05/12,+0.15,+0.19,0,+0.08,+0.23,-0.24,-0.32,-1.18,-0.5,-4.02,-7.27,+0.63
291,5876,上海商銀,40.1,+0.25,+0.63,05/12,+0.15,+0.42,+0.42,+0.36,+0.04,-0.6,-1.25,-0.4,+1.9,-2,,-1.38
292,6899,創為精密,59.4,+5.4,+10,05/12,+0.15,+0.15,+0.15,+0.14,+0.14,+0.16,+0.13,+0.13,+0.09,,,+0.12
293,6720,久昌,163.5,0,0,05/12,+0.15,+0.14,+0.18,+0.01,+0.24,-0.19,+0.04,+0.42,+0.29,,,+0.64
294,6996,力領科技,189,+6,+3.28,05/12,+0.14,+0.19,+0.29,+0.46,+0.91,+0.74,+1.15,+1.86,+1.58,,,+1.27
295,8048,德勝,63.4,+1.6,+2.59,05/12,+0.14,+0.01,0,-0.16,-0.33,+1.96,+5.07,+3.48,+4.92,+3.29,+3.86,+3.95
296,8109,博大,117.5,-0.5,-0.42,05/12,+0.14,+0.16,+0.15,+0.19,+0.25,+0.6,+0.64,+2.34,+3.64,+3.21,+2.98,+2.21
297,3060,銘異,28.55,0,0,05/12,+0.14,+0.77,+0.79,+1.08,-0.15,-0.99,+2.21,-0.16,-2.06,-1.33,-4.36,+1.09
298,6831,邁科,626,+32,+5.39,05/12,+0.14,+1.02,+0.91,+0.24,-1.72,+0.21,+5.84,,,,,+7.11
299,6134,萬旭,33.1,-0.45,-1.34,05/12,+0.14,+0.13,+1.01,+1.15,+1.63,+2.31,+4.43,+3.39,+2.5,+4.07,+2.6,+4.28
300,4967,十銓,285.5,+1,+0.35,05/12,+0.14,-3,-1.99,-2.89,-1.18,+2.17,-9.83,+2.61,+10.1,-0.29,,-9.15
