排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
189,00693U,期街口S&P黃豆,22.18,-0.54,-2.38,05/15,0,0,0,0,0,0,0,0,0,0,,0
190,00694B,富邦美債1-3,41.42,-0.08,-0.19,05/15,0,0,0,0,0,0,0,+0.44,+0.21,-3.56,,+0.1
191,00695B,富邦美債7-10,34.87,-0.13,-0.37,05/15,0,0,0,0,0,0,0,0,0,0,,0
192,00696B,富邦美債20年,28.49,-0.17,-0.59,05/15,0,0,0,0,0,0,0,0,0,0,,0
193,00697B,元大美債7-10,35.39,-0.13,-0.37,05/15,0,0,0,0,0,0,0,0,0,0,,0
194,00700,富邦恒生國企,17.51,-0.39,-2.18,05/15,0,0,0,0,0,0,0,0,0,-1.35,,0
195,00701,國泰股利精選30,31.85,+0.01,+0.03,05/15,0,0,0,0,0,0,0,0,-5.96,+0.13,,0
196,00702,國泰標普低波高息,23.76,-0.01,-0.04,05/15,0,0,0,0,0,0,0,0,0,0,,0
197,00703,台新MSCI中國,20.21,-0.44,-2.13,05/15,0,0,0,0,0,0,0,0,0,0,,0
198,00706L,期元大S&P日圓正2,19.43,-0.15,-0.77,05/15,0,0,0,0,0,0,0,0,0,0,,0
199,00707R,期元大S&P日圓反1,31.76,+0.11,+0.35,05/15,0,0,0,0,0,0,0,0,0,0,,0
200,00708L,期元大S&P黃金正2,92.95,-4.45,-4.57,05/15,0,0,0,0,0,-0.07,0,-0.52,+0.37,+0.37,,-0.37
201,00709,富邦歐洲,37.95,-0.38,-0.99,05/15,0,0,0,0,0,0,0,0,0,0,,0
202,00710B,復華彭博非投等債,18.82,-0.04,-0.21,05/15,0,0,0,0,0,0,0,+0.55,+0.55,+0.46,,-0.05
203,00711B,復華彭博新興債,15.93,-0.06,-0.38,05/15,0,0,0,0,0,0,0,0,0,0,,0
204,00712,復華富時不動產,8.82,-0.07,-0.79,05/15,0,0,0,0,0,0,0,0,-0.1,0,,0
205,00714,群益道瓊美國地產,21.27,-0.16,-0.75,05/15,0,0,0,0,0,0,0,0,0,0,,0
206,00715L,期街口布蘭特正2,64.2,+0.45,+0.71,05/15,0,0,0,0,0,0,0,0,0,0,,0
207,00717,富邦美國特別股,15.12,-0.1,-0.66,05/15,0,0,0,0,0,0,0,0,0,0,,0
208,00719B,元大美債1-3,30.83,-0.05,-0.16,05/15,0,0,0,0,0,0,0,-0.1,-1.21,-0.53,,-0.33
209,00720B,元大投資級公司債,32.62,-0.17,-0.52,05/15,0,0,0,0,0,0,0,0,0,0,,0
210,00722B,群益投資級電信債,35.54,-0.21,-0.59,05/15,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
211,00723B,群益投資級科技債,30.43,-0.16,-0.52,05/15,0,0,0,0,0,0,0,0,0,0,,0
212,00724B,群益投資級金融債,33.43,-0.17,-0.51,05/15,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
213,00725B,國泰投資級公司債,34.7,-0.19,-0.54,05/15,0,0,0,0,0,0,0,0,0,0,,0
214,00726B,國泰新興投等債,32.62,-0.08,-0.24,05/15,0,0,0,0,0,0,0,0,0,0,,0
215,00727B,國泰優選非投等債,39.17,+0.01,+0.03,05/15,0,0,0,0,0,0,0,0,0,0,,0
216,00728,第一金工業30,58.05,-0.4,-0.68,05/15,0,0,0,0,0,0,0,0,0,0,,0
217,00730,富邦臺灣優質高息,26.14,-0.71,-2.64,05/15,0,0,-0.13,-0.13,-0.13,+0.02,+0.09,+0.62,+0.62,-0.97,,+0.62
218,00731,復華富時高息低波,74.85,-0.1,-0.13,05/15,0,0,0,0,0,0,0,+0.04,+0.74,+0.74,,0
219,00733,富邦臺灣中小,66.7,-2.35,-3.4,05/15,0,0,0,0,0,0,0,0,0,-0.07,,0
220,00734B,台新JPM新興債,15.62,-0.05,-0.32,05/15,0,0,0,0,0,0,0,0,0,0,,0
221,00735,國泰臺韓科技,97,-3.05,-3.05,05/15,0,0,0,0,0,0,0,0,0,0,,0
222,00736,國泰新興市場,30.48,-0.04,-0.13,05/15,0,0,0,0,0,0,0,0,0,0,,0
223,00737,國泰AI機器人,36.85,-0.08,-0.22,05/15,0,0,0,0,0,0,0,0,0,0,,0
224,00738U,期元大道瓊白銀,64.7,-5.65,-8.03,05/15,0,0,0,0,0,0,0,0,0,0,,0
225,00739,元大MSCI A股,29.2,-0.26,-0.88,05/15,0,0,0,0,0,0,0,0,0,0,,0
226,00740B,富邦全球投等債,38.44,-0.15,-0.39,05/15,0,0,-0.01,-0.02,-0.02,-0.02,-0.02,+0.01,+0.01,+0.01,,+0.01
227,00741B,富邦全球非投等債,37.24,-0.07,-0.19,05/15,0,0,0,0,0,0,0,0,0,0,,0
228,00746B,富邦A級公司債,35.14,-0.23,-0.65,05/15,0,0,0,0,0,0,0,0,0,0,,0
229,00749B,凱基新興債10+,31.37,-0.14,-0.44,05/15,0,0,0,0,0,0,0,0,0,0,,0
230,00750B,凱基科技債10+,32.68,-0.17,-0.52,05/15,0,0,0,0,0,0,0,0,0,0,,0
231,00751B,元大AAA至A公司債,31.38,-0.17,-0.54,05/15,0,0,0,0,0,0,0,0,0,+0.21,,-0.03
232,00752,中信中國50,24.01,-0.55,-2.24,05/15,0,0,0,0,0,0,0,0,-0.98,+8.09,,0
233,00753L,中信中國50正2,10.45,-0.5,-4.57,05/15,0,0,0,0,0,0,0,0,0,0,,0
234,00754B,群益AAA-AA公司債,33.31,-0.18,-0.54,05/15,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
235,00756B,群益投等新興公債,31.35,-0.18,-0.57,05/15,0,0,0,0,0,0,0,0,0,0,,0
236,00757,統一FANG+,128.8,-0.25,-0.19,05/15,0,0,0,0,0,0,-0.17,-1.4,-1.72,+0.09,,-0.69
237,00758B,復華能源債,51.4,-0.25,-0.48,05/15,0,0,0,0,0,0,0,0,0,0,,0
238,00759B,復華製藥債,54.3,-0.3,-0.55,05/15,0,0,0,0,0,0,0,0,0,0,,0
239,00760B,復華新興企業債,53.9,-0.1,-0.19,05/15,0,0,0,0,0,0,0,0,0,0,,0
240,00761B,國泰A級公司債,34.34,-0.21,-0.61,05/15,0,0,0,0,0,0,0,-0.06,0,0,,0
241,00762,元大全球AI,109,-1.1,-1,05/15,0,0,0,0,0,0,0,0,-2.49,0,,-0.31
242,00763U,期街口道瓊銅,34.18,-1.06,-3.01,05/15,0,0,0,0,0,0,0,0,0,0,,0
243,00764B,群益25年美債,27.43,-0.18,-0.65,05/15,0,0,0,0,0,0,0,0,0,0,,0
244,00768B,復華20年美債,49.91,-0.34,-0.68,05/15,0,0,0,0,0,0,0,0,0,0,,0
245,00770,國泰北美科技,64.65,-0.05,-0.08,05/15,0,0,0,0,0,0,0,0,0,0,,0
246,00771,元大US高息特別股,16.08,-0.04,-0.25,05/15,0,0,0,0,0,0,0,0,0,0,,0
247,00772B,中信高評級公司債,33.4,-0.19,-0.57,05/15,0,0,0,0,0,0,0,0,0,+0.02,,0
248,00773B,中信優先金融債,35.62,-0.2,-0.56,05/15,0,0,0,0,0,0,0,0,0,-0.06,,0
249,00775B,新光投等債15+,32.29,-0.01,-0.03,05/15,0,0,0,0,0,0,0,0,0,0,,0
250,00777B,凱基AAA至A公司債,32.33,-0.18,-0.55,05/15,0,0,0,0,0,0,0,0,0,0,,0
251,00778B,凱基金融債20+,34.18,-0.19,-0.55,05/15,0,0,0,0,0,0,0,0,0,0,,0
252,00779B,凱基美債25+,27.8,-0.17,-0.61,05/15,0,0,0,0,0,0,0,0,0,0,,0
253,00780B,國泰A級金融債,37.24,-0.24,-0.64,05/15,0,0,0,0,0,0,0,0,0,0,,0
254,00781B,國泰A級科技債,28.38,-0.07,-0.25,05/15,0,0,0,0,0,0,0,0,0,0,,0
255,00782B,國泰A級公用債,30.01,-0.18,-0.6,05/15,0,0,0,0,0,0,0,0,0,0,,0
256,00783,富邦中証500,30.08,-0.61,-1.99,05/15,0,0,0,0,0,0,0,0,0,0,,0
257,00785B,富邦金融投等債,34.58,-0.21,-0.6,05/15,0,0,0,0,0,0,0,0,0,0,,0
258,00786B,元大10年IG銀行債,32.68,-0.13,-0.4,05/15,0,0,0,0,0,0,0,0,0,0,,0
259,00787B,元大10年IG醫療債,32.26,-0.14,-0.43,05/15,0,0,0,0,0,0,0,0,0,0,,0
260,00788B,元大10年IG電能債,29.51,-0.15,-0.51,05/15,0,0,0,0,0,0,0,0,0,0,,0
261,00789B,復華公司債A3,47.7,-0.26,-0.54,05/15,0,0,0,0,0,0,0,0,0,0,,0
262,00791B,復華信用債1-5,56.3,-0.1,-0.18,05/15,0,0,0,0,0,0,0,+0.1,+0.1,+0.1,,+0.1
263,00792B,群益A級公司債,31.49,-0.19,-0.6,05/15,0,0,0,0,0,0,0,0,0,0,,0
264,00793B,群益AAA-A醫療債,30.49,-0.12,-0.39,05/15,0,0,0,0,0,0,0,0,-9.93,-9.93,,0
265,00795B,中信美國公債20年,26.67,-0.16,-0.6,05/15,0,0,0,0,0,0,0,0,-0.01,+0.01,,0
266,00799B,國泰A級醫療債,29.6,-0.14,-0.47,05/15,0,0,0,0,0,0,0,0,0,0,,0
267,00830,國泰費城半導體,82.9,-1.4,-1.66,05/15,0,0,0,0,0,0,0,-0.01,0,0,,0
268,00834B,第一金金融債10+,33.75,-0.21,-0.62,05/15,0,0,0,0,0,0,0,0,0,0,,0
269,00836B,永豐10年A公司債,28.6,-0.16,-0.56,05/15,0,0,0,0,0,0,0,0,0,+0.17,,0
270,00840B,凱基IG精選15+,29.75,-0.14,-0.47,05/15,0,0,0,0,0,0,0,0,0,0,,0
271,00841B,凱基AAA-AA公司債,28.9,-0.06,-0.21,05/15,0,0,0,0,0,0,0,0,0,0,,0
272,00842B,台新美元銀行債,30.3,-0.03,-0.1,05/15,0,0,0,0,0,0,0,0,0,0,,0
273,00844B,新光15年IG金融債,31.56,-0.2,-0.63,05/15,0,0,0,0,0,0,0,0,0,0,,0
274,00845B,富邦新興投等債,33.32,-0.11,-0.33,05/15,0,0,0,0,0,0,0,0,0,0,,0
275,00846B,富邦歐洲銀行債,35.97,-0.1,-0.28,05/15,0,0,0,0,0,0,0,0,0,0,,0
276,00847B,中信美國市政債,25.46,-0.14,-0.55,05/15,0,0,0,0,0,0,0,0,0,0,,0
277,00848B,中信新興亞洲債,34,-0.18,-0.53,05/15,0,0,0,0,0,0,0,0,0,0,,0
278,00849B,中信EM主權債0-5,37.05,-0.04,-0.11,05/15,0,0,0,0,0,0,0,0,0,0,,0
279,00850,元大臺灣ESG永續,80.75,-1.1,-1.34,05/15,0,0,0,-0.01,-0.01,-0.1,-0.1,-0.23,-0.69,+0.31,,-0.25
280,00851,台新全球AI,64.8,+0.4,+0.62,05/15,0,0,0,0,0,0,0,0,0,0,,0
281,00852L,國泰美國道瓊正2,31.74,+0.09,+0.28,05/15,0,0,0,0,0,0,0,0,0,0,,0
282,00853B,統一美債10年Aa-A,27.46,-0.19,-0.69,05/15,0,0,0,0,0,0,0,0,0,0,,0
283,00856B,永豐1-3年美公債,37.54,-0.02,-0.05,05/15,0,0,0,0,0,0,0,0,0,0,,0
284,00857B,永豐20年美公債,22.86,-0.13,-0.57,05/15,0,0,0,0,0,0,0,0,0,0,,0
285,00858,永豐美國500大,35.77,-0.06,-0.17,05/15,0,0,0,0,0,0,0,0,0,0,,0
286,00859B,群益0-1年美債,40.91,-0.05,-0.12,05/15,0,0,0,0,-1.82,-1.82,-1.82,-1.82,-1.82,-1.82,,-1.82
287,00860B,群益1-5Y投資級債,38.03,-0.08,-0.21,05/15,0,0,0,0,0,0,0,0,-7.88,-7.88,,0
288,00861,元大全球未來通訊,83.8,-1.6,-1.87,05/15,0,0,0,0,0,0,0,0,0,0,,0
289,00862B,中信投資級公司債,31.52,-0.17,-0.54,05/15,0,0,0,0,0,0,0,0,0,0,,0
290,00863B,中信全球電信債,31.89,-0.16,-0.5,05/15,0,0,0,0,0,0,0,0,0,0,,0
291,00865B,國泰US短期公債,47.87,-0.06,-0.13,05/15,0,0,0,0,0,0,0,0,0,0,,0
292,00867B,新光A-BBB電信債,31.15,-0.16,-0.51,05/15,0,0,0,0,0,0,0,0,0,0,,0
293,00870B,元大15年EM主權債,28.07,-0.12,-0.43,05/15,0,0,0,0,0,0,0,0,0,0,,0
294,00875,國泰網路資安,42.92,+0.02,+0.05,05/15,0,0,0,0,0,0,0,0,0,0,,0
295,00876,元大全球5G,83.8,-1.7,-1.99,05/15,0,0,0,0,0,0,0,0,-0.57,0,,0
296,00877,復華中國5G,39.25,-1.06,-2.63,05/15,0,0,0,0,0,0,0,0,0,0,,0
297,00881,國泰台灣科技龍頭,49.19,-1.01,-2.01,05/15,0,0,-0.02,-0.02,+0.02,+0.01,-0.08,-0.19,-0.05,-0.28,,-0.37
298,00882,中信中國高股息,16.12,-0.15,-0.92,05/15,0,0,0,0,0,0,0,0,-0.01,0,,0
299,00884B,中信低碳新興債,29.28,-0.3,-1.01,05/15,0,0,0,0,0,0,0,0,0,0,,0
300,00885,富邦越南,19.25,-0.1,-0.52,05/15,0,0,0,0,0,0,0,0,0,-0.09,,0
