排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
173,00648R,元大S&P500反1,4.13,-0.08,-1.9,05/04,0,0,0,0,0,0,0,0,0,0,0,0
174,00650L,復華香港正2,17.9,+0.57,+3.29,05/04,0,0,0,0,0,0,0,0,0,0,0,0
175,00651R,復華香港反1,5.14,-0.11,-2.1,05/04,0,0,0,0,0,0,0,0,0,0,0,0
176,00652,富邦印度,33.29,+0.57,+1.74,05/04,0,0,0,0,0,0,0,0,0,-0.35,0,0
177,00653L,富邦印度正2,47.49,+1.65,+3.6,05/04,0,0,0,0,0,0,0,0,0,-0.11,0,0
178,00654R,富邦印度反1,6.7,-0.17,-2.47,05/04,0,0,0,0,0,0,0,0,0,0,0,0
179,00655L,國泰中國A50正2,36.59,+0.66,+1.84,05/04,0,0,0,0,-0.13,-0.13,-0.13,-0.13,-0.13,-0.27,-0.27,-0.13
180,00656R,國泰中國A50反1,5.81,-0.06,-1.02,05/04,0,0,0,0,0,0,0,0,0,0,0,0
181,00657,國泰日經225,70.6,+1.1,+1.58,05/04,0,0,0,0,0,0,0,0,0,0,,0
182,00657K,國泰日經225+U,22.11,+0.1,+0.45,05/04,0,0,0,0,0,0,0,0,0,0,,0
183,00660,元大歐洲50,43.1,+1,+2.38,05/04,0,0,0,0,0,0,0,0,0,0,,0
184,00661,元大日經225,77.45,+1.15,+1.51,05/04,0,0,0,0,0,0,0,0,0,0,,0
185,00663L,國泰臺灣加權正2,89.2,+7.2,+8.78,05/04,0,0,0,0,0,0,0,0,0,0,,0
186,00664R,國泰臺灣加權反1,1.85,-0.09,-4.64,05/04,0,0,0,0,0,0,0,0,0,0,,0
187,00665L,富邦恒生國企正2,10.19,+0.32,+3.24,05/04,0,0,0,0,0,0,0,0,0,0,,0
188,00666R,富邦恒生國企反1,8.86,-0.19,-2.1,05/04,0,0,0,0,0,0,0,0,0,0,,0
189,00668,國泰美國道瓊,57.15,+1,+1.78,05/04,0,0,0,0,0,0,0,0,0,0,,0
190,00668K,國泰美國道瓊+U,18.08,+0.24,+1.35,05/04,0,0,0,0,0,0,0,0,0,0,,0
191,00669R,國泰美國道瓊反1,5.55,-0.11,-1.94,05/04,0,0,0,0,0,0,0,0,0,0,,0
192,00670L,富邦NASDAQ正2,186.95,+9.3,+5.24,05/04,0,0,0,0,0,0,0,0,0,0,,0
193,00671R,富邦NASDAQ反1,2.59,-0.08,-3,05/04,0,0,0,0,0,0,0,0,0,0,,0
194,00673R,期元大S&P原油反1,12.11,+0.86,+7.64,05/04,0,0,0,0,0,0,0,0,0,0,,0
195,00674R,期元大S&P黃金反1,26.88,-0.3,-1.1,05/04,0,0,0,0,0,0,0,0,0,0,,0
196,00675L,富邦臺灣加權正2,270,+21.8,+8.78,05/04,0,0,0,0,0,0,0,0,0,0,,0
197,00676R,富邦臺灣加權反1,6.31,-0.3,-4.54,05/04,0,0,0,0,0,0,0,0,0,0,,0
198,00678,群益那斯達克生技,35.29,+0.62,+1.79,05/04,0,0,0,0,0,0,0,0,0,0,,0
199,00679B,元大美債20年,26.87,+0.05,+0.19,05/04,0,0,0,0,0,0,0,0,-0.14,0,,0
200,00680L,元大美債20正2,6.95,+0.05,+0.72,05/04,0,0,0,0,0,0,0,0,0,-0.3,,0
201,00681R,元大美債20反1,21.04,-0.12,-0.57,05/04,0,0,0,0,0,0,0,0,0,0,,0
202,00682U,期元大美元指數,20.15,0,0,05/04,0,0,0,0,0,0,0,0,0,0,,0
203,00683L,期元大美元指正2,20.8,-0.38,-1.79,05/04,0,0,0,0,0,0,0,0,0,0,,0
204,00684R,期元大美元指反1,15.45,+0.15,+0.98,05/04,0,0,0,0,0,0,0,0,0,0,,0
205,00685L,群益臺灣加權正2,243.4,+19.25,+8.59,05/04,0,0,0,0,0,0,0,0,0,0,,0
206,00686R,群益臺灣加權反1,1.14,-0.05,-4.2,05/04,0,0,0,0,0,0,0,0,0,0,,0
207,00687B,國泰20年美債,27.92,+0.06,+0.22,05/04,0,0,0,0,0,0,0,0,-0.19,+0.01,,0
208,00687C,國泰20年美債+櫃U,9.32,+0.03,+0.32,05/04,0,0,0,0,0,0,0,0,0,,,0
209,00688L,國泰20年美債正2,6.91,+0.04,+0.58,05/04,0,0,0,0,0,0,0,0,0,0,,0
210,00689R,國泰20年美債反1,22.02,-0.1,-0.45,05/04,0,0,0,0,0,0,0,0,0,0,,0
211,00690,兆豐藍籌30,70.55,+3.45,+5.14,05/04,0,0,0,0,0,0,0,0,0,0,,0
212,00692,富邦公司治理,82.5,+3.4,+4.3,05/04,0,0,0,0,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,,+0.01
213,00693U,期街口S&P黃豆,22.42,+0.01,+0.04,05/04,0,0,0,0,0,0,0,0,0,0,,0
214,00694B,富邦美債1-3,41.64,-0.06,-0.14,05/04,0,0,0,0,0,0,0,+0.22,+0.1,-1.76,,+0.05
215,00695B,富邦美債7-10,35.28,+0.08,+0.23,05/04,0,0,0,0,0,0,0,0,0,0,,0
216,00696B,富邦美債20年,29.02,+0.1,+0.35,05/04,0,0,0,0,0,0,0,0,0,0,,0
217,00697B,元大美債7-10,35.8,+0.05,+0.14,05/04,0,0,0,0,0,0,0,0,0,0,,0
218,00700,富邦恒生國企,17.71,+0.26,+1.49,05/04,0,0,0,0,0,0,0,0,0,-1.35,,0
219,00701,國泰股利精選30,30.21,+0.12,+0.4,05/04,0,0,0,0,0,0,0,0,-5.88,+0.12,,0
220,00702,國泰標普低波高息,23.9,+0.22,+0.93,05/04,0,0,0,0,0,0,0,0,0,0,,0
221,00703,台新MSCI中國,20.5,+0.3,+1.49,05/04,0,0,0,0,0,0,0,0,0,0,,0
222,00706L,期元大S&P日圓正2,19.9,+0.85,+4.46,05/04,0,0,0,0,0,0,0,0,0,0,,0
223,00707R,期元大S&P日圓反1,31.42,-0.76,-2.36,05/04,0,0,0,0,0,0,0,0,0,0,,0
224,00708L,期元大S&P黃金正2,93.85,+1.75,+1.9,05/04,0,0,0,0,-0.04,-0.07,0,-0.51,+0.37,+0.37,,-0.37
225,00709,富邦歐洲,38.36,+0.91,+2.43,05/04,0,0,0,0,0,0,0,0,0,0,,0
226,00710B,復華彭博非投等債,18.95,-0.03,-0.16,05/04,0,0,0,0,0,0,0,+0.55,+0.55,+0.46,,-0.05
227,00711B,復華彭博新興債,16.12,+0.03,+0.19,05/04,0,0,0,0,0,0,0,0,0,0,,0
228,00712,復華富時不動產,9.17,+0.11,+1.21,05/04,0,0,0,0,0,0,0,0,-0.1,0,,0
229,00713,元大台灣高息低波,53.05,+0.2,+0.38,05/04,0,0,0,0,+0.06,+0.05,+0.01,-0.17,-1.25,+0.14,,-0.04
230,00714,群益道瓊美國地產,21.55,+0.35,+1.65,05/04,0,0,0,0,0,0,0,0,0,0,,0
231,00715L,期街口布蘭特正2,66.6,-7.55,-10.2,05/04,0,0,0,0,0,0,0,0,0,0,,0
232,00717,富邦美國特別股,15.14,+0.11,+0.73,05/04,0,0,0,0,0,0,0,0,0,0,,0
233,00719B,元大美債1-3,30.95,-0.04,-0.13,05/04,0,0,0,0,0,0,-0.33,+0.18,-1.21,-0.54,,-0.33
234,00720B,元大投資級公司債,32.81,+0.08,+0.24,05/04,0,0,0,0,0,0,0,0,0,0,,0
235,00722B,群益投資級電信債,35.84,+0.08,+0.22,05/04,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
236,00723B,群益投資級科技債,30.62,+0.07,+0.23,05/04,0,0,0,0,0,0,0,0,0,0,,0
237,00724B,群益投資級金融債,33.63,+0.13,+0.39,05/04,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
238,00725B,國泰投資級公司債,34.89,+0.1,+0.29,05/04,0,0,0,0,0,0,0,-0.06,0,0,,0
239,00726B,國泰新興投等債,32.95,+0.05,+0.15,05/04,0,0,0,0,0,0,0,0,0,0,,0
240,00727B,國泰優選非投等債,39.35,+0.01,+0.03,05/04,0,0,0,0,0,0,0,0,0,0,,0
241,00728,第一金工業30,55.9,+1.9,+3.52,05/04,0,0,0,0,0,0,0,0,0,0,,0
242,00730,富邦臺灣優質高息,25.43,+0.1,+0.39,05/04,0,0,0,0,0,+0.13,+0.46,+0.66,+0.66,-0.91,,+0.66
243,00731,復華富時高息低波,72.55,0,0,05/04,0,0,0,0,0,0,0,+0.04,+0.72,+0.72,,0
244,00733,富邦臺灣中小,65.7,+1.3,+2.02,05/04,0,0,0,0,0,0,0,0,0,-0.06,,0
245,00734B,台新JPM新興債,15.8,0,0,05/04,0,0,0,0,0,0,0,0,0,0,,0
246,00735,國泰臺韓科技,89.75,+4.85,+5.71,05/04,0,0,0,0,0,0,0,0,0,0,,0
247,00736,國泰新興市場,30.26,+0.59,+1.99,05/04,0,0,0,0,0,0,0,0,0,0,,0
248,00737,國泰AI機器人,36.03,+1.18,+3.39,05/04,0,0,0,0,0,0,0,0,0,0,,0
249,00738U,期元大道瓊白銀,61.05,+2.75,+4.72,05/04,0,0,0,0,0,0,0,0,0,0,,0
250,00739,元大MSCI A股,28.58,+0.16,+0.56,05/04,0,0,0,0,0,0,0,0,0,0,,0
251,00740B,富邦全球投等債,38.58,+0.13,+0.34,05/04,0,0,0,0,0,0,+0.02,+0.03,+0.03,+0.03,,+0.03
252,00741B,富邦全球非投等債,37.51,+0.03,+0.08,05/04,0,0,0,0,0,0,0,0,0,0,,0
253,00746B,富邦A級公司債,35.45,+0.06,+0.17,05/04,0,0,0,0,0,0,0,0,0,0,,0
254,00749B,凱基新興債10+,31.71,0,0,05/04,0,0,0,0,0,0,0,0,0,0,,0
255,00750B,凱基科技債10+,32.93,+0.09,+0.27,05/04,0,0,0,0,0,0,0,0,0,0,,0
256,00751B,元大AAA至A公司債,31.66,+0.02,+0.06,05/04,0,0,0,0,0,0,0,0,-0.02,+0.21,,-0.03
257,00752,中信中國50,24.17,+0.44,+1.85,05/04,0,0,0,0,0,0,0,0,-0.98,+8.07,,0
258,00753L,中信中國50正2,10.72,+0.39,+3.78,05/04,0,0,0,0,0,0,0,0,0,0,,0
259,00754B,群益AAA-AA公司債,33.66,-0.03,-0.09,05/04,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
260,00757,統一FANG+,122.65,+1.85,+1.53,05/04,0,0,0,0,0,0,-0.16,-1.38,-1.61,+0.11,,-0.66
261,00758B,復華能源債,51.7,+0.15,+0.29,05/04,0,0,0,0,0,0,0,0,0,0,,0
262,00759B,復華製藥債,54.65,+0.2,+0.37,05/04,0,0,0,0,0,0,0,0,0,0,,0
263,00760B,復華新興企業債,54.3,+0.1,+0.18,05/04,0,0,0,0,0,0,0,0,0,0,,0
264,00761B,國泰A級公司債,34.69,+0.09,+0.26,05/04,0,0,0,0,0,0,0,0,0,0,,0
265,00762,元大全球AI,103.7,+3.8,+3.8,05/04,0,0,0,0,0,0,0,0,-2.48,0,,-0.31
266,00763U,期街口道瓊銅,32.09,+0.25,+0.79,05/04,0,0,0,0,0,0,0,0,0,0,,0
267,00764B,群益25年美債,27.92,+0.07,+0.25,05/04,0,0,0,0,0,0,0,0,0,0,,0
268,00768B,復華20年美債,50.8,+0.15,+0.3,05/04,0,0,0,0,0,0,0,0,0,0,,0
269,00770,國泰北美科技,60.6,+1.65,+2.8,05/04,0,0,0,0,0,0,0,0,0,0,,0
270,00771,元大US高息特別股,16.07,+0.07,+0.44,05/04,0,0,0,0,0,0,0,0,0,0,,0
271,00772B,中信高評級公司債,33.73,+0.07,+0.21,05/04,0,0,0,0,0,0,0,0,0,+0.02,,0
272,00773B,中信優先金融債,35.88,+0.15,+0.42,05/04,0,0,0,0,0,0,0,0,0,-0.06,,0
273,00775B,新光投等債15+,32.48,+0.23,+0.71,05/04,0,0,0,0,0,0,0,0,0,0,,0
274,00777B,凱基AAA至A公司債,32.63,+0.04,+0.12,05/04,0,0,0,0,0,0,0,0,0,0,,0
275,00778B,凱基金融債20+,34.44,+0.17,+0.5,05/04,0,0,0,0,0,0,0,0,0,0,,0
276,00779B,凱基美債25+,28.29,+0.05,+0.18,05/04,0,0,0,0,0,0,0,0,0,0,,0
277,00780B,國泰A級金融債,37.62,+0.09,+0.24,05/04,0,0,0,0,0,0,0,0,0,0,,0
278,00781B,國泰A級科技債,28.58,+0.01,+0.04,05/04,0,0,0,0,0,0,0,0,0,0,,0
279,00782B,國泰A級公用債,30.37,+0.12,+0.4,05/04,0,0,0,0,0,0,0,0,0,0,,0
280,00783,富邦中証500,29.56,+0.41,+1.41,05/04,0,0,0,0,0,0,0,0,0,0,,0
281,00785B,富邦金融投等債,34.87,+0.12,+0.35,05/04,0,0,0,0,0,0,0,0,0,0,,0
282,00786B,元大10年IG銀行債,32.8,+0.05,+0.15,05/04,0,0,0,0,0,0,0,0,0,0,,0
283,00787B,元大10年IG醫療債,32.52,+0.08,+0.25,05/04,0,0,0,0,0,0,0,0,0,0,,0
284,00788B,元大10年IG電能債,29.84,+0.09,+0.3,05/04,0,0,0,0,0,0,0,0,0,0,,0
285,00789B,復華公司債A3,48.12,+0.06,+0.12,05/04,0,0,0,0,0,0,0,0,0,0,,0
286,00791B,復華信用債1-5,56.55,-0.15,-0.26,05/04,0,0,0,0,0,0,0,+0.1,+0.1,+0.1,,+0.1
287,00792B,群益A級公司債,31.78,+0.12,+0.38,05/04,0,0,0,0,0,0,0,0,0,0,,0
288,00793B,群益AAA-A醫療債,30.7,+0.03,+0.1,05/04,0,0,0,0,0,0,0,-2.84,-9.93,-9.93,,0
289,00795B,中信美國公債20年,27.11,+0.04,+0.15,05/04,0,0,0,0,0,0,0,0,-0.01,0,,0
290,00799B,國泰A級醫療債,29.87,+0.04,+0.13,05/04,0,0,0,0,0,0,0,0,0,0,,0
291,00830,國泰費城半導體,75.1,+2.95,+4.09,05/04,0,0,0,0,0,0,0,-0.01,0,0,,0
292,00834B,第一金金融債10+,34,+0.08,+0.24,05/04,0,0,0,0,0,0,0,0,0,0,,0
293,00836B,永豐10年A公司債,28.85,+0.06,+0.21,05/04,0,0,0,0,0,0,0,0,0,+0.17,,0
294,00840B,凱基IG精選15+,29.98,+0.01,+0.03,05/04,0,0,0,0,0,0,0,0,0,0,,0
295,00841B,凱基AAA-AA公司債,29.19,-0.02,-0.07,05/04,0,0,0,0,0,0,0,0,0,0,,0
296,00842B,台新美元銀行債,30.36,+0.06,+0.2,05/04,0,0,0,0,0,0,0,0,0,0,,0
297,00844B,新光15年IG金融債,31.76,+0.11,+0.35,05/04,0,0,0,0,0,0,0,0,0,0,,0
298,00845B,富邦新興投等債,33.63,-0.01,-0.03,05/04,0,0,0,0,0,0,0,0,0,0,,0
299,00846B,富邦歐洲銀行債,36.22,+0.09,+0.25,05/04,0,0,0,0,0,0,0,0,0,0,,0
300,00847B,中信美國市政債,25.82,+0.04,+0.16,05/04,0,0,0,0,0,0,0,0,0,0,,0
