排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
162,0050,元大台灣50,92.5,-0.6,-0.64,05/20,0,+0.01,+0.02,+0.02,+0.03,+0.1,+0.46,+0.82,+0.74,+1.15,+1.53,+0.68
163,9917,中保科,113,0,0,05/20,0,+0.02,+0.02,+0.04,+0.04,+0.02,-0.11,-0.03,-0.06,+0.1,-0.02,-0.19
164,6670,復盛應用,259,-3.5,-1.33,05/20,0,-0.01,-0.01,-0.02,+0.04,-0.29,-0.2,-4.3,+0.39,+7.17,,-0.66
165,9939,宏全,124,-1.5,-1.2,05/20,0,-0.02,-0.02,+0.13,+0.05,-0.02,-0.19,-0.1,-0.21,+0.14,-0.13,-0.34
166,6962,奕力-KY,38.1,+2.15,+5.98,05/20,0,+0.01,+0.01,0,+0.01,0,-0.02,-0.02,+0.01,,,-0.02
167,2497,怡利電,56.1,+0.3,+0.54,05/20,0,+0.01,+0.01,+0.01,+0.01,-0.17,-0.26,+0.01,+0.01,-0.1,+0.03,+0.01
168,4966,譜瑞-KY,757,+29,+3.98,05/20,0,0,0,+0.34,+6.52,+6.83,+5.58,+9.11,+10.4,+4.83,+0.38,+7.03
169,6679,鈺太,314,+7.5,+2.45,05/20,0,+0.02,+0.03,+0.03,+0.12,+0.14,+0.6,+0.54,+0.97,-11.9,,+0.62
170,4105,東洋,74,-0.2,-0.27,05/20,0,-0.01,-0.01,+0.06,+0.24,+0.83,+0.82,+0.79,+0.72,+0.53,-7,+0.81
171,7769,鴻勁,6980,+380,+5.76,05/20,0,+0.01,+0.01,0,+0.58,+0.74,+0.65,,,,,+0.99
172,6509,聚和,47.65,+0.7,+1.49,05/20,0,+0.01,+0.01,+0.01,+0.01,0,+0.02,+0.1,+0.14,+0.38,+0.42,-0.05
173,00795B,中信美國公債20年,26.03,-0.13,-0.5,05/20,0,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,-0.01,+0.01,,+0.01
174,00687B,國泰20年美債,27.12,-0.14,-0.51,05/20,0,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,-0.32,+0.02,,+0.01
175,2412,中華電,139,-3.5,-2.46,05/20,0,+0.1,+0.1,+0.1,+0.13,+0.1,0,+0.04,-0.49,+0.54,+1.23,+0.08
176,00679B,元大美債20年,26.08,-0.14,-0.53,05/20,0,0,0,+0.01,+0.01,+0.01,+0.01,+0.01,-0.24,+0.01,,+0.01
177,6789,采鈺,519,0,0,05/20,0,-0.02,-0.02,-0.02,+0.02,-0.06,+0.2,+0.34,+0.51,+0.59,,+0.3
178,8112,至上,84,+0.4,+0.48,05/20,0,0,-0.01,+0.31,+0.15,-2.28,-2.68,-2.09,-2.32,-2.12,-2.12,-4.38
179,2395,研華,465,+3.5,+0.76,05/20,0,-0.03,-0.04,-0.04,-0.02,-0.07,-0.08,0,-0.67,+0.02,+0.33,+0.07
180,2881,富邦金,95.8,-1.4,-1.44,05/20,0,-0.02,-0.05,-0.35,-0.49,-0.78,-0.6,-0.2,+4.99,+5.61,+6.41,-1.2
181,3028,增你強,84.4,+2.6,+3.18,05/20,0,+0.01,+0.01,+0.13,+0.13,+0.13,+0.13,+0.13,+0.13,+0.11,+0.11,+0.13
182,3026,禾伸堂,394.5,+29.5,+8.08,05/20,0,0,0,-0.02,+2.66,+6.22,+6.13,+6.06,+6.41,+6.61,+5.78,+6.01
183,1229,聯華,38.3,-0.35,-0.91,05/20,0,0,0,0,0,0,+0.01,0,0,-0.02,+0.01,+0.01
184,4904,遠傳,97.1,-0.9,-0.92,05/20,0,0,-0.01,+0.01,0,-0.19,-0.5,-1.27,-5.52,+3.99,+7.09,-0.8
185,2542,興富發,43.7,0,0,05/20,0,0,0,+0.03,+0.03,-0.5,-0.76,-1.56,-0.31,-3.51,-4.03,-1.14
186,5522,遠雄,70.8,0,0,05/20,0,+0.02,+0.02,+0.01,-0.04,-0.02,-0.08,-0.23,-0.63,+2.69,+2.65,-0.42
187,2377,微星,109.5,-2,-1.79,05/20,0,-0.3,-0.3,-1.09,-1.09,-0.98,-0.69,-3.2,-10.4,-8.75,-6.79,-0.55
188,1905,華紙,11.8,-0.05,-0.42,05/20,0,0,0,0,0,+0.06,+0.06,+0.06,+0.04,+0.08,+0.07,+0.06
189,00400A,主動國泰動能高息,12.72,+0.02,+0.16,05/20,0,0,0,0,0,0,,,,,,
190,00401A,主動摩根台灣鑫收,12.17,+0.02,+0.16,05/20,0,0,0,0,0,0,,,,,,
191,00403A,主動統一升級50,9.66,-0.06,-0.62,05/20,0,0,0,0,,,,,,,,
192,0051,元大中型100,128.2,+0.45,+0.35,05/20,0,0,0,0,0,0,0,0,0,0,0,0
193,0053,元大電子,212.25,0,0,05/20,0,0,0,0,0,0,0,0,0,0,0,0
194,0055,元大MSCI金融,33.97,+0.06,+0.18,05/20,0,0,0,0,0,0,0,0,-0.17,0,0,0
195,0057,富邦摩台,274.65,-2.3,-0.83,05/20,0,0,0,0,0,0,0,0,0,0,0,0
196,0061,元大寶滬深,24.79,+0.14,+0.57,05/20,0,0,0,0,0,0,0,-1.16,-1.16,-1.16,-12.8,-1.16
197,006203,元大MSCI台灣,168.75,+0.05,+0.03,05/20,0,0,0,0,0,0,0,0,0,0,0,0
198,006204,永豐臺灣加權,200.5,-0.5,-0.25,05/20,0,0,0,0,0,0,0,0,0,0,0,0
199,006205,富邦上証,41.32,+0.4,+0.98,05/20,0,0,0,0,0,0,-0.68,-0.68,-0.68,-2.65,-53.2,-0.68
200,006206,元大上證50,37.01,+0.24,+0.65,05/20,0,0,0,0,0,0,0,0,0,0,-1.88,0
201,006207,復華滬深,33.18,+0.19,+0.58,05/20,0,0,0,0,0,0,0,0,0,0,+0.72,0
202,006208,富邦台50,214.1,-1.55,-0.72,05/20,0,0,0,0,0,0,-0.02,-0.03,+0.18,+0.46,+0.5,-0.03
203,00625K,富邦上証+R,8.83,0,0,05/20,0,0,0,0,0,0,0,0,0,0,,0
204,00631L,元大台灣50正2,29.51,-0.42,-1.4,05/20,0,0,0,0,0,-0.02,-0.21,-0.19,-0.19,-0.19,-0.2,-0.19
205,00632R,元大台灣50反1,11.73,+0.07,+0.6,05/20,0,0,0,0,0,-0.07,-0.07,0,-0.01,0,-0.21,-0.07
206,00633L,富邦上証正2,51.05,+0.15,+0.29,05/20,0,0,0,0,0,0,0,0,0,0,0,0
207,00634R,富邦上証反1,3.11,-0.01,-0.32,05/20,0,0,0,0,0,0,0,0,0,0,-2.37,0
208,00635U,期元大S&P黃金,46.86,-0.69,-1.45,05/20,0,0,0,0,0,0,0,0,-0.86,0,0,0
209,00636,國泰中國A50,28.31,+0.08,+0.28,05/20,0,0,0,0,0,0,0,0,-0.14,+0.86,+0.62,0
210,00636K,國泰中國A50+U,9.01,+0.03,+0.33,05/20,0,0,0,0,0,0,0,0,0,0,,0
211,00637L,元大滬深300正2,21.15,+0.12,+0.57,05/20,0,0,0,0,0,0,0,0,-0.05,-0.55,-0.06,0
212,00638R,元大滬深300反1,6.67,0,0,05/20,0,0,0,0,0,0,0,0,0,0,0,0
213,00639,富邦深100,17.56,-0.01,-0.06,05/20,0,0,0,0,0,0,0,0,-0.36,-0.36,-0.47,0
214,00640L,富邦日本正2,93.5,-3.55,-3.66,05/20,0,0,0,0,0,0,0,0,0,0,0,0
215,00641R,富邦日本反1,4.04,+0.09,+2.28,05/20,0,0,0,0,0,0,0,0,0,0,0,0
216,00642U,期元大S&P石油,32.79,+0.2,+0.61,05/20,0,0,0,0,0,0,0,0,0,0,-0.24,0
217,00643,群益深証中小,20.11,-0.01,-0.05,05/20,0,0,0,0,0,0,0,0,0,0,0,0
218,00643K,群益深証中小+R,4.35,0,0,05/20,0,0,0,0,0,0,0,0,0,0,,0
219,00645,富邦日本,53.15,-0.95,-1.76,05/20,0,0,0,0,0,0,0,0,0,+0.39,+0.32,0
220,00646,元大S&P500,73.2,-0.2,-0.27,05/20,0,+0.06,+0.08,+0.08,+0.1,+0.14,+0.49,+0.65,+0.31,+0.31,+0.31,+0.65
221,00647L,元大S&P500正2,130.05,-0.95,-0.73,05/20,0,0,0,0,0,0,0,0,0,0,0,0
222,00648R,元大S&P500反1,4.08,+0.02,+0.49,05/20,0,0,0,0,0,0,0,0,0,0,0,0
223,00650L,復華香港正2,17.17,-0.16,-0.92,05/20,0,0,0,0,0,0,0,0,0,0,0,0
224,00651R,復華香港反1,5.25,+0.02,+0.38,05/20,0,0,0,0,0,0,0,0,0,0,0,0
225,00652,富邦印度,31.99,-0.33,-1.02,05/20,0,0,0,0,0,0,0,0,0,-0.35,0,0
226,00653L,富邦印度正2,44.73,-0.73,-1.61,05/20,0,0,0,0,0,0,0,0,0,-0.11,0,0
227,00654R,富邦印度反1,6.94,+0.08,+1.17,05/20,0,0,0,0,0,0,0,0,0,0,0,0
228,00655L,國泰中國A50正2,35.63,+0.16,+0.45,05/20,0,0,0,0,0,0,0,0,0,-0.14,-0.14,0
229,00656R,國泰中國A50反1,5.88,-0.03,-0.51,05/20,0,0,0,0,0,0,0,0,0,0,0,0
230,00657,國泰日經225,70.1,-1.05,-1.48,05/20,0,0,0,0,0,0,0,0,0,0,0,0
231,00657K,國泰日經225+U,22.21,-0.27,-1.2,05/20,0,0,0,0,0,0,0,0,0,0,,0
232,00660,元大歐洲50,42.47,-0.08,-0.19,05/20,0,0,0,0,0,0,0,0,0,0,,0
233,00661,元大日經225,77,-1.15,-1.47,05/20,0,0,0,0,0,0,0,0,0,0,,0
234,00662,富邦NASDAQ,117.35,+0.15,+0.13,05/20,0,0,0,-0.01,-0.01,-0.06,-0.06,+0.02,+0.02,+0.02,,-0.06
235,00663L,國泰臺灣加權正2,84.45,-1.5,-1.75,05/20,0,0,0,0,0,0,0,0,0,0,,0
236,00664R,國泰臺灣加權反1,1.89,+0.01,+0.53,05/20,0,0,0,0,0,0,0,0,0,0,,0
237,00665L,富邦恒生國企正2,9.71,-0.07,-0.72,05/20,0,0,0,0,0,0,0,0,0,0,,0
238,00666R,富邦恒生國企反1,9.07,+0.02,+0.22,05/20,0,0,0,0,0,0,0,0,0,0,,0
239,00668,國泰美國道瓊,57,-0.15,-0.26,05/20,0,0,0,0,0,0,0,0,0,0,,0
240,00668K,國泰美國道瓊+U,18.03,-0.11,-0.61,05/20,0,0,0,0,0,0,0,0,0,0,,0
241,00669R,國泰美國道瓊反1,5.6,+0.05,+0.9,05/20,0,0,0,0,0,0,0,0,0,0,,0
242,00670L,富邦NASDAQ正2,199.55,-0.45,-0.22,05/20,0,0,0,0,0,0,0,0,0,0,,0
243,00671R,富邦NASDAQ反1,2.52,+0.01,+0.4,05/20,0,0,0,0,0,0,0,0,0,0,,0
244,00673R,期元大S&P原油反1,11.21,-0.07,-0.62,05/20,0,0,0,0,0,0,0,0,0,0,,0
245,00674R,期元大S&P黃金反1,27.67,+0.44,+1.62,05/20,0,0,0,0,0,0,0,0,0,0,,0
246,00675L,富邦臺灣加權正2,255.7,-4,-1.54,05/20,0,0,0,0,0,0,0,0,0,0,,0
247,00676R,富邦臺灣加權反1,6.47,+0.05,+0.78,05/20,0,0,0,0,0,0,0,0,0,0,,0
248,00678,群益那斯達克生技,34.83,+0.09,+0.26,05/20,0,0,0,0,0,0,0,0,0,0,,0
249,00680L,元大美債20正2,6.5,-0.09,-1.37,05/20,0,0,0,0,0,0,0,0,0,-0.32,,0
250,00681R,元大美債20反1,21.76,+0.18,+0.83,05/20,0,0,0,0,0,0,0,0,0,0,,0
251,00682U,期元大美元指數,20.37,-0.03,-0.15,05/20,0,0,0,0,0,0,0,0,0,0,,0
252,00683L,期元大美元指正2,21.33,+0.09,+0.42,05/20,0,0,0,0,0,0,0,0,0,0,,0
253,00684R,期元大美元指反1,15.24,+0.02,+0.13,05/20,0,0,0,0,0,0,0,0,0,0,,0
254,00685L,群益臺灣加權正2,231,-4,-1.7,05/20,0,0,0,0,0,0,0,0,0,0,,0
255,00686R,群益臺灣加權反1,1.17,+0.01,+0.86,05/20,0,0,0,0,0,0,0,0,0,0,,0
256,00687C,國泰20年美債+櫃U,9.03,-0.06,-0.66,05/20,0,0,0,0,0,0,0,0,0,,,0
257,00688L,國泰20年美債正2,6.48,-0.07,-1.07,05/20,0,0,0,0,0,0,0,0,0,0,,0
258,00689R,國泰20年美債反1,22.72,+0.19,+0.84,05/20,0,0,0,0,0,0,0,0,0,0,,0
259,00690,兆豐藍籌30,68.4,-0.25,-0.36,05/20,0,0,0,0,0,0,0,0,0,0,,0
260,00692,富邦公司治理,80.7,-0.5,-0.62,05/20,0,0,0,0,0,0,+0.02,+0.02,+0.02,+0.02,,+0.02
261,00693U,期街口S&P黃豆,22.4,-0.19,-0.84,05/20,0,0,0,0,0,0,0,0,0,0,,0
262,00694B,富邦美債1-3,41.64,+0.04,+0.1,05/20,0,0,0,0,0,0,0,+0.91,+0.43,-7.37,,+0.21
263,00695B,富邦美債7-10,34.75,-0.09,-0.26,05/20,0,0,0,0,0,0,0,0,0,0,,0
264,00696B,富邦美債20年,28.15,-0.12,-0.42,05/20,0,0,0,0,0,0,0,0,0,0,,0
265,00697B,元大美債7-10,35.27,-0.11,-0.31,05/20,0,0,0,0,0,0,0,0,0,0,,0
266,00700,富邦恒生國企,17.24,-0.07,-0.4,05/20,0,0,0,0,0,0,0,0,0,-1.35,,0
267,00701,國泰股利精選30,31.93,-0.21,-0.65,05/20,0,0,0,0,0,0,0,0,-5.96,+0.13,,0
268,00702,國泰標普低波高息,23.94,+0.1,+0.42,05/20,0,0,0,0,0,0,0,0,0,0,,0
269,00703,台新MSCI中國,19.94,-0.13,-0.65,05/20,0,0,0,0,0,0,0,0,0,0,,0
270,00706L,期元大S&P日圓正2,19.35,+0.03,+0.16,05/20,0,0,0,0,0,0,0,0,0,0,,0
271,00707R,期元大S&P日圓反1,31.98,+0.12,+0.38,05/20,0,0,0,0,0,0,0,0,0,0,,0
272,00708L,期元大S&P黃金正2,88,-2.55,-2.82,05/20,0,0,0,0,0,-0.04,0,-0.51,+0.37,+0.37,,-0.37
273,00709,富邦歐洲,37.87,-0.07,-0.18,05/20,0,0,0,0,0,0,0,0,0,0,,0
274,00710B,復華彭博非投等債,18.86,-0.01,-0.05,05/20,0,0,0,0,0,0,0,+0.55,+0.55,+0.46,,-0.05
275,00711B,復華彭博新興債,15.7,-0.08,-0.51,05/20,0,0,0,0,0,0,0,0,0,0,,0
276,00712,復華富時不動產,8.7,-0.07,-0.8,05/20,0,0,0,0,0,0,0,0,-0.09,0,,0
277,00714,群益道瓊美國地產,21.38,+0.08,+0.38,05/20,0,0,0,0,0,0,0,0,0,0,,0
278,00715L,期街口布蘭特正2,68.7,+0.5,+0.73,05/20,0,0,0,0,0,0,0,0,0,0,,0
279,00717,富邦美國特別股,14.9,-0.08,-0.53,05/20,0,0,0,0,0,0,0,0,0,0,,0
280,00719B,元大美債1-3,30.92,-0.02,-0.06,05/20,0,0,0,0,0,0,0,-0.1,-1.21,-0.53,,-0.33
281,00720B,元大投資級公司債,32.3,-0.17,-0.52,05/20,0,0,0,0,0,0,0,0,0,0,,0
282,00722B,群益投資級電信債,35.15,-0.22,-0.62,05/20,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
283,00723B,群益投資級科技債,30.09,-0.18,-0.59,05/20,0,0,0,0,0,0,0,0,0,0,,0
284,00724B,群益投資級金融債,33.11,-0.18,-0.54,05/20,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
285,00725B,國泰投資級公司債,34.37,-0.2,-0.58,05/20,0,0,0,0,0,0,0,0,0,0,,0
286,00726B,國泰新興投等債,32.33,-0.13,-0.4,05/20,0,0,0,0,0,0,0,0,0,0,,0
287,00727B,國泰優選非投等債,39.34,+0.07,+0.18,05/20,0,0,0,0,0,0,0,0,0,0,,0
288,00728,第一金工業30,55.9,-0.65,-1.15,05/20,0,0,0,0,0,0,0,0,0,0,,0
289,00730,富邦臺灣優質高息,26.17,+0.07,+0.27,05/20,0,0,0,0,-0.13,-0.13,+0.09,+0.62,+0.62,-0.97,,+0.62
290,00731,復華富時高息低波,74.65,+0.25,+0.34,05/20,0,0,0,0,0,0,0,+0.8,+0.8,+0.8,,0
291,00733,富邦臺灣中小,67,+0.7,+1.06,05/20,0,0,0,0,0,0,0,0,0,-0.07,,0
292,00734B,台新JPM新興債,15.48,-0.16,-1.02,05/20,0,0,0,0,0,0,0,0,0,0,,0
293,00736,國泰新興市場,29.77,-0.08,-0.27,05/20,0,0,0,0,0,0,0,0,0,0,,0
294,00737,國泰AI機器人,36.59,-0.13,-0.35,05/20,0,0,0,0,0,0,0,0,0,0,,0
295,00738U,期元大道瓊白銀,59.75,-1.7,-2.77,05/20,0,0,0,0,0,0,0,0,0,0,,0
296,00739,元大MSCI A股,28.85,+0.27,+0.94,05/20,0,0,0,0,0,0,0,0,0,0,,0
297,00740B,富邦全球投等債,37.83,-0.22,-0.58,05/20,0,0,0,0,-0.02,-0.02,-0.02,+0.01,+0.01,+0.01,,+0.01
298,00741B,富邦全球非投等債,37.13,+0.01,+0.03,05/20,0,0,0,0,0,0,0,0,0,0,,0
299,00746B,富邦A級公司債,34.83,-0.18,-0.51,05/20,0,0,0,0,0,0,0,0,0,0,,0
300,00749B,凱基新興債10+,30.9,-0.24,-0.77,05/20,0,0,0,0,0,0,0,0,0,0,,0
