排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
183,00665L,富邦恒生國企正2,10.37,+0.12,+1.17,05/12,0,0,0,0,0,0,0,0,0,0,,0
184,00666R,富邦恒生國企反1,8.77,-0.02,-0.23,05/12,0,0,0,0,0,0,0,0,0,0,,0
185,00668,國泰美國道瓊,56.95,+0.25,+0.44,05/12,0,0,0,0,0,0,0,0,0,0,,0
186,00668K,國泰美國道瓊+U,18.16,+0.04,+0.22,05/12,0,0,0,0,0,0,0,0,0,0,,0
187,00669R,國泰美國道瓊反1,5.52,-0.03,-0.54,05/12,0,0,0,0,0,0,0,0,0,0,,0
188,00670L,富邦NASDAQ正2,204.8,-0.6,-0.29,05/12,0,0,0,0,0,0,0,0,0,0,,0
189,00671R,富邦NASDAQ反1,2.48,+0.02,+0.81,05/12,0,0,0,0,0,0,0,0,0,0,,0
190,00673R,期元大S&P原油反1,12.19,+0.07,+0.58,05/12,0,0,0,0,0,0,0,0,0,0,,0
191,00674R,期元大S&P黃金反1,26.21,-0.2,-0.76,05/12,0,0,0,0,0,0,0,0,0,0,,0
192,00675L,富邦臺灣加權正2,281.9,-1.75,-0.62,05/12,0,0,0,0,0,0,0,0,0,0,,0
193,00676R,富邦臺灣加權反1,6.17,+0.02,+0.33,05/12,0,0,0,0,0,0,0,0,0,0,,0
194,00678,群益那斯達克生技,35.65,+0.07,+0.2,05/12,0,0,0,0,0,0,0,0,0,0,,0
195,00679B,元大美債20年,26.62,-0.08,-0.3,05/12,0,0,0,0,0,0,0,0,-0.18,0,,0
196,00680L,元大美債20正2,6.89,-0.05,-0.72,05/12,0,0,0,0,0,0,0,0,0,-0.31,,0
197,00681R,元大美債20反1,21.11,+0.08,+0.38,05/12,0,0,0,0,0,0,0,0,0,0,,0
198,00682U,期元大美元指數,20.04,-0.05,-0.25,05/12,0,0,0,0,0,0,0,0,0,0,,0
199,00683L,期元大美元指正2,20.79,+0.02,+0.1,05/12,0,0,0,0,0,0,0,0,0,0,,0
200,00684R,期元大美元指反1,15.39,0,0,05/12,0,0,0,0,0,0,0,0,0,0,,0
201,00685L,群益臺灣加權正2,254.7,-1.25,-0.49,05/12,0,0,0,0,0,0,0,0,0,0,,0
202,00686R,群益臺灣加權反1,1.11,0,0,05/12,0,0,0,0,0,0,0,0,0,0,,0
203,00687B,國泰20年美債,27.68,-0.08,-0.29,05/12,0,0,0,0,0,0,0,0,-0.24,+0.01,,0
204,00687C,國泰20年美債+櫃U,9.29,-0.04,-0.43,05/12,0,0,0,0,0,0,0,0,0,,,0
205,00688L,國泰20年美債正2,6.87,-0.06,-0.87,05/12,0,0,0,0,0,0,0,0,0,0,,0
206,00689R,國泰20年美債反1,21.94,+0.06,+0.27,05/12,0,0,0,0,0,0,0,0,0,0,,0
207,00690,兆豐藍籌30,74.8,-0.25,-0.33,05/12,0,0,0,0,0,0,0,0,0,0,,0
208,00692,富邦公司治理,84.5,-0.15,-0.18,05/12,0,0,0,0,0,+0.02,+0.02,+0.02,+0.02,+0.02,,+0.02
209,00693U,期街口S&P黃豆,22.56,+0.01,+0.04,05/12,0,0,0,0,0,0,0,0,0,0,,0
210,00694B,富邦美債1-3,41.36,+0.06,+0.15,05/12,0,0,0,0,0,0,0,+0.22,+0.1,-1.78,,+0.05
211,00695B,富邦美債7-10,35,+0.02,+0.06,05/12,0,0,0,0,0,0,0,0,0,0,,0
212,00696B,富邦美債20年,28.73,-0.08,-0.28,05/12,0,0,0,0,0,0,0,0,0,0,,0
213,00697B,元大美債7-10,35.56,+0.01,+0.03,05/12,0,0,0,0,0,0,0,0,0,0,,0
214,00700,富邦恒生國企,17.84,+0.13,+0.73,05/12,0,0,0,0,0,0,0,0,0,-1.35,,0
215,00701,國泰股利精選30,31.45,-0.16,-0.51,05/12,0,0,0,0,0,0,0,0,-5.91,+0.13,,0
216,00702,國泰標普低波高息,23.73,-0.05,-0.21,05/12,0,0,0,0,0,0,0,0,0,0,,0
217,00703,台新MSCI中國,20.6,+0.03,+0.15,05/12,0,0,0,0,0,0,0,0,0,0,,0
218,00706L,期元大S&P日圓正2,19.69,-0.14,-0.71,05/12,0,0,0,0,0,0,0,0,0,0,,0
219,00707R,期元大S&P日圓反1,31.57,+0.08,+0.25,05/12,0,0,0,0,0,0,0,0,0,0,,0
220,00708L,期元大S&P黃金正2,98.1,+1.8,+1.87,05/12,0,0,0,0,0,-0.07,0,-0.51,+0.37,+0.37,,-0.37
221,00709,富邦歐洲,38.01,-0.21,-0.55,05/12,0,0,0,0,0,0,0,0,0,0,,0
222,00710B,復華彭博非投等債,18.85,0,0,05/12,0,0,0,0,0,0,0,+0.55,+0.55,+0.46,,-0.05
223,00711B,復華彭博新興債,16.01,-0.01,-0.06,05/12,0,0,0,0,0,0,0,0,0,0,,0
224,00712,復華富時不動產,8.97,-0.05,-0.55,05/12,0,0,0,0,0,0,0,0,-0.1,0,,0
225,00713,元大台灣高息低波,54.8,-0.4,-0.72,05/12,0,+0.01,+0.01,+0.01,0,+0.05,+0.04,-0.15,-1.21,+0.14,,-0.04
226,00714,群益道瓊美國地產,21.58,+0.15,+0.7,05/12,0,0,0,0,0,0,0,0,0,0,,0
227,00715L,期街口布蘭特正2,62.2,-0.35,-0.56,05/12,0,0,0,0,0,0,0,0,0,0,,0
228,00717,富邦美國特別股,15.15,0,0,05/12,0,0,0,0,0,0,0,0,0,0,,0
229,00719B,元大美債1-3,30.78,+0.03,+0.1,05/12,0,0,0,0,0,0,0,-0.1,-1.21,-0.53,,-0.33
230,00720B,元大投資級公司債,32.74,-0.04,-0.12,05/12,0,0,0,0,0,0,0,0,0,0,,0
231,00722B,群益投資級電信債,35.68,-0.04,-0.11,05/12,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
232,00723B,群益投資級科技債,30.55,0,0,05/12,0,0,0,0,0,0,0,0,0,0,,0
233,00724B,群益投資級金融債,33.52,-0.02,-0.06,05/12,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
234,00725B,國泰投資級公司債,34.83,-0.01,-0.03,05/12,0,0,0,0,0,0,0,0,0,0,,0
235,00726B,國泰新興投等債,32.7,+0.03,+0.09,05/12,0,0,0,0,0,0,0,0,0,0,,0
236,00727B,國泰優選非投等債,39.15,+0.1,+0.26,05/12,0,0,0,0,0,0,0,0,0,0,,0
237,00728,第一金工業30,59.7,+1.45,+2.49,05/12,0,0,0,0,0,0,0,0,0,0,,0
238,00730,富邦臺灣優質高息,26.8,-0.17,-0.63,05/12,0,0,0,0,0,+0.22,+0.22,+0.75,+0.75,-0.83,,+0.75
239,00731,復華富時高息低波,74.4,-1,-1.33,05/12,0,0,0,0,0,0,0,+0.04,+0.74,+0.74,,0
240,00733,富邦臺灣中小,68.7,+0.4,+0.59,05/12,0,0,0,0,0,0,0,0,0,-0.06,,0
241,00734B,台新JPM新興債,15.75,+0.06,+0.38,05/12,0,0,0,0,0,0,0,0,0,0,,0
242,00735,國泰臺韓科技,100,-0.7,-0.7,05/12,0,0,0,0,0,0,0,0,0,0,,0
243,00736,國泰新興市場,30.84,-0.01,-0.03,05/12,0,0,0,0,0,0,0,0,0,0,,0
244,00737,國泰AI機器人,37.22,-0.16,-0.43,05/12,0,0,0,0,0,0,0,0,0,0,,0
245,00738U,期元大道瓊白銀,69.45,+4.5,+6.93,05/12,0,0,0,0,0,0,0,0,0,0,,0
246,00739,元大MSCI A股,29.32,+0.1,+0.34,05/12,0,0,0,0,0,0,0,0,0,0,,0
247,00741B,富邦全球非投等債,37.23,+0.01,+0.03,05/12,0,0,0,0,0,0,0,0,0,0,,0
248,00746B,富邦A級公司債,35.31,-0.04,-0.11,05/12,0,0,0,0,0,0,0,0,0,0,,0
249,00749B,凱基新興債10+,31.57,-0.01,-0.03,05/12,0,0,0,0,0,0,0,0,0,0,,0
250,00750B,凱基科技債10+,32.8,-0.04,-0.12,05/12,0,0,0,0,0,0,0,0,0,0,,0
251,00751B,元大AAA至A公司債,31.51,-0.03,-0.1,05/12,0,0,0,0,0,0,0,0,0,+0.21,,-0.03
252,00752,中信中國50,24.26,+0.1,+0.41,05/12,0,0,0,0,0,0,0,0,-0.98,+8.09,,0
253,00753L,中信中國50正2,10.92,+0.1,+0.92,05/12,0,0,0,0,0,0,0,0,0,0,,0
254,00754B,群益AAA-AA公司債,33.4,-0.03,-0.09,05/12,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
255,00756B,群益投等新興公債,31.62,-0.07,-0.22,05/12,0,0,0,0,0,0,0,0,0,0,,0
256,00757,統一FANG+,127.25,-0.6,-0.47,05/12,0,0,0,0,0,0,-0.16,-1.42,-1.72,+0.09,,-0.68
257,00758B,復華能源債,51.65,-0.05,-0.1,05/12,0,0,0,0,0,0,0,0,0,0,,0
258,00759B,復華製藥債,54.55,+0.15,+0.28,05/12,0,0,0,0,0,0,0,0,0,0,,0
259,00760B,復華新興企業債,53.95,-0.15,-0.28,05/12,0,0,0,0,0,0,0,0,0,0,,0
260,00761B,國泰A級公司債,34.5,-0.04,-0.12,05/12,0,0,0,0,0,0,0,-0.02,0,0,,0
261,00762,元大全球AI,111.15,+0.95,+0.86,05/12,0,0,0,0,0,0,0,0,-2.51,0,,-0.31
262,00763U,期街口道瓊銅,34.74,+0.93,+2.75,05/12,0,0,0,0,0,0,0,0,0,0,,0
263,00764B,群益25年美債,27.66,-0.08,-0.29,05/12,0,0,0,0,0,0,0,0,0,0,,0
264,00768B,復華20年美債,50.35,-0.15,-0.3,05/12,0,0,0,0,0,0,0,0,0,0,,0
265,00770,國泰北美科技,64.15,+0.25,+0.39,05/12,0,0,0,0,0,0,0,0,0,0,,0
266,00771,元大US高息特別股,16.03,-0.07,-0.43,05/12,0,0,0,0,0,0,0,0,0,0,,0
267,00772B,中信高評級公司債,33.57,-0.04,-0.12,05/12,0,0,0,0,0,0,0,0,0,+0.02,,0
268,00773B,中信優先金融債,35.78,-0.02,-0.06,05/12,0,0,0,0,0,0,0,0,0,-0.06,,0
269,00775B,新光投等債15+,32.3,0,0,05/12,0,0,0,0,0,0,0,0,0,0,,0
270,00777B,凱基AAA至A公司債,32.49,-0.04,-0.12,05/12,0,0,0,0,0,0,0,0,0,0,,0
271,00778B,凱基金融債20+,34.39,-0.04,-0.12,05/12,0,0,0,0,0,0,0,0,0,0,,0
272,00779B,凱基美債25+,28.02,-0.08,-0.28,05/12,0,0,0,0,0,0,0,0,0,0,,0
273,00780B,國泰A級金融債,37.36,-0.05,-0.13,05/12,0,0,0,0,0,0,0,0,0,0,,0
274,00781B,國泰A級科技債,28.42,-0.01,-0.04,05/12,0,0,0,0,0,0,0,0,0,0,,0
275,00782B,國泰A級公用債,30.19,-0.07,-0.23,05/12,0,0,0,0,0,0,0,0,0,0,,0
276,00783,富邦中証500,30.67,+0.04,+0.13,05/12,0,0,0,0,0,0,0,0,0,0,,0
277,00785B,富邦金融投等債,34.76,-0.01,-0.03,05/12,0,0,0,0,0,0,0,0,0,0,,0
278,00786B,元大10年IG銀行債,32.7,-0.03,-0.09,05/12,0,0,0,0,0,0,0,0,0,0,,0
279,00787B,元大10年IG醫療債,32.39,-0.1,-0.31,05/12,0,0,0,0,0,0,0,0,0,0,,0
280,00788B,元大10年IG電能債,29.68,-0.04,-0.13,05/12,0,0,0,0,0,0,0,0,0,0,,0
281,00789B,復華公司債A3,47.92,-0.05,-0.1,05/12,0,0,0,0,0,0,0,0,0,0,,0
282,00791B,復華信用債1-5,56.2,0,0,05/12,0,0,0,0,0,0,0,+0.1,+0.1,+0.1,,+0.1
283,00792B,群益A級公司債,31.64,-0.04,-0.13,05/12,0,0,0,0,0,0,0,0,0,0,,0
284,00793B,群益AAA-A醫療債,30.6,-0.06,-0.2,05/12,0,0,0,0,0,0,0,0,-9.93,-9.93,,0
285,00795B,中信美國公債20年,26.89,-0.06,-0.22,05/12,0,0,0,0,0,0,0,0,-0.01,0,,0
286,00799B,國泰A級醫療債,29.74,-0.04,-0.13,05/12,0,0,0,0,0,0,0,0,0,0,,0
287,00830,國泰費城半導體,83.4,+1.1,+1.34,05/12,0,0,0,0,0,0,0,-0.01,0,0,,0
288,00834B,第一金金融債10+,33.96,+0.04,+0.12,05/12,0,0,0,0,0,0,0,0,0,0,,0
289,00836B,永豐10年A公司債,28.73,-0.05,-0.17,05/12,0,0,0,0,0,0,0,0,0,+0.17,,0
290,00840B,凱基IG精選15+,29.86,-0.02,-0.07,05/12,0,0,0,0,0,0,0,0,0,0,,0
291,00841B,凱基AAA-AA公司債,28.97,-0.03,-0.1,05/12,0,0,0,0,0,0,0,0,0,0,,0
292,00842B,台新美元銀行債,30.43,-0.03,-0.1,05/12,0,0,0,0,0,0,0,0,0,0,,0
293,00844B,新光15年IG金融債,31.71,-0.02,-0.06,05/12,0,0,0,0,0,0,0,0,0,0,,0
294,00845B,富邦新興投等債,33.42,+0.02,+0.06,05/12,0,0,0,0,0,0,0,0,0,0,,0
295,00846B,富邦歐洲銀行債,35.99,-0.02,-0.06,05/12,0,0,0,0,0,0,0,0,0,0,,0
296,00847B,中信美國市政債,25.69,+0.01,+0.04,05/12,0,0,0,0,0,0,0,0,0,0,,0
297,00848B,中信新興亞洲債,34.23,+0.01,+0.03,05/12,0,0,0,0,0,0,0,0,0,0,,0
298,00849B,中信EM主權債0-5,37.18,+0.23,+0.62,05/12,0,0,0,0,0,0,0,0,0,0,,0
299,00850,元大臺灣ESG永續,82.75,-0.45,-0.54,05/12,0,0,0,0,0,-0.16,-0.09,-0.23,-0.67,+0.31,,-0.25
300,00851,台新全球AI,64.15,-0.1,-0.16,05/12,0,0,0,0,0,0,0,0,0,0,,0
