排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
170,00639,富邦深100,17.7,-0.19,-1.06,05/22,0,0,0,0,0,0,0,0,-0.36,-0.36,-0.47,0
171,00640L,富邦日本正2,99.7,+1.35,+1.37,05/22,0,0,0,0,0,0,0,0,0,0,0,0
172,00641R,富邦日本反1,3.91,-0.02,-0.51,05/22,0,0,0,0,0,0,0,0,0,0,0,0
173,00642U,期元大S&P石油,30.88,-0.48,-1.53,05/22,0,0,0,0,0,0,0,0,0,0,-0.24,0
174,00643,群益深証中小,20.18,-0.21,-1.03,05/22,0,0,0,0,0,0,0,0,0,0,0,0
175,00643K,群益深証中小+R,4.35,0,0,05/22,0,0,0,0,0,0,0,0,0,0,,0
176,00645,富邦日本,54.85,+0.3,+0.55,05/22,0,0,0,0,0,0,0,0,0,+0.39,+0.32,0
177,00646,元大S&P500,74.25,+0.25,+0.34,05/22,0,0,0,+0.08,+0.09,+0.12,+0.48,+0.63,+0.3,+0.3,+0.3,+0.65
178,00647L,元大S&P500正2,133.85,+1.1,+0.83,05/22,0,0,0,0,0,0,0,0,0,0,0,0
179,00648R,元大S&P500反1,4.01,-0.02,-0.5,05/22,0,0,0,0,0,0,0,0,0,0,0,0
180,00650L,復華香港正2,17.24,+0.06,+0.35,05/22,0,0,0,0,0,0,0,0,0,0,0,0
181,00651R,復華香港反1,5.21,-0.02,-0.38,05/22,0,0,0,0,0,0,0,0,0,0,0,0
182,00652,富邦印度,32.29,+0.08,+0.25,05/22,0,0,0,0,0,0,0,0,0,-0.35,0,0
183,00653L,富邦印度正2,45.61,+0.3,+0.66,05/22,0,0,0,0,0,0,0,0,0,-0.11,0,0
184,00654R,富邦印度反1,6.86,-0.02,-0.29,05/22,0,0,0,0,0,0,0,0,0,0,0,0
185,00655L,國泰中國A50正2,35.24,-0.95,-2.63,05/22,0,0,0,0,0,0,0,0,0,-0.14,-0.14,0
186,00656R,國泰中國A50反1,5.9,+0.06,+1.03,05/22,0,0,0,0,0,0,0,0,0,0,0,0
187,00657,國泰日經225,74.3,+1.55,+2.13,05/22,0,0,0,0,0,0,0,0,0,0,0,0
188,00657K,國泰日經225+U,23.59,+0.49,+2.12,05/22,0,0,0,0,0,0,0,0,0,0,,0
189,00660,元大歐洲50,43.7,+0.35,+0.81,05/22,0,0,0,0,0,0,0,0,0,0,,0
190,00661,元大日經225,81.85,+1.85,+2.31,05/22,0,0,0,0,0,0,0,0,0,0,,0
191,00662,富邦NASDAQ,119.5,+0.3,+0.25,05/22,0,0,0,0,-0.01,-0.06,-0.06,+0.02,+0.02,+0.02,,-0.06
192,00663L,國泰臺灣加權正2,94.4,+3.85,+4.25,05/22,0,0,0,0,0,0,0,0,0,0,,0
193,00664R,國泰臺灣加權反1,1.79,-0.05,-2.72,05/22,0,0,0,0,0,0,0,0,0,0,,0
194,00665L,富邦恒生國企正2,9.69,+0.03,+0.31,05/22,0,0,0,0,0,0,0,0,0,0,,0
195,00666R,富邦恒生國企反1,9.05,-0.04,-0.44,05/22,0,0,0,0,0,0,0,0,0,0,,0
196,00668,國泰美國道瓊,58,+0.4,+0.69,05/22,0,0,0,0,0,0,0,0,0,0,,0
197,00668K,國泰美國道瓊+U,18.37,+0.1,+0.55,05/22,0,0,0,0,0,0,0,0,0,0,,0
198,00669R,國泰美國道瓊反1,5.45,-0.05,-0.91,05/22,0,0,0,0,0,0,0,0,0,0,,0
199,00670L,富邦NASDAQ正2,209,+2.25,+1.09,05/22,0,0,0,0,0,0,0,0,0,0,,0
200,00671R,富邦NASDAQ反1,2.44,-0.03,-1.21,05/22,0,0,0,0,0,0,0,0,0,0,,0
201,00673R,期元大S&P原油反1,11.82,+0.16,+1.37,05/22,0,0,0,0,0,0,0,0,0,0,,0
202,00674R,期元大S&P黃金反1,27.31,-0.03,-0.11,05/22,0,0,0,0,0,0,0,0,0,0,,0
203,00675L,富邦臺灣加權正2,285.85,+11.5,+4.19,05/22,0,0,0,0,0,0,0,0,0,0,,0
204,00676R,富邦臺灣加權反1,6.1,-0.14,-2.24,05/22,0,0,0,0,0,0,0,0,0,0,,0
205,00678,群益那斯達克生技,35.81,+0.1,+0.28,05/22,0,0,0,0,0,0,0,0,0,0,,0
206,00679B,元大美債20年,26.05,+0.11,+0.42,05/22,0,0,0,0,+0.01,+0.01,+0.01,+0.01,-0.24,+0.01,,+0.01
207,00680L,元大美債20正2,6.67,+0.06,+0.91,05/22,0,0,0,0,0,0,0,0,0,-0.32,,0
208,00681R,元大美債20反1,21.43,-0.11,-0.51,05/22,0,0,0,0,0,0,0,0,0,0,,0
209,00682U,期元大美元指數,20.39,+0.01,+0.05,05/22,0,0,0,0,0,0,0,0,0,0,,0
210,00683L,期元大美元指正2,21.25,+0.05,+0.24,05/22,0,0,0,0,0,0,0,0,0,0,,0
211,00684R,期元大美元指反1,15.25,0,0,05/22,0,0,0,0,0,0,0,0,0,0,,0
212,00685L,群益臺灣加權正2,258.35,+10.65,+4.3,05/22,0,0,0,0,0,0,0,0,0,0,,0
213,00686R,群益臺灣加權反1,1.1,-0.02,-1.79,05/22,0,0,0,0,0,0,0,0,0,0,,0
214,00687B,國泰20年美債,27.38,+0.13,+0.48,05/22,0,0,0,+0.01,+0.01,+0.01,+0.01,+0.01,-0.33,+0.02,,+0.01
215,00687C,國泰20年美債+櫃U,9.15,+0.05,+0.55,05/22,0,0,0,0,0,0,0,0,0,,,0
216,00688L,國泰20年美債正2,6.66,+0.09,+1.37,05/22,0,0,0,0,0,0,0,0,0,0,,0
217,00689R,國泰20年美債反1,22.36,-0.13,-0.58,05/22,0,0,0,0,0,0,0,0,0,0,,0
218,00690,兆豐藍籌30,73.6,+1.75,+2.44,05/22,0,0,0,0,0,0,0,0,0,0,,0
219,00692,富邦公司治理,84.6,+1.1,+1.32,05/22,0,0,0,0,0,0,+0.02,+0.02,+0.02,+0.02,,+0.02
220,00693U,期街口S&P黃豆,22.11,-0.09,-0.41,05/22,0,0,0,0,0,0,0,0,0,0,,0
221,00694B,富邦美債1-3,41.47,-0.05,-0.12,05/22,0,0,0,0,0,0,0,+0.91,+0.43,-7.37,,+0.21
222,00695B,富邦美債7-10,34.81,+0.01,+0.03,05/22,0,0,0,0,0,0,0,0,0,0,,0
223,00696B,富邦美債20年,28.41,+0.14,+0.5,05/22,0,0,0,0,0,0,0,0,0,0,,0
224,00697B,元大美債7-10,35.35,+0.02,+0.06,05/22,0,0,0,0,0,0,0,0,0,0,,0
225,00700,富邦恒生國企,17.15,0,0,05/22,0,0,0,0,0,0,0,0,0,-1.35,,0
226,00701,國泰股利精選30,32.08,-0.1,-0.31,05/22,0,0,0,0,0,0,0,0,-5.98,+0.13,,0
227,00702,國泰標普低波高息,24.03,+0.06,+0.25,05/22,0,0,0,0,0,0,0,0,0,0,,0
228,00703,台新MSCI中國,19.73,-0.14,-0.7,05/22,0,0,0,0,0,0,0,0,0,0,,0
229,00706L,期元大S&P日圓正2,19.29,-0.02,-0.1,05/22,0,0,0,0,0,0,0,0,0,0,,0
230,00707R,期元大S&P日圓反1,31.9,-0.08,-0.25,05/22,0,0,0,0,0,0,0,0,0,0,,0
231,00708L,期元大S&P黃金正2,89.85,-0.15,-0.17,05/22,0,0,0,0,0,0,0,-0.5,+0.36,+0.36,,-0.37
232,00709,富邦歐洲,38.68,+0.18,+0.47,05/22,0,0,0,0,0,0,0,0,0,0,,0
233,00710B,復華彭博非投等債,18.85,-0.03,-0.16,05/22,0,0,0,0,0,0,0,+0.55,+0.55,+0.46,,-0.05
234,00711B,復華彭博新興債,15.82,+0.02,+0.13,05/22,0,0,0,0,0,0,0,0,0,0,,0
235,00712,復華富時不動產,8.77,+0.01,+0.11,05/22,0,0,0,0,0,0,0,0,-0.09,0,,0
236,00713,元大台灣高息低波,55.7,+0.05,+0.09,05/22,0,+0.02,+0.03,+0.03,+0.12,+0.17,+0.15,0,-1.03,+0.25,,+0.07
237,00714,群益道瓊美國地產,21.59,-0.08,-0.37,05/22,0,0,0,0,0,0,0,0,0,0,,0
238,00715L,期街口布蘭特正2,62.25,-0.95,-1.5,05/22,0,0,0,0,0,0,0,0,0,0,,0
239,00717,富邦美國特別股,14.93,-0.01,-0.07,05/22,0,0,0,0,0,0,0,0,0,0,,0
240,00719B,元大美債1-3,30.82,-0.04,-0.13,05/22,0,0,0,0,0,0,0,-0.1,-1.21,-0.54,,-0.33
241,00720B,元大投資級公司債,32.64,+0.17,+0.52,05/22,0,0,0,0,0,0,0,0,0,0,,0
242,00722B,群益投資級電信債,35.58,+0.18,+0.51,05/22,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
243,00723B,群益投資級科技債,30.44,+0.16,+0.53,05/22,0,0,0,0,0,0,0,0,0,0,,0
244,00724B,群益投資級金融債,33.38,+0.12,+0.36,05/22,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
245,00725B,國泰投資級公司債,34.71,+0.16,+0.46,05/22,0,0,0,0,0,0,0,0,0,0,,0
246,00726B,國泰新興投等債,32.39,0,0,05/22,0,0,0,0,0,0,0,0,0,0,,0
247,00727B,國泰優選非投等債,39.22,-0.06,-0.15,05/22,0,0,0,0,0,0,0,0,0,0,,0
248,00728,第一金工業30,59.05,+0.6,+1.03,05/22,0,0,0,0,0,0,0,0,0,0,,0
249,00730,富邦臺灣優質高息,27.34,+0.4,+1.48,05/22,0,0,0,0,-0.13,-0.13,+0.09,+0.62,+0.62,-0.97,,+0.62
250,00731,復華富時高息低波,75.35,+0.45,+0.6,05/22,0,0,0,0,0,0,0,+0.8,+0.8,+0.8,,0
251,00733,富邦臺灣中小,72.35,+1.85,+2.62,05/22,0,0,0,0,0,0,0,0,0,-0.07,,0
252,00734B,台新JPM新興債,15.52,+0.02,+0.13,05/22,0,0,0,0,0,0,0,0,0,0,,0
253,00735,國泰臺韓科技,101.2,+1.7,+1.71,05/22,0,0,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,,+0.04
254,00736,國泰新興市場,30.23,+0.21,+0.7,05/22,0,0,0,0,0,0,0,0,0,0,,0
255,00737,國泰AI機器人,37.95,+0.56,+1.5,05/22,0,0,0,0,0,0,0,0,0,0,,0
256,00738U,期元大道瓊白銀,61.8,+1.05,+1.73,05/22,0,0,0,0,0,0,0,0,0,0,,0
257,00739,元大MSCI A股,28.53,-0.41,-1.42,05/22,0,0,0,0,0,0,0,0,0,0,,0
258,00740B,富邦全球投等債,38.16,+0.13,+0.34,05/22,0,0,0,0,-0.02,-0.02,-0.02,+0.01,+0.01,+0.01,,+0.01
259,00741B,富邦全球非投等債,37.16,-0.04,-0.11,05/22,0,0,0,0,0,0,0,0,0,0,,0
260,00746B,富邦A級公司債,35.09,+0.08,+0.23,05/22,0,0,0,0,0,0,0,0,0,0,,0
261,00749B,凱基新興債10+,31.11,-0.02,-0.06,05/22,0,0,0,0,0,0,0,0,0,0,,0
262,00750B,凱基科技債10+,32.67,+0.11,+0.34,05/22,0,0,0,0,0,0,0,0,0,0,,0
263,00751B,元大AAA至A公司債,31.37,+0.18,+0.58,05/22,0,0,0,0,0,0,0,0,0,+0.21,,-0.03
264,00752,中信中國50,23.26,-0.22,-0.94,05/22,0,0,0,0,0,0,0,0,-0.98,+8.09,,0
265,00753L,中信中國50正2,9.98,-0.1,-0.99,05/22,0,0,0,0,0,0,0,0,0,0,,0
266,00754B,群益AAA-AA公司債,33,+0.19,+0.58,05/22,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
267,00755B,群益投資級公用債,32.27,+0.18,+0.56,05/22,0,-0.03,-0.06,-0.11,-0.31,-0.47,-0.47,-0.47,-0.47,-0.47,,-0.47
268,00756B,群益投等新興公債,30.64,+0.08,+0.26,05/22,0,0,0,0,0,0,0,0,0,0,,0
269,00757,統一FANG+,129.2,+0.85,+0.66,05/22,0,0,0,0,0,0,-0.17,-1.06,-1.71,+0.09,,-0.7
270,00758B,復華能源債,50.9,+0.15,+0.3,05/22,0,0,0,0,0,0,0,0,0,0,,0
271,00759B,復華製藥債,53.6,+0.05,+0.09,05/22,0,0,0,0,0,0,0,0,0,0,,0
272,00760B,復華新興企業債,52.75,-0.05,-0.09,05/22,0,0,0,0,0,0,0,0,0,0,,0
273,00761B,國泰A級公司債,33.94,+0.15,+0.44,05/22,0,0,0,0,0,0,0,-0.06,0,0,,0
274,00762,元大全球AI,111.5,+1.55,+1.41,05/22,0,0,0,0,0,0,0,-0.31,-2.47,0,,-0.31
275,00763U,期街口道瓊銅,34.16,+0.41,+1.21,05/22,0,0,0,0,0,0,0,0,0,0,,0
276,00764B,群益25年美債,27.37,+0.12,+0.44,05/22,0,0,0,0,0,0,0,0,0,0,,0
277,00768B,復華20年美債,48.88,+0.23,+0.47,05/22,0,0,0,0,0,0,0,0,0,0,,0
278,00770,國泰北美科技,65.2,+0.65,+1.01,05/22,0,0,0,0,0,0,0,0,0,0,,0
279,00771,元大US高息特別股,15.87,-0.02,-0.13,05/22,0,0,0,0,0,0,0,0,0,0,,0
280,00772B,中信高評級公司債,33.24,+0.14,+0.42,05/22,0,0,0,0,0,0,0,0,0,+0.02,,0
281,00773B,中信優先金融債,35.42,+0.12,+0.34,05/22,0,0,0,0,0,0,0,0,0,-0.06,,0
282,00775B,新光投等債15+,31.75,+0.15,+0.47,05/22,0,0,0,0,0,0,0,0,0,0,,0
283,00777B,凱基AAA至A公司債,32.21,+0.14,+0.44,05/22,0,0,0,0,0,0,0,0,0,0,,0
284,00778B,凱基金融債20+,34.04,+0.1,+0.29,05/22,0,0,0,0,0,0,0,0,0,0,,0
285,00779B,凱基美債25+,27.73,+0.13,+0.47,05/22,0,0,0,0,0,0,0,0,0,0,,0
286,00780B,國泰A級金融債,36.73,+0.04,+0.11,05/22,0,0,0,0,0,0,0,0,0,0,,0
287,00781B,國泰A級科技債,28.37,+0.09,+0.32,05/22,0,0,0,0,0,0,0,0,0,0,,0
288,00782B,國泰A級公用債,30.06,+0.08,+0.27,05/22,0,0,0,0,0,0,0,0,0,0,,0
289,00783,富邦中証500,29.85,-0.51,-1.68,05/22,0,0,0,0,0,0,0,0,0,0,,0
290,00785B,富邦金融投等債,34.59,+0.11,+0.32,05/22,0,0,0,0,0,0,0,0,0,0,,0
291,00786B,元大10年IG銀行債,32.13,+0.06,+0.19,05/22,0,0,0,0,0,0,0,0,0,0,,0
292,00787B,元大10年IG醫療債,32.25,+0.12,+0.37,05/22,0,0,0,0,0,0,0,0,0,0,,0
293,00788B,元大10年IG電能債,29.53,+0.09,+0.31,05/22,0,0,0,0,0,0,0,0,0,0,,0
294,00789B,復華公司債A3,47.73,+0.2,+0.42,05/22,0,0,0,0,0,0,0,0,0,0,,0
295,00791B,復華信用債1-5,56.35,0,0,05/22,0,0,0,0,0,0,0,+0.1,+0.1,+0.1,,+0.1
296,00792B,群益A級公司債,31.53,+0.13,+0.41,05/22,0,0,0,0,0,0,0,0,0,0,,0
297,00793B,群益AAA-A醫療債,30.48,+0.05,+0.16,05/22,0,0,0,0,0,0,0,0,-9.93,-9.93,,0
298,00795B,中信美國公債20年,26.27,+0.12,+0.46,05/22,0,0,0,+0.01,+0.01,+0.01,+0.01,+0.01,-0.01,+0.01,,+0.01
299,00799B,國泰A級醫療債,29.03,+0.04,+0.14,05/22,0,0,0,0,0,0,0,0,0,0,,0
300,00830,國泰費城半導體,84.25,+1.05,+1.26,05/22,0,0,0,0,0,0,0,0,0,0,,0
