排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
188,00696B,富邦美債20年,28.62,+0.05,+0.18,05/26,0,0,0,0,0,0,0,0,0,0,,0
189,00697B,元大美債7-10,35.43,+0.03,+0.08,05/26,0,0,0,0,0,0,0,0,0,0,,0
190,00700,富邦恒生國企,17.11,+0.1,+0.59,05/26,0,0,0,0,0,0,0,0,0,-1.35,,0
191,00701,國泰股利精選30,32.89,+0.45,+1.39,05/26,0,0,0,0,0,0,0,0,-6.11,+0.13,,0
192,00702,國泰標普低波高息,24.07,+0.04,+0.17,05/26,0,0,0,0,0,0,0,0,0,0,,0
193,00703,台新MSCI中國,19.76,+0.08,+0.41,05/26,0,0,0,0,0,0,0,0,0,0,,0
194,00706L,期元大S&P日圓正2,19.3,0,0,05/26,0,0,0,0,0,0,0,0,0,0,,0
195,00707R,期元大S&P日圓反1,31.9,0,0,05/26,0,0,0,0,0,0,0,0,0,0,,0
196,00708L,期元大S&P黃金正2,89.95,-1.05,-1.15,05/26,0,0,0,0,0,0,0,-0.5,+0.36,+0.36,,-0.37
197,00709,富邦歐洲,39.08,+0.13,+0.33,05/26,0,0,0,0,0,0,0,0,0,0,,0
198,00710B,復華彭博非投等債,18.86,+0.07,+0.37,05/26,0,0,0,0,0,0,0,+0.55,+0.55,+0.46,,-0.05
199,00711B,復華彭博新興債,15.88,+0.05,+0.32,05/26,0,0,0,0,0,0,0,0,0,0,,0
200,00712,復華富時不動產,8.75,0,0,05/26,0,0,0,0,0,0,0,0,-0.09,0,,0
201,00713,元大台灣高息低波,55.95,-0.1,-0.18,05/26,0,0,0,+0.03,+0.11,+0.11,+0.16,0,-1.04,+0.26,,+0.07
202,00714,群益道瓊美國地產,21.62,+0.01,+0.05,05/26,0,0,0,0,0,0,0,0,0,0,,0
203,00715L,期街口布蘭特正2,55.45,+1,+1.84,05/26,0,0,0,0,0,0,0,0,0,0,,0
204,00717,富邦美國特別股,14.96,+0.01,+0.07,05/26,0,0,0,0,0,0,0,0,0,0,,0
205,00719B,元大美債1-3,30.82,+0.08,+0.26,05/26,0,0,0,0,0,0,0,-0.1,-1.21,-0.54,,-0.33
206,00720B,元大投資級公司債,32.87,+0.1,+0.31,05/26,0,0,0,0,0,0,0,0,0,0,,0
207,00722B,群益投資級電信債,35.85,+0.11,+0.31,05/26,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
208,00723B,群益投資級科技債,30.67,+0.06,+0.2,05/26,0,0,0,0,0,0,0,0,0,0,,0
209,00724B,群益投資級金融債,33.56,+0.08,+0.24,05/26,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
210,00725B,國泰投資級公司債,34.95,+0.12,+0.34,05/26,0,0,0,0,0,0,0,0,0,0,,0
211,00726B,國泰新興投等債,32.46,+0.07,+0.22,05/26,0,0,0,0,0,0,0,0,0,0,,0
212,00727B,國泰優選非投等債,39.19,+0.02,+0.05,05/26,0,0,0,0,0,0,0,0,0,0,,0
213,00728,第一金工業30,61.7,+0.5,+0.82,05/26,0,0,0,0,0,0,0,0,0,0,,0
214,00730,富邦臺灣優質高息,27.95,+0.06,+0.22,05/26,0,0,0,0,-0.13,-0.13,+0.09,+0.62,+0.62,-0.97,,+0.62
215,00731,復華富時高息低波,76.15,+0.4,+0.53,05/26,0,0,0,0,0,0,0,+0.8,+0.8,+0.8,,0
216,00733,富邦臺灣中小,76.55,+0.95,+1.26,05/26,0,0,0,0,0,0,0,0,0,-0.07,,0
217,00734B,台新JPM新興債,15.57,+0.05,+0.32,05/26,0,0,0,0,0,0,0,0,0,0,,0
218,00735,國泰臺韓科技,106.65,+1.65,+1.57,05/26,0,+0.12,+0.12,+0.15,+0.15,+0.15,+0.15,+0.15,+0.15,+0.15,,+0.15
219,00736,國泰新興市場,30.63,+0.11,+0.36,05/26,0,0,0,0,0,0,0,0,0,0,,0
220,00737,國泰AI機器人,38.92,+0.04,+0.1,05/26,0,0,0,0,0,0,0,0,0,0,,0
221,00738U,期元大道瓊白銀,61.8,-0.7,-1.12,05/26,0,0,0,0,0,0,0,0,0,0,,0
222,00739,元大MSCI A股,29.15,+0.32,+1.11,05/26,0,0,0,0,0,0,0,0,0,0,,0
223,00740B,富邦全球投等債,38.43,+0.12,+0.31,05/26,0,0,0,0,-0.01,-0.02,-0.02,+0.01,+0.01,+0.01,,+0.01
224,00741B,富邦全球非投等債,37.05,+0.03,+0.08,05/26,0,0,0,0,0,0,0,0,0,0,,0
225,00746B,富邦A級公司債,35.26,+0.05,+0.14,05/26,0,0,0,0,0,0,0,0,0,0,,0
226,00749B,凱基新興債10+,31.28,+0.06,+0.19,05/26,0,0,0,0,0,0,0,0,0,0,,0
227,00750B,凱基科技債10+,32.93,+0.05,+0.15,05/26,0,0,0,0,0,0,0,0,0,0,,0
228,00751B,元大AAA至A公司債,31.61,+0.11,+0.35,05/26,0,0,0,0,0,0,0,0,-0.04,+0.21,,-0.03
229,00752,中信中國50,23.24,+0.16,+0.69,05/26,0,0,0,0,0,0,0,0,-0.98,+8.09,,0
230,00753L,中信中國50正2,9.99,+0.09,+0.91,05/26,0,0,0,0,0,0,0,0,0,0,,0
231,00754B,群益AAA-AA公司債,33.26,+0.12,+0.36,05/26,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
232,00755B,群益投資級公用債,32.48,+0.09,+0.28,05/26,0,0,0,-0.06,-0.22,-0.47,-0.47,-0.47,-0.47,-0.47,,-0.47
233,00756B,群益投等新興公債,30.8,+0.08,+0.26,05/26,0,0,0,0,0,0,0,0,0,0,,0
234,00757,統一FANG+,129.05,-0.45,-0.35,05/26,0,0,0,0,0,0,-0.17,-1.06,-1.71,+0.04,,-0.7
235,00758B,復華能源債,51.15,+0.05,+0.1,05/26,0,0,0,0,0,0,0,0,0,0,,0
236,00759B,復華製藥債,53.95,0,0,05/26,0,0,0,0,0,0,0,0,0,0,,0
237,00760B,復華新興企業債,52.85,+0.1,+0.19,05/26,0,0,0,0,0,0,0,0,0,0,,0
238,00761B,國泰A級公司債,34.15,+0.06,+0.18,05/26,0,0,0,0,0,0,0,-0.06,0,0,,0
239,00762,元大全球AI,113.25,-0.55,-0.48,05/26,0,0,0,0,0,0,0,-0.31,-2.47,0,,-0.31
240,00763U,期街口道瓊銅,34.23,-0.13,-0.38,05/26,0,0,0,0,0,0,0,0,0,0,,0
241,00764B,群益25年美債,27.57,+0.07,+0.25,05/26,0,0,0,0,0,0,0,0,0,0,,0
242,00768B,復華20年美債,49.31,+0.15,+0.31,05/26,0,0,0,0,0,0,0,0,0,0,,0
243,00770,國泰北美科技,66,-0.25,-0.38,05/26,0,0,0,0,0,0,0,0,0,0,,0
244,00771,元大US高息特別股,15.85,+0.01,+0.06,05/26,0,0,0,0,0,0,0,0,0,0,,0
245,00772B,中信高評級公司債,33.46,+0.07,+0.21,05/26,0,0,0,0,0,0,0,0,0,+0.02,,0
246,00773B,中信優先金融債,35.64,+0.1,+0.28,05/26,0,0,0,0,0,0,0,0,0,-0.06,,0
247,00775B,新光投等債15+,31.9,-0.08,-0.25,05/26,0,0,0,0,0,0,0,0,0,0,,0
248,00777B,凱基AAA至A公司債,32.44,+0.08,+0.25,05/26,0,0,0,0,0,0,0,0,0,0,,0
249,00778B,凱基金融債20+,34.29,+0.08,+0.23,05/26,0,0,0,0,0,0,0,0,0,0,,0
250,00779B,凱基美債25+,27.95,+0.09,+0.32,05/26,0,0,0,0,0,0,0,0,0,0,,0
251,00780B,國泰A級金融債,36.84,+0.09,+0.24,05/26,0,0,0,0,0,0,0,0,0,0,,0
252,00781B,國泰A級科技債,28.58,+0.01,+0.04,05/26,0,0,0,0,0,0,0,0,0,0,,0
253,00782B,國泰A級公用債,30.27,+0.06,+0.2,05/26,0,0,0,0,0,0,0,0,0,0,,0
254,00783,富邦中証500,30.05,-0.15,-0.5,05/26,0,0,0,0,0,0,0,0,0,0,,0
255,00785B,富邦金融投等債,34.76,+0.1,+0.29,05/26,0,0,0,0,0,0,0,0,0,0,,0
256,00786B,元大10年IG銀行債,32.34,+0.04,+0.12,05/26,0,0,0,0,0,0,0,0,0,0,,0
257,00787B,元大10年IG醫療債,32.43,-0.01,-0.03,05/26,0,0,0,0,0,0,0,0,0,0,,0
258,00788B,元大10年IG電能債,29.73,-0.02,-0.07,05/26,0,0,0,0,0,0,0,0,0,0,,0
259,00789B,復華公司債A3,48.1,+0.14,+0.29,05/26,0,0,0,0,0,0,0,0,0,0,,0
260,00791B,復華信用債1-5,56.2,+0.15,+0.27,05/26,0,0,0,0,0,0,0,+0.1,+0.1,+0.1,,+0.1
261,00792B,群益A級公司債,31.74,+0.09,+0.28,05/26,0,0,0,0,0,0,0,0,0,0,,0
262,00793B,群益AAA-A醫療債,30.68,+0.02,+0.07,05/26,0,0,0,0,0,0,0,0,-9.93,-9.93,,0
263,00795B,中信美國公債20年,26.47,+0.05,+0.19,05/26,0,0,0,0,+0.01,+0.01,+0.01,+0.01,-0.01,+0.01,,+0.01
264,00799B,國泰A級醫療債,29.29,+0.09,+0.31,05/26,0,0,0,0,0,0,0,0,0,0,,0
265,00830,國泰費城半導體,87.1,-0.7,-0.8,05/26,0,0,0,0,0,0,0,0,0,0,,0
266,00834B,第一金金融債10+,33.9,0,0,05/26,0,0,0,0,0,0,0,0,0,0,,0
267,00836B,永豐10年A公司債,28.79,+0.05,+0.17,05/26,0,0,0,0,0,0,0,0,0,+0.17,,0
268,00840B,凱基IG精選15+,29.85,+0.09,+0.3,05/26,0,0,0,0,0,0,0,0,0,0,,0
269,00841B,凱基AAA-AA公司債,28.75,+0.07,+0.24,05/26,0,0,0,0,0,0,0,0,0,0,,0
270,00842B,台新美元銀行債,30.26,+0.14,+0.46,05/26,0,0,0,0,0,0,0,0,0,0,,0
271,00844B,新光15年IG金融債,31.36,+0.06,+0.19,05/26,0,0,0,0,0,0,0,0,0,0,,0
272,00845B,富邦新興投等債,32.86,+0.05,+0.15,05/26,0,0,0,0,0,0,0,0,0,0,,0
273,00846B,富邦歐洲銀行債,35.5,+0.03,+0.08,05/26,0,0,0,0,0,0,0,0,0,0,,0
274,00847B,中信美國市政債,25.18,-0.02,-0.08,05/26,0,0,0,0,0,0,0,0,0,0,,0
275,00848B,中信新興亞洲債,34,+0.07,+0.21,05/26,0,0,0,0,0,0,0,0,0,0,,0
276,00849B,中信EM主權債0-5,36.98,+0.02,+0.05,05/26,0,0,0,0,0,0,0,0,0,0,,0
277,00851,台新全球AI,67.05,-0.35,-0.52,05/26,0,0,0,0,0,0,0,0,0,0,,0
278,00852L,國泰美國道瓊正2,33,-0.06,-0.18,05/26,0,0,0,0,0,0,0,0,0,0,,0
279,00853B,統一美債10年Aa-A,27.67,+0.08,+0.29,05/26,0,0,0,0,0,0,0,0,0,0,,0
280,00856B,永豐1-3年美公債,37.38,-0.01,-0.03,05/26,0,0,0,0,0,0,0,0,0,0,,0
281,00857B,永豐20年美公債,23,+0.05,+0.22,05/26,0,0,0,0,0,0,0,0,0,0,,0
282,00858,永豐美國500大,35.92,-0.02,-0.06,05/26,0,0,0,0,0,0,0,0,0,0,,0
283,00859B,群益0-1年美債,40.94,+0.12,+0.29,05/26,0,0,0,0,0,-1.82,-1.82,-1.82,-1.82,-1.82,,-1.82
284,00860B,群益1-5Y投資級債,37.6,-0.03,-0.08,05/26,0,0,0,0,0,0,0,0,-7.88,-7.88,,0
285,00861,元大全球未來通訊,88.55,+0.05,+0.06,05/26,0,0,0,0,0,0,0,0,0,0,,0
286,00862B,中信投資級公司債,31.75,+0.11,+0.35,05/26,0,0,0,0,0,0,0,0,-0.28,0,,0
287,00863B,中信全球電信債,32.11,+0.07,+0.22,05/26,0,0,0,0,0,0,0,0,0,0,,0
288,00864B,中信美國公債0-1,45.64,+0.06,+0.13,05/26,0,0,0,0,+0.15,+0.15,+0.15,-0.37,-1.54,+0.69,,-0.85
289,00865B,國泰US短期公債,47.88,-0.03,-0.06,05/26,0,0,0,0,0,0,0,0,0,0,,0
290,00867B,新光A-BBB電信債,30.84,0,0,05/26,0,0,0,0,0,0,0,0,0,0,,0
291,00870B,元大15年EM主權債,27.96,+0.05,+0.18,05/26,0,0,0,0,0,0,0,0,0,0,,0
292,00875,國泰網路資安,46.85,-0.23,-0.49,05/26,0,0,0,0,0,0,0,0,0,0,,0
293,00876,元大全球5G,90.6,+0.35,+0.39,05/26,0,0,0,0,0,0,0,0,-0.57,0,,0
294,00877,復華中國5G,42,+0.52,+1.25,05/26,0,0,0,0,0,0,0,0,0,0,,0
295,00878,國泰永續高股息,29.62,+0.14,+0.47,05/26,0,+0.01,+0.01,+0.01,+0.03,+0.03,+0.04,+0.04,+0.07,+0.17,,+0.04
296,00881,國泰台灣科技龍頭,53.5,+0.05,+0.09,05/26,0,0,0,0,-0.02,+0.05,-0.08,-0.26,-0.09,-0.28,,-0.37
297,00882,中信中國高股息,15.73,+0.01,+0.06,05/26,0,0,0,0,0,0,0,0,-0.01,0,,0
298,00884B,中信低碳新興債,29.32,-0.01,-0.03,05/26,0,0,0,0,0,0,0,0,0,0,,0
299,00885,富邦越南,19.02,+0.03,+0.16,05/26,0,0,0,0,0,0,0,0,0,-0.09,,0
300,00886,永豐美國科技,43.89,-0.09,-0.2,05/26,0,0,0,0,0,0,0,0,0,0,,0
