排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
163,3035,智原,208,+18.5,+9.76,05/21,0,0,-0.02,-0.02,-0.02,-0.05,-0.21,-0.13,-0.82,-4.91,-1.45,-0.13
164,1229,聯華,38.85,+0.55,+1.44,05/21,0,0,0,0,0,+0.01,+0.01,+0.01,0,-0.02,+0.01,+0.01
165,1101,台泥,24.2,+0.05,+0.21,05/21,0,+0.01,+0.01,+0.01,+0.01,0,0,-0.13,-6.42,-3.92,-3.89,-0.02
166,3028,增你強,83.3,-1.1,-1.3,05/21,0,0,+0.01,+0.13,+0.13,+0.13,+0.13,+0.13,+0.13,+0.11,+0.11,+0.13
167,2890,永豐金,29.7,-0.1,-0.34,05/21,0,+0.01,-0.08,-0.15,-0.16,-0.4,-0.38,-0.05,-2.51,-0.92,+3.36,-0.47
168,6138,茂達,302,-6.5,-2.11,05/21,0,0,0,-0.14,-0.13,-0.4,-0.67,-0.67,-1.95,-9.24,+0.56,-0.45
169,2395,研華,463.5,-1.5,-0.32,05/21,0,0,-0.03,-0.03,-0.03,-0.06,-0.08,+0.04,-0.66,+0.02,+0.33,+0.07
170,3022,威強電,69.9,+1.8,+2.64,05/21,0,0,0,0,-0.01,-0.14,-0.21,-0.06,-0.2,-0.76,+0.08,-0.19
171,2059,川湖,4895,+395,+8.78,05/21,0,0,-0.02,-0.07,+0.18,+1.16,+2.23,-1.19,-2.16,+4.01,+5.83,-1.1
172,6533,晶心科,230,+13.5,+6.24,05/21,0,+0.03,+0.06,+0.06,+0.06,+0.06,-0.08,+0.02,+0.05,-0.32,,0
173,2363,矽統,62.8,+2.7,+4.49,05/21,0,0,-0.01,-0.01,+0.01,+0.02,-0.02,+0.05,-0.02,+0.1,+0.17,+0.05
174,1802,台玻,65.1,+1.2,+1.88,05/21,0,0,0,0,0,0,-0.14,-0.1,0,-4.34,-0.05,-0.5
175,3526,凡甲,370,+14.5,+4.08,05/21,0,+0.02,+0.02,+0.09,+0.08,+1.76,+0.84,+1.39,-0.27,+3.68,+3.05,+1.27
176,2330,台積電,2230,+45,+2.06,05/21,0,+0.01,+0.03,+0.06,+0.15,+0.2,+0.26,+0.38,+0.37,+0.61,+0.91,+0.32
177,6789,采鈺,525,+6,+1.16,05/21,0,0,-0.02,-0.02,-0.01,+0.04,+0.2,+0.34,+0.51,+0.59,,+0.3
178,2002,中鋼,18.2,+0.1,+0.55,05/21,0,+0.01,+0.01,+0.01,+0.01,0,-0.04,-0.12,-0.33,-1.63,-0.63,-0.01
179,2409,友達,20.2,+1.45,+7.73,05/21,0,0,0,0,0,0,-0.09,-0.36,-0.26,-4.65,-4.41,-0.37
180,2371,大同,28.4,+0.35,+1.25,05/21,0,+0.03,+0.02,+0.01,+0.01,+0.01,+0.03,-3.68,-0.45,+0.27,+0.34,-0.48
181,2542,興富發,43.65,-0.05,-0.11,05/21,0,0,0,+0.03,+0.03,-0.34,-0.76,-1.56,-0.31,-3.51,-4.03,-1.14
182,6446,藥華藥,798,+9,+1.14,05/21,0,-0.01,-0.19,-0.29,-0.29,-0.53,-0.58,-0.67,-1.85,-1.08,,-0.32
183,2207,和泰車,466,-0.5,-0.11,05/21,0,0,0,-0.01,-0.03,-0.04,-0.04,+0.31,+0.07,+0.32,+0.58,-0.09
184,00400A,主動國泰動能高息,13.46,+0.74,+5.82,05/21,0,0,0,0,0,0,,,,,,
185,00401A,主動摩根台灣鑫收,12.72,+0.55,+4.52,05/21,0,0,0,0,0,0,,,,,,
186,00403A,主動統一升級50,10.01,+0.35,+3.62,05/21,0,0,0,0,,,,,,,,
187,0051,元大中型100,132.55,+4.35,+3.39,05/21,0,0,0,0,0,0,0,0,0,0,0,0
188,0053,元大電子,222.25,+10,+4.71,05/21,0,0,0,0,0,0,0,0,0,0,0,0
189,0055,元大MSCI金融,33.99,+0.02,+0.06,05/21,0,0,0,0,0,0,0,0,-0.06,0,0,0
190,0056,元大高股息,45.44,+1.4,+3.18,05/21,0,0,0,+0.01,+0.02,+0.04,+0.06,+0.07,+0.1,+0.09,+0.79,+0.06
191,0057,富邦摩台,285.1,+10.45,+3.8,05/21,0,0,0,0,0,0,0,0,0,0,0,0
192,0061,元大寶滬深,24.99,+0.2,+0.81,05/21,0,0,0,0,0,0,0,-1.16,-1.16,-1.16,-12.8,-1.16
193,006203,元大MSCI台灣,175.35,+6.6,+3.91,05/21,0,0,0,0,0,0,0,0,0,0,0,0
194,006204,永豐臺灣加權,207.5,+7,+3.49,05/21,0,0,0,0,0,0,0,0,0,0,0,0
195,006205,富邦上証,41.51,+0.19,+0.46,05/21,0,0,0,0,0,0,-0.68,-0.68,-0.68,-2.65,-53.2,-0.68
196,006206,元大上證50,37.08,+0.07,+0.19,05/21,0,0,0,0,0,0,0,0,0,0,-1.88,0
197,006207,復華滬深,33.37,+0.19,+0.57,05/21,0,0,0,0,0,0,0,0,0,0,+0.72,0
198,006208,富邦台50,221.55,+7.45,+3.48,05/21,0,0,0,0,0,0,-0.02,-0.03,+0.18,+0.46,+0.5,-0.03
199,00625K,富邦上証+R,9.02,+0.19,+2.15,05/21,0,0,0,0,0,0,0,0,0,0,,0
200,00631L,元大台灣50正2,31.58,+2.07,+7.01,05/21,0,0,0,0,0,-0.02,-0.2,-0.19,-0.19,-0.19,-0.19,-0.19
201,00632R,元大台灣50反1,11.29,-0.44,-3.75,05/21,0,0,0,0,0,0,-0.07,-0.04,-0.01,0,-0.21,-0.07
202,00633L,富邦上証正2,51.95,+0.9,+1.76,05/21,0,0,0,0,0,0,0,0,-0.09,0,0,0
203,00634R,富邦上証反1,3.08,-0.03,-0.96,05/21,0,0,0,0,0,0,0,0,0,0,-2.37,0
204,00635U,期元大S&P黃金,47.37,+0.51,+1.09,05/21,0,0,0,0,0,0,0,0,-0.87,0,0,0
205,00636,國泰中國A50,28.48,+0.17,+0.6,05/21,0,0,0,0,0,0,0,0,-0.14,+0.86,+0.62,0
206,00636K,國泰中國A50+U,9.08,+0.07,+0.78,05/21,0,0,0,0,0,0,0,0,0,0,,0
207,00637L,元大滬深300正2,21.48,+0.33,+1.56,05/21,0,0,0,0,0,0,0,0,-0.05,-0.55,-0.06,0
208,00638R,元大滬深300反1,6.53,-0.14,-2.1,05/21,0,0,0,0,0,0,0,0,0,0,0,0
209,00639,富邦深100,17.89,+0.33,+1.88,05/21,0,0,0,0,0,0,0,0,-0.36,-0.36,-0.47,0
210,00640L,富邦日本正2,98.35,+4.85,+5.19,05/21,0,0,0,0,0,0,0,0,0,0,0,0
211,00641R,富邦日本反1,3.93,-0.11,-2.72,05/21,0,0,0,0,0,0,0,0,0,0,0,0
212,00642U,期元大S&P石油,31.36,-1.43,-4.36,05/21,0,0,0,0,0,0,0,0,0,0,-0.24,0
213,00643,群益深証中小,20.39,+0.28,+1.39,05/21,0,0,0,0,0,0,0,0,0,0,0,0
214,00643K,群益深証中小+R,4.35,0,0,05/21,0,0,0,0,0,0,0,0,0,0,,0
215,00645,富邦日本,54.55,+1.4,+2.63,05/21,0,0,0,0,0,0,0,0,0,+0.39,+0.32,0
216,00646,元大S&P500,74,+0.8,+1.09,05/21,0,0,+0.06,+0.08,+0.09,+0.12,+0.48,+0.65,+0.31,+0.31,+0.31,+0.65
217,00647L,元大S&P500正2,132.75,+2.7,+2.08,05/21,0,0,0,0,0,0,0,0,0,0,0,0
218,00648R,元大S&P500反1,4.03,-0.05,-1.23,05/21,0,0,0,0,0,0,0,0,0,0,0,0
219,00650L,復華香港正2,17.18,+0.01,+0.06,05/21,0,0,0,0,0,0,0,0,0,0,0,0
220,00651R,復華香港反1,5.23,-0.02,-0.38,05/21,0,0,0,0,0,0,0,0,0,0,0,0
221,00652,富邦印度,32.21,+0.22,+0.69,05/21,0,0,0,0,0,0,0,0,0,-0.35,0,0
222,00653L,富邦印度正2,45.31,+0.58,+1.3,05/21,0,0,0,0,0,0,0,0,0,-0.11,0,0
223,00654R,富邦印度反1,6.88,-0.06,-0.86,05/21,0,0,0,0,0,0,0,0,0,0,0,0
224,00655L,國泰中國A50正2,36.19,+0.56,+1.57,05/21,0,0,0,0,0,0,0,0,0,-0.14,-0.14,0
225,00656R,國泰中國A50反1,5.84,-0.04,-0.68,05/21,0,0,0,0,0,0,0,0,0,0,0,0
226,00657,國泰日經225,72.75,+2.65,+3.78,05/21,0,0,0,0,0,0,0,0,0,0,0,0
227,00657K,國泰日經225+U,23.1,+0.89,+4.01,05/21,0,0,0,0,0,0,0,0,0,0,,0
228,00660,元大歐洲50,43.35,+0.88,+2.07,05/21,0,0,0,0,0,0,0,0,0,0,,0
229,00661,元大日經225,80,+3,+3.9,05/21,0,0,0,0,0,0,0,0,0,0,,0
230,00662,富邦NASDAQ,119.2,+1.85,+1.58,05/21,0,0,0,-0.01,-0.01,-0.06,-0.06,+0.02,+0.02,+0.02,,-0.06
231,00663L,國泰臺灣加權正2,90.55,+6.1,+7.22,05/21,0,0,0,0,0,0,0,0,0,0,,0
232,00664R,國泰臺灣加權反1,1.84,-0.05,-2.65,05/21,0,0,0,0,0,0,0,0,0,0,,0
233,00665L,富邦恒生國企正2,9.66,-0.05,-0.51,05/21,0,0,0,0,0,0,0,0,0,0,,0
234,00666R,富邦恒生國企反1,9.09,+0.02,+0.22,05/21,0,0,0,0,0,0,0,0,0,0,,0
235,00668,國泰美國道瓊,57.6,+0.6,+1.05,05/21,0,0,0,0,0,0,0,0,0,0,,0
236,00668K,國泰美國道瓊+U,18.27,+0.24,+1.33,05/21,0,0,0,0,0,0,0,0,0,0,,0
237,00669R,國泰美國道瓊反1,5.5,-0.1,-1.79,05/21,0,0,0,0,0,0,0,0,0,0,,0
238,00670L,富邦NASDAQ正2,206.75,+7.2,+3.61,05/21,0,0,0,0,0,0,0,0,0,0,,0
239,00671R,富邦NASDAQ反1,2.47,-0.05,-1.98,05/21,0,0,0,0,0,0,0,0,0,0,,0
240,00673R,期元大S&P原油反1,11.66,+0.45,+4.01,05/21,0,0,0,0,0,0,0,0,0,0,,0
241,00674R,期元大S&P黃金反1,27.34,-0.33,-1.19,05/21,0,0,0,0,0,0,0,0,0,0,,0
242,00675L,富邦臺灣加權正2,274.35,+18.65,+7.29,05/21,0,0,0,0,0,0,0,0,0,0,,0
243,00676R,富邦臺灣加權反1,6.24,-0.23,-3.55,05/21,0,0,0,0,0,0,0,0,0,0,,0
244,00678,群益那斯達克生技,35.71,+0.88,+2.53,05/21,0,0,0,0,0,0,0,0,0,0,,0
245,00679B,元大美債20年,26.22,+0.14,+0.54,05/21,0,0,0,0,+0.01,+0.01,+0.01,+0.01,-0.24,+0.01,,+0.01
246,00680L,元大美債20正2,6.61,+0.11,+1.69,05/21,0,0,0,0,0,0,0,0,0,-0.32,,0
247,00681R,元大美債20反1,21.54,-0.22,-1.01,05/21,0,0,0,0,0,0,0,0,0,0,,0
248,00682U,期元大美元指數,20.37,0,0,05/21,0,0,0,0,0,0,0,0,0,0,,0
249,00683L,期元大美元指正2,21.2,-0.13,-0.61,05/21,0,0,0,0,0,0,0,0,0,0,,0
250,00684R,期元大美元指反1,15.24,0,0,05/21,0,0,0,0,0,0,0,0,0,0,,0
251,00685L,群益臺灣加權正2,247.7,+16.7,+7.23,05/21,0,0,0,0,0,0,0,0,0,0,,0
252,00686R,群益臺灣加權反1,1.12,-0.05,-4.27,05/21,0,0,0,0,0,0,0,0,0,0,,0
253,00687B,國泰20年美債,27.25,+0.13,+0.48,05/21,0,0,+0.01,+0.01,+0.01,+0.01,+0.01,+0.01,-0.32,+0.02,,+0.01
254,00687C,國泰20年美債+櫃U,9.1,+0.07,+0.78,05/21,0,0,0,0,0,0,0,0,0,,,0
255,00688L,國泰20年美債正2,6.57,+0.09,+1.39,05/21,0,0,0,0,0,0,0,0,0,0,,0
256,00689R,國泰20年美債反1,22.49,-0.23,-1.01,05/21,0,0,0,0,0,0,0,0,0,0,,0
257,00690,兆豐藍籌30,71.85,+3.45,+5.04,05/21,0,0,0,0,0,0,0,0,0,0,,0
258,00692,富邦公司治理,83.5,+2.8,+3.47,05/21,0,0,0,0,0,0,+0.02,+0.02,+0.02,+0.02,,+0.02
259,00693U,期街口S&P黃豆,22.2,-0.2,-0.89,05/21,0,0,0,0,0,0,0,0,0,0,,0
260,00694B,富邦美債1-3,41.52,-0.12,-0.29,05/21,0,0,0,0,0,0,0,+0.91,+0.43,-7.37,,+0.21
261,00695B,富邦美債7-10,34.8,+0.05,+0.14,05/21,0,0,0,0,0,0,0,0,0,0,,0
262,00696B,富邦美債20年,28.27,+0.12,+0.43,05/21,0,0,0,0,0,0,0,0,0,0,,0
263,00697B,元大美債7-10,35.33,+0.06,+0.17,05/21,0,0,0,0,0,0,0,0,0,0,,0
264,00700,富邦恒生國企,17.15,-0.09,-0.52,05/21,0,0,0,0,0,0,0,0,0,-1.35,,0
265,00701,國泰股利精選30,32.18,+0.25,+0.78,05/21,0,0,0,0,0,0,0,0,-5.96,+0.13,,0
266,00702,國泰標普低波高息,23.97,+0.03,+0.13,05/21,0,0,0,0,0,0,0,0,0,0,,0
267,00703,台新MSCI中國,19.87,-0.07,-0.35,05/21,0,0,0,0,0,0,0,0,0,0,,0
268,00706L,期元大S&P日圓正2,19.31,-0.04,-0.21,05/21,0,0,0,0,0,0,0,0,0,0,,0
269,00707R,期元大S&P日圓反1,31.98,0,0,05/21,0,0,0,0,0,0,0,0,0,0,,0
270,00708L,期元大S&P黃金正2,90,+2,+2.27,05/21,0,0,0,0,0,0,0,-0.5,+0.36,+0.36,,-0.37
271,00709,富邦歐洲,38.5,+0.63,+1.66,05/21,0,0,0,0,0,0,0,0,0,0,,0
272,00710B,復華彭博非投等債,18.88,+0.02,+0.11,05/21,0,0,0,0,0,0,0,+0.55,+0.55,+0.46,,-0.05
273,00711B,復華彭博新興債,15.8,+0.1,+0.64,05/21,0,0,0,0,0,0,0,0,0,0,,0
274,00712,復華富時不動產,8.76,+0.06,+0.69,05/21,0,0,0,0,0,0,0,0,-0.09,0,,0
275,00714,群益道瓊美國地產,21.67,+0.29,+1.36,05/21,0,0,0,0,0,0,0,0,0,0,,0
276,00715L,期街口布蘭特正2,63.2,-5.5,-8.01,05/21,0,0,0,0,0,0,0,0,0,0,,0
277,00717,富邦美國特別股,14.94,+0.04,+0.27,05/21,0,0,0,0,0,0,0,0,0,0,,0
278,00719B,元大美債1-3,30.86,-0.06,-0.19,05/21,0,0,0,0,0,0,0,-0.1,-1.21,-0.54,,-0.33
279,00720B,元大投資級公司債,32.47,+0.17,+0.53,05/21,0,0,0,0,0,0,0,0,0,0,,0
280,00722B,群益投資級電信債,35.4,+0.25,+0.71,05/21,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
281,00723B,群益投資級科技債,30.28,+0.19,+0.63,05/21,0,0,0,0,0,0,0,0,0,0,,0
282,00724B,群益投資級金融債,33.26,+0.15,+0.45,05/21,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
283,00725B,國泰投資級公司債,34.55,+0.18,+0.52,05/21,0,0,0,0,0,0,0,0,0,0,,0
284,00726B,國泰新興投等債,32.39,+0.06,+0.19,05/21,0,0,0,0,0,0,0,0,0,0,,0
285,00727B,國泰優選非投等債,39.28,-0.06,-0.15,05/21,0,0,0,0,0,0,0,0,0,0,,0
286,00728,第一金工業30,58.45,+2.55,+4.56,05/21,0,0,0,0,0,0,0,0,0,0,,0
287,00730,富邦臺灣優質高息,26.94,+0.77,+2.94,05/21,0,0,0,0,-0.13,-0.13,+0.09,+0.62,+0.62,-0.97,,+0.62
288,00731,復華富時高息低波,74.9,+0.25,+0.33,05/21,0,0,0,0,0,0,0,+0.8,+0.8,+0.8,,0
289,00733,富邦臺灣中小,70.5,+3.5,+5.22,05/21,0,0,0,0,0,0,0,0,0,-0.07,,0
290,00734B,台新JPM新興債,15.5,+0.02,+0.13,05/21,0,0,0,0,0,0,0,0,0,0,,0
291,00735,國泰臺韓科技,99.5,+6.55,+7.05,05/21,0,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,+0.04,,+0.04
292,00736,國泰新興市場,30.02,+0.25,+0.84,05/21,0,0,0,0,0,0,0,0,0,0,,0
293,00737,國泰AI機器人,37.39,+0.8,+2.19,05/21,0,0,0,0,0,0,0,0,0,0,,0
294,00738U,期元大道瓊白銀,60.75,+1,+1.67,05/21,0,0,0,0,0,0,0,0,0,0,,0
295,00739,元大MSCI A股,28.94,+0.09,+0.31,05/21,0,0,0,0,0,0,0,0,0,0,,0
296,00740B,富邦全球投等債,38.03,+0.2,+0.53,05/21,0,0,0,0,-0.02,-0.02,-0.02,+0.01,+0.01,+0.01,,+0.01
297,00741B,富邦全球非投等債,37.2,+0.07,+0.19,05/21,0,0,0,0,0,0,0,0,0,0,,0
298,00746B,富邦A級公司債,35.01,+0.18,+0.52,05/21,0,0,0,0,0,0,0,0,0,0,,0
299,00749B,凱基新興債10+,31.13,+0.23,+0.74,05/21,0,0,0,0,0,0,0,0,0,0,,0
300,00750B,凱基科技債10+,32.56,+0.23,+0.71,05/21,0,0,0,0,0,0,0,0,0,0,,0
