排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
196,00733,富邦臺灣中小,69.05,+0.65,+0.95,05/14,0,0,0,0,0,0,0,0,0,-0.07,,0
197,00734B,台新JPM新興債,15.67,-0.05,-0.32,05/14,0,0,0,0,0,0,0,0,0,0,,0
198,00735,國泰臺韓科技,100.05,0,0,05/14,0,0,0,0,0,0,0,0,0,0,,0
199,00736,國泰新興市場,30.52,+0.12,+0.39,05/14,0,0,0,0,0,0,0,0,0,0,,0
200,00737,國泰AI機器人,36.93,-0.03,-0.08,05/14,0,0,0,0,0,0,0,0,0,0,,0
201,00738U,期元大道瓊白銀,70.35,+0.6,+0.86,05/14,0,0,0,0,0,0,0,0,0,0,,0
202,00739,元大MSCI A股,29.46,-0.1,-0.34,05/14,0,0,0,0,0,0,0,0,0,0,,0
203,00740B,富邦全球投等債,38.59,+0.05,+0.13,05/14,0,-0.01,-0.02,-0.02,-0.02,-0.02,-0.02,+0.01,+0.01,+0.01,,+0.01
204,00741B,富邦全球非投等債,37.31,+0.04,+0.11,05/14,0,0,0,0,0,0,0,0,0,0,,0
205,00746B,富邦A級公司債,35.37,+0.03,+0.08,05/14,0,0,0,0,0,0,0,0,0,0,,0
206,00749B,凱基新興債10+,31.51,-0.04,-0.13,05/14,0,0,0,0,0,0,0,0,0,0,,0
207,00750B,凱基科技債10+,32.85,0,0,05/14,0,0,0,0,0,0,0,0,0,0,,0
208,00751B,元大AAA至A公司債,31.55,+0.04,+0.13,05/14,0,0,0,0,0,0,0,0,0,+0.21,,-0.03
209,00752,中信中國50,24.56,+0.31,+1.28,05/14,0,0,0,0,0,0,0,0,-0.98,+8.09,,0
210,00753L,中信中國50正2,10.95,+0.08,+0.74,05/14,0,0,0,0,0,0,0,0,0,0,,0
211,00754B,群益AAA-AA公司債,33.49,+0.03,+0.09,05/14,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
212,00756B,群益投等新興公債,31.53,-0.12,-0.38,05/14,0,0,0,0,0,0,0,0,0,0,,0
213,00757,統一FANG+,129.05,+0.85,+0.66,05/14,0,0,0,0,0,0,-0.17,-1.4,-1.71,+0.09,,-0.69
214,00758B,復華能源債,51.65,-0.05,-0.1,05/14,0,0,0,0,0,0,0,0,0,0,,0
215,00759B,復華製藥債,54.6,0,0,05/14,0,0,0,0,0,0,0,0,0,0,,0
216,00760B,復華新興企業債,54,-0.15,-0.28,05/14,0,0,0,0,0,0,0,0,0,0,,0
217,00761B,國泰A級公司債,34.55,+0.04,+0.12,05/14,0,0,0,0,0,0,0,-0.06,0,0,,0
218,00762,元大全球AI,110.1,-0.25,-0.23,05/14,0,0,0,0,0,0,0,0,-2.54,0,,-0.31
219,00763U,期街口道瓊銅,35.24,-0.43,-1.21,05/14,0,0,0,0,0,0,0,0,0,0,,0
220,00764B,群益25年美債,27.61,-0.03,-0.11,05/14,0,0,0,0,0,0,0,0,0,0,,0
221,00768B,復華20年美債,50.25,-0.05,-0.1,05/14,0,0,0,0,0,0,0,0,0,0,,0
222,00770,國泰北美科技,64.7,+0.75,+1.17,05/14,0,0,0,0,0,0,0,0,0,0,,0
223,00771,元大US高息特別股,16.12,-0.01,-0.06,05/14,0,0,0,0,0,0,0,0,0,0,,0
224,00772B,中信高評級公司債,33.59,0,0,05/14,0,0,0,0,0,0,0,0,0,+0.02,,0
225,00773B,中信優先金融債,35.82,+0.02,+0.06,05/14,0,0,0,0,0,0,0,0,0,-0.06,,0
226,00775B,新光投等債15+,32.3,0,0,05/14,0,0,0,0,0,0,0,0,0,0,,0
227,00777B,凱基AAA至A公司債,32.51,+0.01,+0.03,05/14,0,0,0,0,0,0,0,0,0,0,,0
228,00778B,凱基金融債20+,34.37,-0.03,-0.09,05/14,0,0,0,0,0,0,0,0,0,0,,0
229,00779B,凱基美債25+,27.97,-0.02,-0.07,05/14,0,0,0,0,0,0,0,0,0,0,,0
230,00780B,國泰A級金融債,37.48,+0.04,+0.11,05/14,0,0,0,0,0,0,0,0,0,0,,0
231,00781B,國泰A級科技債,28.45,+0.01,+0.04,05/14,0,0,0,0,0,0,0,0,0,0,,0
232,00782B,國泰A級公用債,30.19,0,0,05/14,0,0,0,0,0,0,0,0,0,0,,0
233,00783,富邦中証500,30.69,-0.38,-1.22,05/14,0,0,0,0,0,0,0,0,0,0,,0
234,00785B,富邦金融投等債,34.79,+0.08,+0.23,05/14,0,0,0,0,0,0,0,0,0,0,,0
235,00786B,元大10年IG銀行債,32.81,+0.07,+0.21,05/14,0,0,0,0,0,0,0,0,0,0,,0
236,00787B,元大10年IG醫療債,32.4,+0.03,+0.09,05/14,0,0,0,0,0,0,0,0,0,0,,0
237,00788B,元大10年IG電能債,29.66,-0.01,-0.03,05/14,0,0,0,0,0,0,0,0,0,0,,0
238,00789B,復華公司債A3,47.96,+0.04,+0.08,05/14,0,0,0,0,0,0,0,0,0,0,,0
239,00791B,復華信用債1-5,56.4,0,0,05/14,0,0,0,0,0,0,0,+0.1,+0.1,+0.1,,+0.1
240,00792B,群益A級公司債,31.68,+0.03,+0.09,05/14,0,0,0,0,0,0,0,0,0,0,,0
241,00793B,群益AAA-A醫療債,30.61,-0.01,-0.03,05/14,0,0,0,0,0,0,0,0,-9.93,-9.93,,0
242,00799B,國泰A級醫療債,29.74,+0.01,+0.03,05/14,0,0,0,0,0,0,0,0,0,0,,0
243,00830,國泰費城半導體,84.3,+0.85,+1.02,05/14,0,0,0,0,0,0,0,-0.01,0,0,,0
244,00834B,第一金金融債10+,33.96,0,0,05/14,0,0,0,0,0,0,0,0,0,0,,0
245,00836B,永豐10年A公司債,28.76,-0.01,-0.03,05/14,0,0,0,0,0,0,0,0,0,+0.17,,0
246,00840B,凱基IG精選15+,29.89,+0.03,+0.1,05/14,0,0,0,0,0,0,0,0,0,0,,0
247,00841B,凱基AAA-AA公司債,28.96,-0.01,-0.03,05/14,0,0,0,0,0,0,0,0,0,0,,0
248,00842B,台新美元銀行債,30.33,-0.02,-0.07,05/14,0,0,0,0,0,0,0,0,0,0,,0
249,00844B,新光15年IG金融債,31.76,+0.05,+0.16,05/14,0,0,0,0,0,0,0,0,0,0,,0
250,00845B,富邦新興投等債,33.43,0,0,05/14,0,0,0,0,0,0,0,0,0,0,,0
251,00846B,富邦歐洲銀行債,36.07,+0.01,+0.03,05/14,0,0,0,0,0,0,0,0,0,0,,0
252,00847B,中信美國市政債,25.6,-0.04,-0.16,05/14,0,0,0,0,0,0,0,0,0,0,,0
253,00848B,中信新興亞洲債,34.18,-0.05,-0.15,05/14,0,0,0,0,0,0,0,0,0,0,,0
254,00849B,中信EM主權債0-5,37.09,-0.01,-0.03,05/14,0,0,0,0,0,0,0,0,0,0,,0
255,00850,元大臺灣ESG永續,81.85,-0.1,-0.12,05/14,0,0,0,-0.01,-0.01,-0.1,-0.1,-0.23,-0.68,+0.31,,-0.25
256,00851,台新全球AI,64.4,+0.25,+0.39,05/14,0,0,0,0,0,0,0,0,0,0,,0
257,00852L,國泰美國道瓊正2,31.65,+0.05,+0.16,05/14,0,0,0,0,0,0,0,0,0,0,,0
258,00853B,統一美債10年Aa-A,27.65,+0.02,+0.07,05/14,0,0,0,0,0,0,0,0,0,0,,0
259,00856B,永豐1-3年美公債,37.56,-0.06,-0.16,05/14,0,0,0,0,0,0,0,0,0,0,,0
260,00857B,永豐20年美公債,22.99,-0.04,-0.17,05/14,0,0,0,0,0,0,0,0,0,0,,0
261,00858,永豐美國500大,35.83,+0.16,+0.45,05/14,0,0,0,0,0,0,0,0,0,0,,0
262,00859B,群益0-1年美債,40.96,+0.02,+0.05,05/14,0,0,0,0,-1.82,-1.82,-1.82,-1.82,-1.82,-1.82,,-1.82
263,00860B,群益1-5Y投資級債,38.11,-0.01,-0.03,05/14,0,0,0,0,0,0,0,0,-7.88,-7.88,,0
264,00861,元大全球未來通訊,85.4,+1.95,+2.34,05/14,0,0,0,0,0,0,0,0,0,0,,0
265,00862B,中信投資級公司債,31.69,+0.03,+0.09,05/14,0,0,0,0,0,0,0,0,0,0,,0
266,00863B,中信全球電信債,32.05,+0.02,+0.06,05/14,0,0,0,0,0,0,0,0,0,0,,0
267,00864B,中信美國公債0-1,46.34,+0.02,+0.04,05/14,0,0,0,0,0,0,0,-0.53,-1.71,+0.55,,-1.02
268,00865B,國泰US短期公債,47.93,+0.02,+0.04,05/14,0,0,0,0,0,0,0,0,0,0,,0
269,00867B,新光A-BBB電信債,31.31,+0.03,+0.1,05/14,0,0,0,0,0,0,0,0,0,0,,0
270,00870B,元大15年EM主權債,28.19,-0.1,-0.35,05/14,0,0,0,0,0,0,0,0,0,0,,0
271,00875,國泰網路資安,42.9,+0.07,+0.16,05/14,0,0,0,0,0,0,0,0,0,0,,0
272,00876,元大全球5G,85.5,+0.6,+0.71,05/14,0,0,0,0,0,0,0,0,-0.57,0,,0
273,00877,復華中國5G,40.31,-0.03,-0.07,05/14,0,0,0,0,0,0,0,0,0,0,,0
274,00878,國泰永續高股息,28.12,+0.17,+0.61,05/14,0,0,0,0,0,+0.03,+0.02,+0.01,+0.05,+0.15,,+0.02
275,00881,國泰台灣科技龍頭,50.2,+0.15,+0.3,05/14,0,-0.02,-0.02,-0.02,+0.02,+0.01,-0.08,-0.18,-0.05,-0.28,,-0.37
276,00882,中信中國高股息,16.27,-0.01,-0.06,05/14,0,0,0,0,0,0,0,0,-0.02,0,,0
277,00884B,中信低碳新興債,29.58,-0.04,-0.14,05/14,0,0,0,0,0,0,0,0,0,0,,0
278,00885,富邦越南,19.35,+0.14,+0.73,05/14,0,0,0,0,0,0,0,0,0,-0.09,,0
279,00886,永豐美國科技,42.75,+0.31,+0.73,05/14,0,0,0,0,0,0,0,0,0,0,,0
280,00887,永豐中國科技50大,16.62,+0.03,+0.18,05/14,0,0,0,0,0,0,0,0,0,0,,0
281,00888,永豐台灣ESG,31.12,+0.81,+2.67,05/14,0,0,0,0,0,0,0,0,0,0,,0
282,00890B,凱基ESGBBB債15+,32.2,-0.01,-0.03,05/14,0,0,0,0,0,0,0,0,0,0,,0
283,00891,中信關鍵半導體,34.71,+0.46,+1.34,05/14,0,0,0,0,0,-0.02,+0.05,+0.05,+0.05,+0.05,,+0.05
284,00892,富邦台灣半導體,42.95,+0.49,+1.15,05/14,0,0,0,0,-0.05,+0.03,+0.61,+0.61,+0.61,+0.61,,+0.61
285,00893,國泰智能電動車,45.77,+0.57,+1.26,05/14,0,0,0,0,0,0,0,0,-0.05,0,,0
286,00894,中信小資高價30,47.81,+0.18,+0.38,05/14,0,0,0,0,0,0,0,0,0,0,,0
287,00895,富邦未來車,50.55,+0.84,+1.69,05/14,0,0,0,0,0,0,0,0,-0.19,0,,0
288,00896,中信綠能及電動車,26.51,-0.17,-0.64,05/14,0,0,0,0,0,0,0,0,0,0,,0
289,00897,富邦基因免疫生技,9.8,-0.11,-1.11,05/14,0,0,0,0,0,0,0,0,0,0,,0
290,00898,國泰基因免疫革命,8.13,-0.01,-0.12,05/14,0,0,0,0,0,0,0,0,0,0,,0
291,00899,FT潔淨能源,27.44,+0.42,+1.55,05/14,0,0,0,0,0,0,0,0,0,0,,0
292,00900,富邦特選高股息30,17.07,+0.07,+0.41,05/14,0,0,0,0,0,+0.3,+0.46,+0.46,+0.69,+1.74,,+0.39
293,00901,永豐智能車供應鏈,41.89,+0.25,+0.6,05/14,0,0,0,0,0,0,0,0,0,+0.32,,0
294,00902,中信電池及儲能,16.96,-0.03,-0.18,05/14,0,0,0,0,0,0,0,0,0,0,,0
295,00903,富邦元宇宙,21.73,+0.41,+1.92,05/14,0,0,0,0,0,0,0,0,0,+0.37,,0
296,00904,新光臺灣半導體30,39.23,+0.61,+1.58,05/14,0,0,0,0,0,0,0,+0.27,+0.27,+0.58,,0
297,00905,FT臺灣Smart,24.82,+0.02,+0.08,05/14,0,0,0,0,0,0,0,0,0,0,,0
298,00907,永豐優息存股,14.76,-0.05,-0.34,05/14,0,0,0,0,0,0,0,0,0,0,,0
299,00908,富邦入息REITs+,14.21,-0.03,-0.21,05/14,0,0,0,0,0,0,0,0,0,0,,0
300,00909,國泰數位支付服務,48.62,-0.4,-0.82,05/14,0,0,0,0,0,0,0,0,0,0,,0
