排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
190,00713,元大台灣高息低波,52.85,-0.15,-0.28,04/30,0,0,0,-0.01,+0.05,+0.05,+0.01,-0.18,-1.25,+0.15,,-0.04
191,00714,群益道瓊美國地產,21.2,-0.25,-1.17,04/30,0,0,0,0,0,0,0,0,0,0,,0
192,00715L,期街口布蘭特正2,74.15,+11,+17.4,04/30,0,0,0,0,0,0,0,0,0,0,,0
193,00717,富邦美國特別股,15.03,0,0,04/30,0,0,0,0,0,0,0,0,0,0,,0
194,00719B,元大美債1-3,30.99,+0.08,+0.26,04/30,0,0,0,0,0,0,-0.33,+0.18,-1.21,-0.54,,-0.33
195,00720B,元大投資級公司債,32.73,-0.18,-0.55,04/30,0,0,0,0,0,0,0,0,0,0,,0
196,00722B,群益投資級電信債,35.76,-0.19,-0.53,04/30,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
197,00723B,群益投資級科技債,30.55,-0.17,-0.55,04/30,0,0,0,0,0,0,0,0,0,0,,0
198,00724B,群益投資級金融債,33.5,-0.19,-0.56,04/30,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
199,00725B,國泰投資級公司債,34.79,-0.17,-0.49,04/30,0,0,0,0,0,0,0,-0.08,0,0,,0
200,00726B,國泰新興投等債,32.9,+0.02,+0.06,04/30,0,0,0,0,0,0,0,0,0,0,,0
201,00727B,國泰優選非投等債,39.34,+0.12,+0.31,04/30,0,0,0,0,0,0,0,0,0,0,,0
202,00728,第一金工業30,54,+0.35,+0.65,04/30,0,0,0,0,0,0,0,0,0,0,,0
203,00730,富邦臺灣優質高息,25.33,+0.12,+0.48,04/30,0,0,0,0,0,+0.13,+0.53,+0.66,+0.66,-0.91,,+0.66
204,00731,復華富時高息低波,72.55,-0.65,-0.89,04/30,0,0,0,0,0,0,0,+0.04,+0.72,+0.72,,0
205,00733,富邦臺灣中小,64.4,+2.3,+3.7,04/30,0,0,0,0,0,0,0,0,0,-0.06,,0
206,00734B,台新JPM新興債,15.8,+0.02,+0.13,04/30,0,0,0,0,0,0,0,0,0,0,,0
207,00735,國泰臺韓科技,84.9,-0.05,-0.06,04/30,0,0,0,0,0,0,0,0,0,0,,0
208,00736,國泰新興市場,29.67,-0.03,-0.1,04/30,0,0,0,0,0,0,0,0,0,0,,0
209,00737,國泰AI機器人,34.85,-0.27,-0.77,04/30,0,0,0,0,0,0,0,0,0,0,,0
210,00738U,期元大道瓊白銀,58.3,-1.4,-2.35,04/30,0,0,0,0,0,0,0,0,0,0,,0
211,00739,元大MSCI A股,28.42,+0.34,+1.21,04/30,0,0,0,0,0,0,0,0,0,0,,0
212,00740B,富邦全球投等債,38.45,-0.19,-0.49,04/30,0,0,0,0,0,0,+0.03,+0.03,+0.03,+0.03,,+0.03
213,00741B,富邦全球非投等債,37.48,+0.06,+0.16,04/30,0,0,0,0,0,0,0,0,0,0,,0
214,00746B,富邦A級公司債,35.39,-0.2,-0.56,04/30,0,0,0,0,0,0,0,0,0,0,,0
215,00749B,凱基新興債10+,31.71,-0.02,-0.06,04/30,0,0,0,0,0,0,0,0,0,0,,0
216,00750B,凱基科技債10+,32.84,-0.21,-0.64,04/30,0,0,0,0,0,0,0,0,0,0,,0
217,00751B,元大AAA至A公司債,31.64,-0.22,-0.69,04/30,0,0,0,0,0,0,0,0,-0.02,+0.21,,-0.03
218,00752,中信中國50,23.73,-0.29,-1.21,04/30,0,0,0,0,0,0,0,0,-0.98,+8.07,,0
219,00753L,中信中國50正2,10.33,-0.21,-1.99,04/30,0,0,0,0,0,0,0,0,0,0,,0
220,00754B,群益AAA-AA公司債,33.69,-0.2,-0.59,04/30,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
221,00755B,群益投資級公用債,32.85,-0.21,-0.64,04/30,0,0,0,0,0,0,0,0,0,0,,0
222,00756B,群益投等新興公債,31.79,-0.06,-0.19,04/30,0,0,0,0,0,0,0,0,0,0,,0
223,00757,統一FANG+,120.8,-0.2,-0.17,04/30,0,0,0,0,0,0,-0.16,-1.38,-1.61,+0.11,,-0.66
224,00758B,復華能源債,51.55,-0.25,-0.48,04/30,0,0,0,0,0,0,0,0,0,0,,0
225,00759B,復華製藥債,54.45,-0.4,-0.73,04/30,0,0,0,0,0,0,0,0,0,0,,0
226,00760B,復華新興企業債,54.2,-0.1,-0.18,04/30,0,0,0,0,0,0,0,0,0,0,,0
227,00761B,國泰A級公司債,34.6,-0.17,-0.49,04/30,0,0,0,0,0,0,0,0,0,0,,0
228,00762,元大全球AI,99.9,+0.35,+0.35,04/30,0,0,0,0,0,0,0,0,-2.48,0,,-0.31
229,00763U,期街口道瓊銅,31.84,-0.37,-1.15,04/30,0,0,0,0,0,0,0,0,0,0,,0
230,00764B,群益25年美債,27.85,-0.18,-0.64,04/30,0,0,0,0,0,0,0,0,0,0,,0
231,00768B,復華20年美債,50.65,-0.3,-0.59,04/30,0,0,0,0,0,0,0,0,0,0,,0
232,00770,國泰北美科技,58.95,+0.4,+0.68,04/30,0,0,0,0,0,0,0,0,0,0,,0
233,00771,元大US高息特別股,16,-0.03,-0.19,04/30,0,0,0,0,0,0,0,0,0,0,,0
234,00772B,中信高評級公司債,33.66,-0.17,-0.5,04/30,0,0,0,0,0,0,0,0,0,+0.02,,0
235,00773B,中信優先金融債,35.73,-0.2,-0.56,04/30,0,0,0,0,0,0,0,0,0,-0.06,,0
236,00775B,新光投等債15+,32.25,-0.2,-0.62,04/30,0,0,0,0,0,0,0,0,0,0,,0
237,00777B,凱基AAA至A公司債,32.59,-0.21,-0.64,04/30,0,0,0,0,0,0,0,0,0,0,,0
238,00778B,凱基金融債20+,34.27,-0.23,-0.67,04/30,0,0,0,0,0,0,0,0,0,0,,0
239,00779B,凱基美債25+,28.24,-0.19,-0.67,04/30,0,0,0,0,0,0,0,0,0,0,,0
240,00780B,國泰A級金融債,37.53,-0.07,-0.19,04/30,0,0,0,0,0,0,0,0,0,0,,0
241,00781B,國泰A級科技債,28.57,-0.13,-0.45,04/30,0,0,0,0,0,0,0,0,0,0,,0
242,00782B,國泰A級公用債,30.25,-0.15,-0.49,04/30,0,0,0,0,0,0,0,0,0,0,,0
243,00783,富邦中証500,29.15,+0.01,+0.03,04/30,0,0,0,0,0,0,0,0,0,0,,0
244,00785B,富邦金融投等債,34.75,-0.18,-0.52,04/30,0,0,0,0,0,0,0,0,0,0,,0
245,00786B,元大10年IG銀行債,32.75,-0.03,-0.09,04/30,0,0,0,0,0,0,0,0,0,0,,0
246,00787B,元大10年IG醫療債,32.44,-0.15,-0.46,04/30,0,0,0,0,0,0,0,0,0,0,,0
247,00788B,元大10年IG電能債,29.75,-0.15,-0.5,04/30,0,0,0,0,0,0,0,0,0,0,,0
248,00789B,復華公司債A3,48.06,-0.31,-0.64,04/30,0,0,0,0,0,0,0,0,0,0,,0
249,00791B,復華信用債1-5,56.7,+0.2,+0.35,04/30,0,0,0,0,0,0,+0.03,+0.1,+0.1,+0.1,,+0.1
250,00792B,群益A級公司債,31.66,-0.17,-0.53,04/30,0,0,0,0,0,0,0,0,0,0,,0
251,00793B,群益AAA-A醫療債,30.67,-0.14,-0.45,04/30,0,0,0,0,0,0,0,-4.25,-9.93,-9.93,,0
252,00795B,中信美國公債20年,27.07,-0.16,-0.59,04/30,0,0,0,0,0,0,0,0,-0.01,0,,0
253,00799B,國泰A級醫療債,29.83,-0.13,-0.43,04/30,0,0,0,0,0,0,0,0,0,0,,0
254,00830,國泰費城半導體,72.15,+1.1,+1.55,04/30,0,0,0,0,0,0,0,-0.01,0,0,,0
255,00834B,第一金金融債10+,33.92,-0.18,-0.53,04/30,0,0,0,0,0,0,0,0,0,0,,0
256,00836B,永豐10年A公司債,28.79,-0.11,-0.38,04/30,0,0,0,0,0,0,0,0,0,+0.17,,0
257,00840B,凱基IG精選15+,29.97,-0.13,-0.43,04/30,0,0,0,0,0,0,0,0,0,0,,0
258,00841B,凱基AAA-AA公司債,29.21,-0.13,-0.44,04/30,0,0,0,0,0,0,0,0,0,0,,0
259,00842B,台新美元銀行債,30.3,-0.16,-0.53,04/30,0,0,0,0,0,0,0,0,0,0,,0
260,00844B,新光15年IG金融債,31.65,-0.19,-0.6,04/30,0,0,0,0,0,0,0,0,0,0,,0
261,00845B,富邦新興投等債,33.64,+0.05,+0.15,04/30,0,0,0,0,0,0,0,0,0,0,,0
262,00846B,富邦歐洲銀行債,36.13,+0.01,+0.03,04/30,0,0,0,0,0,0,0,0,0,0,,0
263,00847B,中信美國市政債,25.78,-0.09,-0.35,04/30,0,0,0,0,0,0,0,0,0,0,,0
264,00848B,中信新興亞洲債,34.26,-0.03,-0.09,04/30,0,0,0,0,0,0,0,0,0,0,,0
265,00849B,中信EM主權債0-5,37.22,+0.09,+0.24,04/30,0,0,0,0,0,0,0,0,0,0,,0
266,00850,元大臺灣ESG永續,76.2,+0.2,+0.26,04/30,0,0,0,-0.01,-0.01,-0.08,-0.03,-0.14,-0.68,+0.39,,-0.17
267,00851,台新全球AI,60.4,-0.05,-0.08,04/30,0,0,0,0,0,0,0,0,0,0,,0
268,00852L,國泰美國道瓊正2,30.33,-0.72,-2.32,04/30,0,0,0,0,0,0,0,0,0,0,,0
269,00853B,統一美債10年Aa-A,27.68,-0.14,-0.5,04/30,0,0,0,0,0,0,0,0,0,0,,0
270,00856B,永豐1-3年美公債,37.61,-0.01,-0.03,04/30,0,0,0,0,0,0,0,0,0,0,,0
271,00857B,永豐20年美公債,23.2,-0.14,-0.6,04/30,0,0,0,0,0,0,0,0,0,0,,0
272,00858,永豐美國500大,34.16,+0.11,+0.32,04/30,0,0,0,0,0,0,0,0,0,0,,0
273,00859B,群益0-1年美債,41.12,+0.15,+0.37,04/30,0,0,0,0,0,0,0,0,0,0,,0
274,00860B,群益1-5Y投資級債,38.24,+0.04,+0.1,04/30,0,0,0,0,0,0,0,0,-7.88,-7.88,,0
275,00861,元大全球未來通訊,75.2,+0.85,+1.14,04/30,0,0,0,0,0,0,0,0,0,0,,0
276,00862B,中信投資級公司債,31.55,-0.18,-0.57,04/30,0,0,0,0,0,0,0,0,0,0,,0
277,00863B,中信全球電信債,32.03,-0.17,-0.53,04/30,0,0,0,0,0,0,0,0,0,0,,0
278,00864B,中信美國公債0-1,46.51,+0.18,+0.39,04/30,0,0,0,0,0,0,-0.64,+0.34,-1.07,+0.34,,-0.64
279,00865B,國泰US短期公債,48.06,+0.21,+0.44,04/30,0,0,0,0,0,0,0,0,0,0,,0
280,00867B,新光A-BBB電信債,31.28,-0.17,-0.54,04/30,0,0,0,0,0,0,0,0,0,0,,0
281,00870B,元大15年EM主權債,28.31,-0.07,-0.25,04/30,0,0,0,0,0,0,0,0,0,0,,0
282,00875,國泰網路資安,40.18,+0.2,+0.5,04/30,0,0,0,0,0,0,0,0,0,0,,0
283,00876,元大全球5G,74.9,+1.2,+1.63,04/30,0,0,0,0,0,0,0,0,-0.57,0,,0
284,00877,復華中國5G,34.65,-0.15,-0.43,04/30,0,0,0,0,0,0,0,0,0,0,,0
285,00878,國泰永續高股息,25.39,+0.09,+0.36,04/30,0,0,0,0,+0.01,+0.01,0,0,+0.04,+0.13,,0
286,00881,國泰台灣科技龍頭,46.79,+0.39,+0.84,04/30,0,0,0,+0.03,+0.02,-0.01,-0.25,-0.11,-0.04,-0.27,,-0.36
287,00882,中信中國高股息,15.77,-0.06,-0.38,04/30,0,0,0,0,0,0,0,0,-0.02,0,,0
288,00883B,中信ESG投資級債,30.88,-0.14,-0.45,04/30,0,0,0,0,0,0,0,0,0,0,,0
289,00884B,中信低碳新興債,29.69,-0.04,-0.13,04/30,0,0,0,0,0,0,0,0,0,0,,0
290,00885,富邦越南,18.77,-0.1,-0.53,04/30,0,0,0,0,0,0,0,0,0,-0.08,,0
291,00886,永豐美國科技,39.34,+0.68,+1.76,04/30,0,0,0,0,0,0,0,0,0,0,,0
292,00887,永豐中國科技50大,14.58,+0.28,+1.96,04/30,0,0,0,0,0,0,0,0,0,0,,0
293,00888,永豐台灣ESG,26.71,+0.11,+0.41,04/30,0,0,0,0,0,0,0,0,0,0,,0
294,00890B,凱基ESGBBB債15+,32.17,-0.17,-0.53,04/30,0,0,0,0,0,0,0,0,0,0,,0
295,00891,中信關鍵半導體,30.95,+0.19,+0.62,04/30,0,0,0,0,-0.03,-0.03,+0.06,+0.06,+0.06,+0.06,,+0.06
296,00893,國泰智能電動車,40.93,+0.41,+1.01,04/30,0,0,0,0,0,0,0,0,-0.05,0,,0
297,00894,中信小資高價30,44.12,+0.33,+0.75,04/30,0,0,0,0,0,0,0,0,0,0,,0
298,00895,富邦未來車,45.66,-0.11,-0.24,04/30,0,0,0,0,0,0,0,0,-0.19,0,,0
299,00896,中信綠能及電動車,24.85,+0.01,+0.04,04/30,0,0,0,0,0,0,0,0,0,0,,0
300,00897,富邦基因免疫生技,9.56,-0.25,-2.55,04/30,0,0,0,0,0,0,0,0,0,0,,0
