排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
185,00671R,富邦NASDAQ反1,2.48,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
186,00673R,期元大S&P原油反1,12.03,-0.16,-1.31,05/13,0,0,0,0,0,0,0,0,0,0,,0
187,00674R,期元大S&P黃金反1,26.3,+0.09,+0.34,05/13,0,0,0,0,0,0,0,0,0,0,,0
188,00675L,富邦臺灣加權正2,276.2,-5.7,-2.02,05/13,0,0,0,0,0,0,0,0,0,0,,0
189,00676R,富邦臺灣加權反1,6.23,+0.06,+0.97,05/13,0,0,0,0,0,0,0,0,0,0,,0
190,00678,群益那斯達克生技,36.43,+0.78,+2.19,05/13,0,0,0,0,0,0,0,0,0,0,,0
191,00679B,元大美債20年,26.6,-0.02,-0.08,05/13,0,0,0,0,0,0,0,0,-0.18,0,,0
192,00680L,元大美債20正2,6.83,-0.06,-0.87,05/13,0,0,0,0,0,0,0,0,0,-0.31,,0
193,00681R,元大美債20反1,21.21,+0.1,+0.47,05/13,0,0,0,0,0,0,0,0,0,0,,0
194,00682U,期元大美元指數,20.23,+0.19,+0.95,05/13,0,0,0,0,0,0,0,0,0,0,,0
195,00683L,期元大美元指正2,20.8,+0.01,+0.05,05/13,0,0,0,0,0,0,0,0,0,0,,0
196,00684R,期元大美元指反1,15.39,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
197,00685L,群益臺灣加權正2,249.3,-5.4,-2.12,05/13,0,0,0,0,0,0,0,0,0,0,,0
198,00686R,群益臺灣加權反1,1.11,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
199,00687B,國泰20年美債,27.64,-0.04,-0.14,05/13,0,0,0,0,0,0,0,0,-0.24,+0.01,,0
200,00687C,國泰20年美債+櫃U,9.29,0,0,05/13,0,0,0,0,0,0,0,0,0,,,0
201,00688L,國泰20年美債正2,6.81,-0.06,-0.87,05/13,0,0,0,0,0,0,0,0,0,0,,0
202,00689R,國泰20年美債反1,22.09,+0.15,+0.68,05/13,0,0,0,0,0,0,0,0,0,0,,0
203,00690,兆豐藍籌30,73.2,-1.6,-2.14,05/13,0,0,0,0,0,0,0,0,0,0,,0
204,00693U,期街口S&P黃豆,22.76,+0.2,+0.89,05/13,0,0,0,0,0,0,0,0,0,0,,0
205,00694B,富邦美債1-3,41.48,+0.12,+0.29,05/13,0,0,0,0,0,0,0,+0.22,+0.1,-1.78,,+0.05
206,00695B,富邦美債7-10,35.03,+0.03,+0.09,05/13,0,0,0,0,0,0,0,0,0,0,,0
207,00696B,富邦美債20年,28.7,-0.03,-0.1,05/13,0,0,0,0,0,0,0,0,0,0,,0
208,00697B,元大美債7-10,35.53,-0.03,-0.08,05/13,0,0,0,0,0,0,0,0,0,0,,0
209,00700,富邦恒生國企,17.84,0,0,05/13,0,0,0,0,0,0,0,0,0,-1.35,,0
210,00701,國泰股利精選30,31.49,+0.04,+0.13,05/13,0,0,0,0,0,0,0,0,-5.95,+0.13,,0
211,00702,國泰標普低波高息,23.8,+0.07,+0.29,05/13,0,0,0,0,0,0,0,0,0,0,,0
212,00703,台新MSCI中國,20.65,+0.05,+0.24,05/13,0,0,0,0,0,0,0,0,0,0,,0
213,00706L,期元大S&P日圓正2,19.65,-0.04,-0.2,05/13,0,0,0,0,0,0,0,0,0,0,,0
214,00707R,期元大S&P日圓反1,31.68,+0.11,+0.35,05/13,0,0,0,0,0,0,0,0,0,0,,0
215,00708L,期元大S&P黃金正2,97.6,-0.5,-0.51,05/13,0,0,0,0,0,-0.07,0,-0.51,+0.37,+0.37,,-0.37
216,00709,富邦歐洲,38.32,+0.31,+0.82,05/13,0,0,0,0,0,0,0,0,0,0,,0
217,00710B,復華彭博非投等債,18.84,-0.01,-0.05,05/13,0,0,0,0,0,0,0,+0.55,+0.55,+0.46,,-0.05
218,00711B,復華彭博新興債,16.02,+0.01,+0.06,05/13,0,0,0,0,0,0,0,0,0,0,,0
219,00712,復華富時不動產,8.94,-0.03,-0.33,05/13,0,0,0,0,0,0,0,0,-0.1,0,,0
220,00713,元大台灣高息低波,55.15,+0.35,+0.64,05/13,0,0,+0.01,+0.01,0,+0.05,+0.04,-0.13,-1.05,+0.15,,-0.04
221,00714,群益道瓊美國地產,21.66,+0.08,+0.37,05/13,0,0,0,0,0,0,0,0,0,0,,0
222,00715L,期街口布蘭特正2,63.85,+1.65,+2.65,05/13,0,0,0,0,0,0,0,0,0,0,,0
223,00717,富邦美國特別股,15.2,+0.05,+0.33,05/13,0,0,0,0,0,0,0,0,0,0,,0
224,00719B,元大美債1-3,30.85,+0.07,+0.23,05/13,0,0,0,0,0,0,0,-0.1,-1.21,-0.53,,-0.33
225,00720B,元大投資級公司債,32.76,+0.02,+0.06,05/13,0,0,0,0,0,0,0,0,0,0,,0
226,00722B,群益投資級電信債,35.7,+0.02,+0.06,05/13,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
227,00723B,群益投資級科技債,30.57,+0.02,+0.07,05/13,0,0,0,0,0,0,0,0,0,0,,0
228,00724B,群益投資級金融債,33.57,+0.05,+0.15,05/13,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
229,00725B,國泰投資級公司債,34.85,+0.02,+0.06,05/13,0,0,0,0,0,0,0,0,0,0,,0
230,00726B,國泰新興投等債,32.71,+0.01,+0.03,05/13,0,0,0,0,0,0,0,0,0,0,,0
231,00727B,國泰優選非投等債,39.2,+0.05,+0.13,05/13,0,0,0,0,0,0,0,0,0,0,,0
232,00728,第一金工業30,57.9,-1.8,-3.02,05/13,0,0,0,0,0,0,0,0,0,0,,0
233,00731,復華富時高息低波,74.7,+0.3,+0.4,05/13,0,0,0,0,0,0,0,+0.04,+0.74,+0.74,,0
234,00733,富邦臺灣中小,68.4,-0.3,-0.44,05/13,0,0,0,0,0,0,0,0,0,-0.07,,0
235,00734B,台新JPM新興債,15.72,-0.03,-0.19,05/13,0,0,0,0,0,0,0,0,0,0,,0
236,00735,國泰臺韓科技,100.05,+0.05,+0.05,05/13,0,0,0,0,0,0,0,0,0,0,,0
237,00736,國泰新興市場,30.4,-0.44,-1.43,05/13,0,0,0,0,0,0,0,0,0,0,,0
238,00737,國泰AI機器人,36.96,-0.26,-0.7,05/13,0,0,0,0,0,0,0,0,0,0,,0
239,00738U,期元大道瓊白銀,69.75,+0.3,+0.43,05/13,0,0,0,0,0,0,0,0,0,0,,0
240,00739,元大MSCI A股,29.56,+0.24,+0.82,05/13,0,0,0,0,0,0,0,0,0,0,,0
241,00741B,富邦全球非投等債,37.27,+0.04,+0.11,05/13,0,0,0,0,0,0,0,0,0,0,,0
242,00746B,富邦A級公司債,35.34,+0.03,+0.08,05/13,0,0,0,0,0,0,0,0,0,0,,0
243,00749B,凱基新興債10+,31.55,-0.02,-0.06,05/13,0,0,0,0,0,0,0,0,0,0,,0
244,00750B,凱基科技債10+,32.85,+0.05,+0.15,05/13,0,0,0,0,0,0,0,0,0,0,,0
245,00751B,元大AAA至A公司債,31.51,0,0,05/13,0,0,0,0,0,0,0,0,0,+0.21,,-0.03
246,00752,中信中國50,24.25,-0.01,-0.04,05/13,0,0,0,0,0,0,0,0,-0.98,+8.09,,0
247,00753L,中信中國50正2,10.87,-0.05,-0.46,05/13,0,0,0,0,0,0,0,0,0,0,,0
248,00754B,群益AAA-AA公司債,33.46,+0.06,+0.18,05/13,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
249,00756B,群益投等新興公債,31.65,+0.03,+0.09,05/13,0,0,0,0,0,0,0,0,0,0,,0
250,00757,統一FANG+,128.2,+0.95,+0.75,05/13,0,0,0,0,0,0,-0.17,-1.43,-1.74,+0.09,,-0.69
251,00758B,復華能源債,51.7,+0.05,+0.1,05/13,0,0,0,0,0,0,0,0,0,0,,0
252,00759B,復華製藥債,54.6,+0.05,+0.09,05/13,0,0,0,0,0,0,0,0,0,0,,0
253,00760B,復華新興企業債,54.15,+0.2,+0.37,05/13,0,0,0,0,0,0,0,0,0,0,,0
254,00761B,國泰A級公司債,34.51,+0.01,+0.03,05/13,0,0,0,0,0,0,0,-0.06,0,0,,0
255,00762,元大全球AI,110.35,-0.8,-0.72,05/13,0,0,0,0,0,0,0,0,-2.51,0,,-0.31
256,00763U,期街口道瓊銅,35.67,+0.93,+2.68,05/13,0,0,0,0,0,0,0,0,0,0,,0
257,00764B,群益25年美債,27.64,-0.02,-0.07,05/13,0,0,0,0,0,0,0,0,0,0,,0
258,00768B,復華20年美債,50.3,-0.05,-0.1,05/13,0,0,0,0,0,0,0,0,0,0,,0
259,00770,國泰北美科技,63.95,-0.2,-0.31,05/13,0,0,0,0,0,0,0,0,0,0,,0
260,00771,元大US高息特別股,16.13,+0.1,+0.62,05/13,0,0,0,0,0,0,0,0,0,0,,0
261,00772B,中信高評級公司債,33.59,+0.02,+0.06,05/13,0,0,0,0,0,0,0,0,0,+0.02,,0
262,00773B,中信優先金融債,35.8,+0.02,+0.06,05/13,0,0,0,0,0,0,0,0,0,-0.06,,0
263,00775B,新光投等債15+,32.3,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
264,00777B,凱基AAA至A公司債,32.5,+0.01,+0.03,05/13,0,0,0,0,0,0,0,0,0,0,,0
265,00778B,凱基金融債20+,34.4,+0.01,+0.03,05/13,0,0,0,0,0,0,0,0,0,0,,0
266,00779B,凱基美債25+,27.99,-0.03,-0.11,05/13,0,0,0,0,0,0,0,0,0,0,,0
267,00780B,國泰A級金融債,37.44,+0.08,+0.21,05/13,0,0,0,0,0,0,0,0,0,0,,0
268,00781B,國泰A級科技債,28.44,+0.02,+0.07,05/13,0,0,0,0,0,0,0,0,0,0,,0
269,00782B,國泰A級公用債,30.19,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
270,00783,富邦中証500,31.07,+0.4,+1.3,05/13,0,0,0,0,0,0,0,0,0,0,,0
271,00785B,富邦金融投等債,34.71,-0.05,-0.14,05/13,0,0,0,0,0,0,0,0,0,0,,0
272,00786B,元大10年IG銀行債,32.74,+0.04,+0.12,05/13,0,0,0,0,0,0,0,0,0,0,,0
273,00787B,元大10年IG醫療債,32.37,-0.02,-0.06,05/13,0,0,0,0,0,0,0,0,0,0,,0
274,00788B,元大10年IG電能債,29.67,-0.01,-0.03,05/13,0,0,0,0,0,0,0,0,0,0,,0
275,00789B,復華公司債A3,47.92,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
276,00791B,復華信用債1-5,56.4,+0.2,+0.36,05/13,0,0,0,0,0,0,0,+0.1,+0.1,+0.1,,+0.1
277,00792B,群益A級公司債,31.65,+0.01,+0.03,05/13,0,0,0,0,0,0,0,0,0,0,,0
278,00793B,群益AAA-A醫療債,30.62,+0.02,+0.07,05/13,0,0,0,0,0,0,0,0,-9.93,-9.93,,0
279,00795B,中信美國公債20年,26.87,-0.02,-0.07,05/13,0,0,0,0,0,0,0,0,-0.01,0,,0
280,00799B,國泰A級醫療債,29.73,-0.01,-0.03,05/13,0,0,0,0,0,0,0,0,0,0,,0
281,00830,國泰費城半導體,83.45,+0.05,+0.06,05/13,0,0,0,0,0,0,0,-0.01,0,0,,0
282,00834B,第一金金融債10+,33.96,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
283,00836B,永豐10年A公司債,28.77,+0.04,+0.14,05/13,0,0,0,0,0,0,0,0,0,+0.17,,0
284,00840B,凱基IG精選15+,29.86,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
285,00841B,凱基AAA-AA公司債,28.97,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
286,00842B,台新美元銀行債,30.35,-0.08,-0.26,05/13,0,0,0,0,0,0,0,0,0,0,,0
287,00844B,新光15年IG金融債,31.71,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
288,00845B,富邦新興投等債,33.43,+0.01,+0.03,05/13,0,0,0,0,0,0,0,0,0,0,,0
289,00846B,富邦歐洲銀行債,36.06,+0.07,+0.19,05/13,0,0,0,0,0,0,0,0,0,0,,0
290,00847B,中信美國市政債,25.64,-0.05,-0.19,05/13,0,0,0,0,0,0,0,0,0,0,,0
291,00848B,中信新興亞洲債,34.23,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
292,00849B,中信EM主權債0-5,37.1,-0.08,-0.22,05/13,0,0,0,0,0,0,0,0,0,0,,0
293,00851,台新全球AI,64.15,0,0,05/13,0,0,0,0,0,0,0,0,0,0,,0
294,00852L,國泰美國道瓊正2,31.6,+0.15,+0.48,05/13,0,0,0,0,0,0,0,0,0,0,,0
295,00853B,統一美債10年Aa-A,27.63,+0.02,+0.07,05/13,0,0,0,0,0,0,0,0,0,0,,0
296,00856B,永豐1-3年美公債,37.62,+0.19,+0.51,05/13,0,0,0,0,0,0,0,0,0,0,,0
297,00857B,永豐20年美公債,23.03,-0.02,-0.09,05/13,0,0,0,0,0,0,0,0,0,0,,0
298,00858,永豐美國500大,35.67,+0.03,+0.08,05/13,0,0,0,0,0,0,0,0,0,0,,0
299,00859B,群益0-1年美債,40.94,+0.12,+0.29,05/13,0,0,0,0,-1.82,-1.82,-1.82,-1.82,-1.82,-1.82,,-1.82
300,00860B,群益1-5Y投資級債,38.12,+0.11,+0.29,05/13,0,0,0,0,0,0,0,0,-7.88,-7.88,,0
