排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
168,2845,遠東銀,12.25,+0.05,+0.41,05/06,0,0,0,0,0,0,+0.01,-0.01,-2.07,-0.14,-0.13,0
169,3706,神達,87.8,+3.7,+4.4,05/06,0,0,+0.02,+0.02,+0.02,+0.02,+0.02,-1.15,-0.27,+0.05,-1.34,-0.12
170,00400A,主動國泰動能高息,13.79,+0.2,+1.47,05/06,0,0,0,0,0,,,,,,,
171,00401A,主動摩根台灣鑫收,12.61,+0.08,+0.64,05/06,0,0,0,0,0,,,,,,,
172,0051,元大中型100,129.9,+0.85,+0.66,05/06,0,0,0,0,0,0,0,0,0,0,0,0
173,0052,富邦科技,56.1,+0.7,+1.26,05/06,0,0,0,+0.01,+0.01,-0.24,-0.6,+0.3,+0.26,+0.25,+0.53,+0.09
174,0053,元大電子,219.7,+3.4,+1.57,05/06,0,0,0,0,0,0,0,0,0,0,0,0
175,0055,元大MSCI金融,33.86,+0.53,+1.59,05/06,0,0,0,0,0,0,0,0,-0.08,0,0,0
176,0056,元大高股息,43.86,+1.24,+2.91,05/06,0,0,0,0,+0.01,+0.03,+0.04,+0.04,+0.03,+0.07,+0.75,+0.03
177,0057,富邦摩台,284.05,+2.65,+0.94,05/06,0,0,0,0,0,0,0,0,0,0,0,0
178,0061,元大寶滬深,24.95,+0.36,+1.46,05/06,0,0,0,0,0,0,0,-1.15,-1.15,-1.15,-11.5,-1.15
179,006203,元大MSCI台灣,173.85,+0.75,+0.43,05/06,0,0,0,0,0,0,0,0,0,0,0,0
180,006204,永豐臺灣加權,204.6,+1.75,+0.86,05/06,0,0,0,0,0,0,0,0,0,0,0,0
181,006205,富邦上証,41.54,+0.62,+1.52,05/06,0,0,0,0,0,0,-0.67,-0.67,-0.67,-2.62,-53,-0.67
182,006206,元大上證50,37.95,+0.34,+0.9,05/06,0,0,0,0,0,0,0,0,0,0,-3.63,0
183,006207,復華滬深,33.33,+0.33,+1,05/06,0,0,0,0,0,0,0,0,0,0,-1.02,0
184,006208,富邦台50,222,+2.4,+1.09,05/06,0,0,0,0,0,0,-0.02,-0.04,+0.2,+0.46,+0.49,-0.02
185,00625K,富邦上証+R,8.9,+0.07,+0.79,05/06,0,0,0,0,0,0,0,0,0,0,,0
186,00631L,元大台灣50正2,31.89,+0.81,+2.61,05/06,0,0,0,0,-0.02,-0.03,-0.23,-0.21,-0.21,-0.21,-0.22,-0.21
187,00632R,元大台灣50反1,11.32,-0.13,-1.14,05/06,0,0,0,0,0,-0.06,-0.06,0,-0.03,0,-0.23,-0.06
188,00633L,富邦上証正2,53.3,+1.25,+2.4,05/06,0,0,0,0,0,0,0,0,0,0,-0.28,0
189,00634R,富邦上証反1,3.05,-0.03,-0.97,05/06,0,0,0,0,0,0,0,0,0,0,0,0
190,00635U,期元大S&P黃金,48.81,+1.15,+2.41,05/06,0,0,0,0,0,0,0,0,-0.83,0,0,0
191,00636,國泰中國A50,28.71,+0.26,+0.91,05/06,0,0,0,0,0,0,0,0,-0.14,+0.83,+0.61,0
192,00636K,國泰中國A50+U,9.07,+0.02,+0.22,05/06,0,0,0,0,0,0,0,0,0,0,,0
193,00637L,元大滬深300正2,22.01,+0.55,+2.56,05/06,0,0,0,0,0,0,0,0,0,-0.71,-0.41,0
194,00638R,元大滬深300反1,6.51,-0.11,-1.66,05/06,0,0,0,0,0,0,0,0,0,0,0,0
195,00639,富邦深100,17.46,+0.17,+0.98,05/06,0,0,0,0,0,0,0,0,-0.35,-0.35,-0.46,0
196,00640L,富邦日本正2,93.6,+4.35,+4.87,05/06,0,0,0,0,0,0,0,0,0,0,0,0
197,00641R,富邦日本反1,4.01,-0.1,-2.43,05/06,0,0,0,0,0,0,0,0,0,0,0,0
198,00642U,期元大S&P石油,30.59,-0.96,-3.04,05/06,0,0,0,0,0,0,0,0,0,0,-0.21,0
199,00643,群益深証中小,20.15,+0.3,+1.51,05/06,0,0,0,0,0,0,0,0,0,0,-1.66,0
200,00643K,群益深証中小+R,4.32,0,0,05/06,0,0,0,0,0,0,0,0,0,0,,0
201,00645,富邦日本,53.1,+1.25,+2.41,05/06,0,0,0,0,0,0,0,0,0,+0.37,+0.3,0
202,00647L,元大S&P500正2,127.55,+2.35,+1.88,05/06,0,0,0,0,0,0,0,0,0,0,0,0
203,00648R,元大S&P500反1,4.11,-0.04,-0.96,05/06,0,0,0,0,0,0,0,0,0,0,0,0
204,00650L,復華香港正2,17.79,+0.48,+2.77,05/06,0,0,0,0,0,0,0,0,0,0,0,0
205,00651R,復華香港反1,5.13,-0.1,-1.91,05/06,0,0,0,0,0,0,0,0,0,0,0,0
206,00652,富邦印度,32.99,+0.11,+0.33,05/06,0,0,0,0,0,0,0,0,0,-0.35,0,0
207,00653L,富邦印度正2,47,+0.63,+1.36,05/06,0,0,0,0,0,0,0,0,0,-0.11,0,0
208,00654R,富邦印度反1,6.71,-0.08,-1.18,05/06,0,0,0,0,0,0,0,0,0,0,0,0
209,00655L,國泰中國A50正2,37.13,+0.86,+2.37,05/06,0,0,0,0,0,0,0,0,0,-0.13,-0.13,0
210,00656R,國泰中國A50反1,5.75,-0.07,-1.2,05/06,0,0,0,0,0,0,0,0,0,0,0,0
211,00657,國泰日經225,72.1,+2,+2.85,05/06,0,0,0,0,0,0,0,0,0,0,0,0
212,00657K,國泰日經225+U,22.21,+0.05,+0.23,05/06,0,0,0,0,0,0,0,0,0,0,,0
213,00660,元大歐洲50,42.8,+0.98,+2.34,05/06,0,0,0,0,0,0,0,0,0,0,,0
214,00661,元大日經225,79.05,+2.2,+2.86,05/06,0,0,0,0,0,0,0,0,0,0,,0
215,00662,富邦NASDAQ,114.25,+1.65,+1.47,05/06,0,0,-0.01,-0.02,-0.05,-0.05,-0.05,+0.03,+0.03,+0.03,,-0.05
216,00663L,國泰臺灣加權正2,91.1,+1.95,+2.19,05/06,0,0,0,0,0,0,0,0,0,0,,0
217,00664R,國泰臺灣加權反1,1.83,-0.02,-1.08,05/06,0,0,0,0,0,0,0,0,0,0,,0
218,00665L,富邦恒生國企正2,10.11,+0.23,+2.33,05/06,0,0,0,0,0,0,0,0,0,0,,0
219,00666R,富邦恒生國企反1,8.89,-0.14,-1.55,05/06,0,0,0,0,0,0,0,0,0,0,,0
220,00668,國泰美國道瓊,56.75,+0.35,+0.62,05/06,0,0,0,0,0,0,0,0,0,0,,0
221,00668K,國泰美國道瓊+U,18.01,+0.13,+0.73,05/06,0,0,0,0,0,0,0,0,0,0,,0
222,00669R,國泰美國道瓊反1,5.55,-0.05,-0.89,05/06,0,0,0,0,0,0,0,0,0,0,,0
223,00670L,富邦NASDAQ正2,191.85,+6.55,+3.53,05/06,0,0,0,0,0,0,0,0,0,0,,0
224,00671R,富邦NASDAQ反1,2.56,-0.05,-1.92,05/06,0,0,0,0,0,0,0,0,0,0,,0
225,00673R,期元大S&P原油反1,12.05,+0.31,+2.64,05/06,0,0,0,0,0,0,0,0,0,0,,0
226,00674R,期元大S&P黃金反1,26.59,-0.63,-2.31,05/06,0,0,0,0,0,0,0,0,0,0,,0
227,00675L,富邦臺灣加權正2,276.15,+6.15,+2.28,05/06,0,0,0,0,0,0,0,0,0,0,,0
228,00676R,富邦臺灣加權反1,6.24,-0.07,-1.11,05/06,0,0,0,0,0,0,0,0,0,0,,0
229,00678,群益那斯達克生技,35.71,-0.03,-0.08,05/06,0,0,0,0,0,0,0,0,0,0,,0
230,00679B,元大美債20年,26.81,+0.13,+0.49,05/06,0,0,0,0,0,0,0,0,-0.16,0,,0
231,00680L,元大美債20正2,6.95,+0.09,+1.31,05/06,0,0,0,0,0,0,0,0,0,-0.3,,0
232,00681R,元大美債20反1,20.98,-0.22,-1.04,05/06,0,0,0,0,0,0,0,0,0,0,,0
233,00682U,期元大美元指數,20.08,0,0,05/06,0,0,0,0,0,0,0,0,0,0,,0
234,00683L,期元大美元指正2,20.75,-0.22,-1.05,05/06,0,0,0,0,0,0,0,0,0,0,,0
235,00684R,期元大美元指反1,15.45,+0.01,+0.06,05/06,0,0,0,0,0,0,0,0,0,0,,0
236,00685L,群益臺灣加權正2,249.3,+5.65,+2.32,05/06,0,0,0,0,0,0,0,0,0,0,,0
237,00686R,群益臺灣加權反1,1.13,0,0,05/06,0,0,0,0,0,0,0,0,0,0,,0
238,00687B,國泰20年美債,27.87,+0.14,+0.5,05/06,0,0,0,0,0,0,0,0,-0.22,+0.01,,0
239,00687C,國泰20年美債+櫃U,9.31,+0.05,+0.54,05/06,0,0,0,0,0,0,0,0,0,,,0
240,00688L,國泰20年美債正2,6.94,+0.1,+1.46,05/06,0,0,0,0,0,0,0,0,0,0,,0
241,00689R,國泰20年美債反1,21.95,-0.15,-0.68,05/06,0,0,0,0,0,0,0,0,0,0,,0
242,00690,兆豐藍籌30,72.15,+1.05,+1.48,05/06,0,0,0,0,0,0,0,0,0,0,,0
243,00692,富邦公司治理,83.55,+1.1,+1.33,05/06,0,0,0,0,+0.01,+0.02,+0.02,+0.02,+0.02,+0.02,,+0.02
244,00693U,期街口S&P黃豆,22.48,-0.27,-1.19,05/06,0,0,0,0,0,0,0,0,0,0,,0
245,00694B,富邦美債1-3,41.45,-0.1,-0.24,05/06,0,0,0,0,0,0,0,+0.22,+0.1,-1.76,,+0.05
246,00695B,富邦美債7-10,35.11,+0.02,+0.06,05/06,0,0,0,0,0,0,0,0,0,0,,0
247,00696B,富邦美債20年,28.93,+0.15,+0.52,05/06,0,0,0,0,0,0,0,0,0,0,,0
248,00697B,元大美債7-10,35.67,+0.03,+0.08,05/06,0,0,0,0,0,0,0,0,0,0,,0
249,00700,富邦恒生國企,17.59,+0.18,+1.03,05/06,0,0,0,0,0,0,0,0,0,-1.35,,0
250,00701,國泰股利精選30,31.04,+0.54,+1.77,05/06,0,0,0,0,0,0,0,0,-5.91,+0.13,,0
251,00702,國泰標普低波高息,23.85,+0.02,+0.08,05/06,0,0,0,0,0,0,0,0,0,0,,0
252,00703,台新MSCI中國,20.4,+0.16,+0.79,05/06,0,0,0,0,0,0,0,0,0,0,,0
253,00706L,期元大S&P日圓正2,20.01,+0.21,+1.06,05/06,0,0,0,0,0,0,0,0,0,0,,0
254,00707R,期元大S&P日圓反1,31.35,-0.3,-0.95,05/06,0,0,0,0,0,0,0,0,0,0,,0
255,00708L,期元大S&P黃金正2,95.9,+4.5,+4.92,05/06,0,0,0,0,0,-0.07,0,-0.51,+0.36,+0.36,,-0.37
256,00709,富邦歐洲,38.23,+0.48,+1.27,05/06,0,0,0,0,0,0,0,0,0,0,,0
257,00710B,復華彭博非投等債,18.88,-0.05,-0.26,05/06,0,0,0,0,0,0,0,+0.55,+0.55,+0.46,,-0.05
258,00711B,復華彭博新興債,16.07,+0.06,+0.37,05/06,0,0,0,0,0,0,0,0,0,0,,0
259,00712,復華富時不動產,9.07,-0.01,-0.11,05/06,0,0,0,0,0,0,0,0,-0.1,0,,0
260,00713,元大台灣高息低波,53.75,+0.4,+0.75,05/06,0,-0.01,-0.01,-0.01,+0.05,+0.04,+0.03,-0.17,-1.42,+0.13,,-0.05
261,00714,群益道瓊美國地產,21.32,-0.01,-0.05,05/06,0,0,0,0,0,0,0,0,0,0,,0
262,00715L,期街口布蘭特正2,67.5,-6.3,-8.54,05/06,0,0,0,0,0,0,0,0,0,0,,0
263,00717,富邦美國特別股,15.08,+0.02,+0.13,05/06,0,0,0,0,0,0,0,0,0,0,,0
264,00719B,元大美債1-3,30.86,-0.06,-0.19,05/06,0,0,0,0,0,0,-0.04,-0.1,-1.21,-0.54,,-0.33
265,00720B,元大投資級公司債,32.84,+0.18,+0.55,05/06,0,0,0,0,0,0,0,0,0,0,,0
266,00722B,群益投資級電信債,35.82,+0.21,+0.59,05/06,0,0,0,0,0,0,0,0,-0.05,-0.05,,0
267,00723B,群益投資級科技債,30.67,+0.25,+0.82,05/06,0,0,0,0,0,0,0,0,0,0,,0
268,00724B,群益投資級金融債,33.61,+0.12,+0.36,05/06,0,0,0,0,0,0,0,0,-0.02,-0.06,,0
269,00725B,國泰投資級公司債,34.95,+0.2,+0.58,05/06,0,0,0,0,0,0,0,-0.06,0,0,,0
270,00726B,國泰新興投等債,32.83,+0.06,+0.18,05/06,0,0,0,0,0,0,0,0,0,0,,0
271,00727B,國泰優選非投等債,39.19,-0.02,-0.05,05/06,0,0,0,0,0,0,0,0,0,0,,0
272,00728,第一金工業30,56.7,+1.3,+2.35,05/06,0,0,0,0,0,0,0,0,0,0,,0
273,00730,富邦臺灣優質高息,25.89,+0.37,+1.45,05/06,0,0,0,0,0,+0.22,+0.22,+0.75,+0.75,-0.83,,+0.75
274,00731,復華富時高息低波,73.75,+0.9,+1.24,05/06,0,0,0,0,0,0,0,+0.04,+0.72,+0.72,,0
275,00733,富邦臺灣中小,65.45,+0.15,+0.23,05/06,0,0,0,0,0,0,0,0,0,-0.06,,0
276,00734B,台新JPM新興債,15.75,+0.03,+0.19,05/06,0,0,0,0,0,0,0,0,0,0,,0
277,00735,國泰臺韓科技,97,+6.9,+7.66,05/06,0,0,0,0,0,0,0,0,0,0,,0
278,00736,國泰新興市場,30.6,+0.4,+1.32,05/06,0,0,0,0,0,0,0,0,0,0,,0
279,00737,國泰AI機器人,36.32,+0.25,+0.69,05/06,0,0,0,0,0,0,0,0,0,0,,0
280,00738U,期元大道瓊白銀,61.25,+2.1,+3.55,05/06,0,0,0,0,0,0,0,0,0,0,,0
281,00739,元大MSCI A股,28.89,+0.42,+1.48,05/06,0,0,0,0,0,0,0,0,0,0,,0
282,00740B,富邦全球投等債,38.62,+0.19,+0.49,05/06,0,0,0,0,0,0,-0.01,+0.03,+0.03,+0.03,,+0.03
283,00741B,富邦全球非投等債,37.3,-0.05,-0.13,05/06,0,0,0,0,0,0,0,0,0,0,,0
284,00746B,富邦A級公司債,35.41,+0.1,+0.28,05/06,0,0,0,0,0,0,0,0,0,0,,0
285,00749B,凱基新興債10+,31.62,+0.11,+0.35,05/06,0,0,0,0,0,0,0,0,0,0,,0
286,00750B,凱基科技債10+,32.97,+0.23,+0.7,05/06,0,0,0,0,0,0,0,0,0,0,,0
287,00751B,元大AAA至A公司債,31.67,+0.18,+0.57,05/06,0,0,0,0,0,0,0,0,-0.02,+0.21,,-0.03
288,00752,中信中國50,23.98,+0.17,+0.71,05/06,0,0,0,0,0,0,0,0,-0.98,+8.09,,0
289,00753L,中信中國50正2,10.69,+0.3,+2.89,05/06,0,0,0,0,0,0,0,0,0,0,,0
290,00754B,群益AAA-AA公司債,33.62,+0.22,+0.66,05/06,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
291,00756B,群益投等新興公債,31.8,+0.15,+0.47,05/06,0,0,0,0,0,0,0,0,0,0,,0
292,00757,統一FANG+,124.15,+1.3,+1.06,05/06,0,0,0,0,0,0,-0.16,-1.4,-1.63,+0.11,,-0.67
293,00758B,復華能源債,51.8,+0.35,+0.68,05/06,0,0,0,0,0,0,0,0,0,0,,0
294,00759B,復華製藥債,54.7,+0.6,+1.11,05/06,0,0,0,0,0,0,0,0,0,0,,0
295,00760B,復華新興企業債,54.2,+0.15,+0.28,05/06,0,0,0,0,0,0,0,0,0,0,,0
296,00761B,國泰A級公司債,34.63,+0.14,+0.41,05/06,0,0,0,0,0,0,0,0,0,0,,0
297,00762,元大全球AI,106.7,+3.5,+3.39,05/06,0,0,0,0,0,0,0,0,-2.48,0,,-0.31
298,00763U,期街口道瓊銅,32.59,+0.99,+3.13,05/06,0,0,0,0,0,0,0,0,0,0,,0
299,00764B,群益25年美債,27.84,+0.13,+0.47,05/06,0,0,0,0,0,0,0,0,0,0,,0
300,00768B,復華20年美債,50.65,+0.25,+0.5,05/06,0,0,0,0,0,0,0,0,0,0,,0
