排名,代號,名稱,成交,漲跌價,漲跌幅,法人買賣日期,當日買賣超佔發行張數,2日買賣超佔發行張數,3日買賣超佔發行張數,5日買賣超佔發行張數,10日買賣超佔發行張數,1個月買賣超佔發行張數,3個月買賣超佔發行張數,半年買賣超佔發行張數,1年買賣超佔發行張數,3年買賣超佔發行張數,10年買賣超佔發行張數,今年買賣超佔發行張數
198,00741B,富邦全球非投等債,37.33,+0.09,+0.24,05/18,0,0,0,0,0,0,0,0,0,0,,0
199,00746B,富邦A級公司債,35,-0.14,-0.4,05/18,0,0,0,0,0,0,0,0,0,0,,0
200,00749B,凱基新興債10+,31.15,-0.22,-0.7,05/18,0,0,0,0,0,0,0,0,0,0,,0
201,00750B,凱基科技債10+,32.56,-0.12,-0.37,05/18,0,0,0,0,0,0,0,0,0,0,,0
202,00751B,元大AAA至A公司債,31.2,-0.18,-0.57,05/18,0,0,0,0,0,0,0,0,0,+0.21,,-0.03
203,00752,中信中國50,23.77,-0.24,-1,05/18,0,0,0,0,0,0,0,0,-0.98,+8.09,,0
204,00753L,中信中國50正2,10.21,-0.24,-2.3,05/18,0,0,0,0,0,0,0,0,0,0,,0
205,00754B,群益AAA-AA公司債,33.17,-0.14,-0.42,05/18,0,0,0,0,0,0,0,0,-0.04,-0.04,,0
206,00756B,群益投等新興公債,31.04,-0.31,-0.99,05/18,0,0,0,0,0,0,0,0,0,0,,0
207,00757,統一FANG+,127.45,-1.35,-1.05,05/18,0,0,0,0,0,0,-0.17,-1.41,-1.72,+0.09,,-0.69
208,00758B,復華能源債,51.1,-0.3,-0.58,05/18,0,0,0,0,0,0,0,0,0,0,,0
209,00759B,復華製藥債,53.95,-0.35,-0.64,05/18,0,0,0,0,0,0,0,0,0,0,,0
210,00760B,復華新興企業債,53.55,-0.35,-0.65,05/18,0,0,0,0,0,0,0,0,0,0,,0
211,00761B,國泰A級公司債,34.19,-0.15,-0.44,05/18,0,0,0,0,0,0,0,-0.06,0,0,,0
212,00762,元大全球AI,108,-1,-0.92,05/18,0,0,0,0,0,0,0,0,-2.49,0,,-0.31
213,00763U,期街口道瓊銅,33.54,-0.64,-1.87,05/18,0,0,0,0,0,0,0,0,0,0,,0
214,00764B,群益25年美債,27.22,-0.21,-0.77,05/18,0,0,0,0,0,0,0,0,0,0,,0
215,00768B,復華20年美債,49.47,-0.44,-0.88,05/18,0,0,0,0,0,0,0,0,0,0,,0
216,00770,國泰北美科技,64,-0.65,-1.01,05/18,0,0,0,0,0,0,0,0,0,0,,0
217,00771,元大US高息特別股,16.07,-0.01,-0.06,05/18,0,0,0,0,0,0,0,0,0,0,,0
218,00772B,中信高評級公司債,33.24,-0.16,-0.48,05/18,0,0,0,0,0,0,0,0,0,+0.02,,0
219,00773B,中信優先金融債,35.43,-0.19,-0.53,05/18,0,0,0,0,0,0,0,0,0,-0.06,,0
220,00775B,新光投等債15+,31.6,-0.34,-1.06,05/18,0,0,0,0,0,0,0,0,0,0,,0
221,00777B,凱基AAA至A公司債,32.11,-0.22,-0.68,05/18,0,0,0,0,0,0,0,0,0,0,,0
222,00778B,凱基金融債20+,34.06,-0.12,-0.35,05/18,0,0,0,0,0,0,0,0,0,0,,0
223,00779B,凱基美債25+,27.56,-0.24,-0.86,05/18,0,0,0,0,0,0,0,0,0,0,,0
224,00780B,國泰A級金融債,37.19,-0.05,-0.13,05/18,0,0,0,0,0,0,0,0,0,0,,0
225,00781B,國泰A級科技債,28.18,-0.2,-0.7,05/18,0,0,0,0,0,0,0,0,0,0,,0
226,00782B,國泰A級公用債,29.87,-0.14,-0.47,05/18,0,0,0,0,0,0,0,0,0,0,,0
227,00783,富邦中証500,29.91,-0.17,-0.57,05/18,0,0,0,0,0,0,0,0,0,0,,0
228,00785B,富邦金融投等債,34.47,-0.11,-0.32,05/18,0,0,0,0,0,0,0,0,0,0,,0
229,00786B,元大10年IG銀行債,32.4,-0.28,-0.86,05/18,0,0,0,0,0,0,0,0,0,0,,0
230,00787B,元大10年IG醫療債,32.08,-0.18,-0.56,05/18,0,0,0,0,0,0,0,0,0,0,,0
231,00788B,元大10年IG電能債,29.36,-0.15,-0.51,05/18,0,0,0,0,0,0,0,0,0,0,,0
232,00789B,復華公司債A3,47.5,-0.2,-0.42,05/18,0,0,0,0,0,0,0,0,0,0,,0
233,00791B,復華信用債1-5,56.45,+0.15,+0.27,05/18,0,0,0,0,0,0,0,+0.1,+0.1,+0.1,,+0.1
234,00792B,群益A級公司債,31.33,-0.16,-0.51,05/18,0,0,0,0,0,0,0,0,0,0,,0
235,00793B,群益AAA-A醫療債,30.25,-0.24,-0.79,05/18,0,0,0,0,0,0,0,0,-9.93,-9.93,,0
236,00795B,中信美國公債20年,26.43,-0.24,-0.9,05/18,0,0,0,0,0,0,0,0,-0.01,+0.01,,0
237,00799B,國泰A級醫療債,29.43,-0.17,-0.57,05/18,0,0,0,0,0,0,0,0,0,0,,0
238,00830,國泰費城半導體,81.05,-1.85,-2.23,05/18,0,0,0,0,0,0,0,-0.01,0,0,,0
239,00834B,第一金金融債10+,33.6,-0.15,-0.44,05/18,0,0,0,0,0,0,0,0,0,0,,0
240,00836B,永豐10年A公司債,28.45,-0.15,-0.52,05/18,0,0,0,0,0,0,0,0,0,+0.17,,0
241,00840B,凱基IG精選15+,29.6,-0.15,-0.5,05/18,0,0,0,0,0,0,0,0,0,0,,0
242,00841B,凱基AAA-AA公司債,28.72,-0.18,-0.62,05/18,0,0,0,0,0,0,0,0,0,0,,0
243,00842B,台新美元銀行債,30.08,-0.22,-0.73,05/18,0,0,0,0,0,0,0,0,0,0,,0
244,00844B,新光15年IG金融債,31.03,-0.12,-0.39,05/18,0,0,0,0,0,0,0,0,0,0,,0
245,00845B,富邦新興投等債,33.27,-0.05,-0.15,05/18,0,0,0,0,0,0,0,0,0,0,,0
246,00846B,富邦歐洲銀行債,35.92,-0.05,-0.14,05/18,0,0,0,0,0,0,0,0,0,0,,0
247,00847B,中信美國市政債,25.34,-0.12,-0.47,05/18,0,0,0,0,0,0,0,0,0,0,,0
248,00848B,中信新興亞洲債,33.78,-0.22,-0.65,05/18,0,0,0,0,0,0,0,0,0,0,,0
249,00849B,中信EM主權債0-5,37.13,+0.08,+0.22,05/18,0,0,0,0,0,0,0,0,0,0,,0
250,00850,元大臺灣ESG永續,80.4,-0.35,-0.43,05/18,0,0,0,0,-0.01,-0.09,-0.1,-0.23,-0.69,+0.31,,-0.25
251,00851,台新全球AI,64.2,-0.6,-0.93,05/18,0,0,0,0,0,0,0,0,0,0,,0
252,00852L,國泰美國道瓊正2,30.88,-0.86,-2.71,05/18,0,0,0,0,0,0,0,0,0,0,,0
253,00853B,統一美債10年Aa-A,27.35,-0.11,-0.4,05/18,0,0,0,0,0,0,0,0,0,0,,0
254,00856B,永豐1-3年美公債,37.67,+0.13,+0.35,05/18,0,0,0,0,0,0,0,0,0,0,,0
255,00857B,永豐20年美公債,22.66,-0.2,-0.87,05/18,0,0,0,0,0,0,0,0,0,0,,0
256,00858,永豐美國500大,35.29,-0.48,-1.34,05/18,0,0,0,0,0,0,0,0,0,0,,0
257,00859B,群益0-1年美債,41.12,+0.21,+0.51,05/18,0,0,0,0,0,-1.82,-1.82,-1.82,-1.82,-1.82,,-1.82
258,00860B,群益1-5Y投資級債,38.19,+0.16,+0.42,05/18,0,0,0,0,0,0,0,0,-7.88,-7.88,,0
259,00861,元大全球未來通訊,83.15,-0.65,-0.78,05/18,0,0,0,0,0,0,0,0,0,0,,0
260,00862B,中信投資級公司債,31.34,-0.18,-0.57,05/18,0,0,0,0,0,0,0,0,0,0,,0
261,00863B,中信全球電信債,31.74,-0.15,-0.47,05/18,0,0,0,0,0,0,0,0,0,0,,0
262,00864B,中信美國公債0-1,46.49,+0.21,+0.45,05/18,0,+0.15,+0.15,+0.15,+0.15,+0.15,+0.15,-0.37,-1.54,+0.69,,-0.85
263,00865B,國泰US短期公債,48.06,+0.19,+0.4,05/18,0,0,0,0,0,0,0,0,0,0,,0
264,00867B,新光A-BBB電信債,30.58,-0.16,-0.52,05/18,0,0,0,0,0,0,0,0,0,0,,0
265,00870B,元大15年EM主權債,27.82,-0.25,-0.89,05/18,0,0,0,0,0,0,0,0,0,0,,0
266,00875,國泰網路資安,43.52,+0.6,+1.4,05/18,0,0,0,0,0,0,0,0,0,0,,0
267,00876,元大全球5G,82.7,-1.1,-1.31,05/18,0,0,0,0,0,0,0,0,-0.57,0,,0
268,00877,復華中國5G,39.6,+0.35,+0.89,05/18,0,0,0,0,0,0,0,0,0,0,,0
269,00878,國泰永續高股息,27.8,-0.1,-0.36,05/18,0,+0.01,+0.01,+0.01,+0.01,+0.04,+0.03,+0.03,+0.06,+0.16,,+0.03
270,00881,國泰台灣科技龍頭,49.05,-0.14,-0.28,05/18,0,0,0,-0.02,-0.02,+0.01,-0.08,-0.19,-0.09,-0.28,,-0.37
271,00882,中信中國高股息,15.98,-0.14,-0.87,05/18,0,0,0,0,0,0,0,0,-0.01,0,,0
272,00884B,中信低碳新興債,29.15,-0.13,-0.44,05/18,0,0,0,0,0,0,0,0,0,0,,0
273,00885,富邦越南,19.27,+0.02,+0.1,05/18,0,0,0,0,0,0,0,0,0,-0.09,,0
274,00886,永豐美國科技,42.02,-0.27,-0.64,05/18,0,0,0,0,0,0,0,0,0,0,,0
275,00887,永豐中國科技50大,16.11,+0.03,+0.19,05/18,0,0,0,0,0,0,0,0,0,0,,0
276,00888,永豐台灣ESG,30.31,-0.35,-1.14,05/18,0,0,0,0,0,0,0,0,0,0,,0
277,00890B,凱基ESGBBB債15+,31.98,-0.13,-0.4,05/18,0,0,0,0,0,0,0,0,0,0,,0
278,00892,富邦台灣半導體,41.14,-0.33,-0.8,05/18,0,-0.07,-0.07,-0.07,-0.07,-0.14,+0.54,+0.54,+0.54,+0.54,,+0.54
279,00893,國泰智能電動車,44.22,-1.38,-3.03,05/18,0,0,0,0,0,0,0,0,-0.05,0,,0
280,00894,中信小資高價30,46.01,-0.23,-0.5,05/18,0,0,0,0,0,0,0,0,0,0,,0
281,00895,富邦未來車,49.3,-1.35,-2.67,05/18,0,0,0,0,0,0,0,0,-0.17,0,,0
282,00896,中信綠能及電動車,25.95,-0.12,-0.46,05/18,0,0,0,0,0,0,0,0,0,0,,0
283,00897,富邦基因免疫生技,9.54,-0.14,-1.45,05/18,0,0,0,0,0,0,0,0,0,0,,0
284,00898,國泰基因免疫革命,7.9,-0.1,-1.25,05/18,0,0,0,0,0,0,0,0,0,0,,0
285,00899,FT潔淨能源,27.42,-0.1,-0.36,05/18,0,0,0,0,0,0,0,0,0,0,,0
286,00900,富邦特選高股息30,16.69,+0.01,+0.06,05/18,0,0,0,0,0,+0.14,+0.46,+0.46,+0.7,+1.76,,+0.39
287,00901,永豐智能車供應鏈,40.61,-0.27,-0.66,05/18,0,0,0,0,0,0,0,0,0,+0.32,,0
288,00902,中信電池及儲能,16.36,-0.25,-1.51,05/18,0,0,0,0,0,0,0,0,0,0,,0
289,00903,富邦元宇宙,21.4,-0.36,-1.65,05/18,0,0,0,0,0,0,0,0,0,+0.36,,0
290,00904,新光臺灣半導體30,38.2,-0.29,-0.75,05/18,0,0,0,0,0,0,0,+0.27,+0.27,+0.58,,0
291,00905,FT臺灣Smart,24.29,-0.14,-0.57,05/18,0,0,0,0,0,0,0,0,0,0,,0
292,00907,永豐優息存股,14.51,-0.1,-0.68,05/18,0,0,0,0,0,0,0,0,0,0,,0
293,00908,富邦入息REITs+,14.05,-0.11,-0.78,05/18,0,0,0,0,0,0,0,0,0,0,,0
294,00909,國泰數位支付服務,47.02,-2.18,-4.43,05/18,0,0,0,0,0,0,0,0,0,0,,0
295,00910,第一金太空衛星,75.8,+1.35,+1.81,05/18,0,0,0,0,0,0,0,0,0,0,,0
296,00911,兆豐洲際半導體,54.6,-1.1,-1.97,05/18,0,0,0,0,0,0,0,0,0,0,,0
297,00912,中信臺灣智慧50,29.96,-0.49,-1.61,05/18,0,0,0,0,0,0,0,0,0,0,,0
298,00913,兆豐台灣晶圓製造,43.51,-0.21,-0.48,05/18,0,0,0,0,0,0,0,0,0,0,,0
299,00915,凱基優選高股息30,26.66,-0.02,-0.07,05/18,0,0,0,0,0,0,0,0,-0.11,-0.18,,0
300,00916,國泰全球品牌50,27.74,+0.03,+0.11,05/18,0,0,0,0,0,0,0,0,-1.14,0,,0
